.index,.value,.conf_lo,.conf_hi,Month,Entrada,Corriente
27/08/2022,1.388339583,NA,NA,3 months,I1,Promedio
28/08/2022,1.538382639,NA,NA,3 months,I1,Promedio
29/08/2022,1.116085069,NA,NA,3 months,I1,Promedio
30/08/2022,2.266723264,NA,NA,3 months,I1,Promedio
31/08/2022,1.41150722,NA,NA,3 months,I1,Promedio
01/09/2022,1.830452083,NA,NA,3 months,I1,Promedio
02/09/2022,1.542970213,NA,NA,3 months,I1,Promedio
03/09/2022,0.547424306,NA,NA,3 months,I1,Promedio
04/09/2022,1.745832292,NA,NA,3 months,I1,Promedio
05/09/2022,1.331801736,NA,NA,3 months,I1,Promedio
06/09/2022,0.619145833,NA,NA,3 months,I1,Promedio
07/09/2022,0.8949875,NA,NA,3 months,I1,Promedio
08/09/2022,0.491457292,NA,NA,3 months,I1,Promedio
09/09/2022,2.395101042,NA,NA,3 months,I1,Promedio
10/09/2022,2.84719375,NA,NA,3 months,I1,Promedio
11/09/2022,0.977669792,NA,NA,3 months,I1,Promedio
12/09/2022,0.421713793,NA,NA,3 months,I1,Promedio
13/09/2022,1.247828316,-3.151153936,5.646810568,3 months,I1,Promedio
14/09/2022,1.083228111,-3.315754141,5.482210363,3 months,I1,Promedio
15/09/2022,1.300293475,-3.098688777,5.699275727,3 months,I1,Promedio
16/09/2022,1.161914311,-3.237067941,5.560896563,3 months,I1,Promedio
17/09/2022,1.507612705,-2.891369547,5.906594957,3 months,I1,Promedio
18/09/2022,1.639176628,-2.759805624,6.03815888,3 months,I1,Promedio
19/09/2022,1.193544014,-3.205438238,5.592526266,3 months,I1,Promedio
20/09/2022,1.410712316,-2.988269936,5.809694568,3 months,I1,Promedio
21/09/2022,1.24165056,-3.157331692,5.640632812,3 months,I1,Promedio
22/09/2022,1.454450764,-2.944531488,5.853433017,3 months,I1,Promedio
23/09/2022,1.31201125,-3.086971002,5.710993502,3 months,I1,Promedio
24/09/2022,0.94356221,-3.455420042,5.342544462,3 months,I1,Promedio
25/09/2022,1.071498879,-3.327483373,5.470481131,3 months,I1,Promedio
26/09/2022,0.622466374,-3.776515879,5.021448626,3 months,I1,Promedio
27/09/2022,0.836468719,-3.562513533,5.235450971,3 months,I1,Promedio
28/09/2022,0.664481025,-3.734501228,5.063463277,3 months,I1,Promedio
29/09/2022,0.874600886,-3.524381366,5.273583138,3 months,I1,Promedio
30/09/2022,0.729731694,-3.669250558,5.128713946,3 months,I1,Promedio
01/10/2022,0.941529608,-3.457452644,5.34051186,3 months,I1,Promedio
02/10/2022,1.288294457,-3.110687795,5.687276709,3 months,I1,Promedio
03/10/2022,0.837609444,-3.561372808,5.236591696,3 months,I1,Promedio
04/10/2022,1.050224954,-3.348757298,5.449207206,3 months,I1,Promedio
05/10/2022,1.136621591,-3.262360661,5.535603843,3 months,I1,Promedio
06/10/2022,1.345892621,-3.053089631,5.744874873,3 months,I1,Promedio
07/10/2022,0.940942741,-3.458039511,5.339924993,3 months,I1,Promedio
08/10/2022,1.102283034,-3.296699218,5.501265286,3 months,I1,Promedio
09/10/2022,1.228271059,-3.170711193,5.627253311,3 months,I1,Promedio
10/10/2022,0.777824471,-3.621157781,5.176806723,3 months,I1,Promedio
11/10/2022,0.990949339,-3.408032913,5.389931591,3 months,I1,Promedio
12/10/2022,1.078124816,-3.320857436,5.477107068,3 months,I1,Promedio
13/10/2022,1.288442169,-3.110540083,5.687424421,3 months,I1,Promedio
14/10/2022,0.884803552,-3.5141787,5.283785804,3 months,I1,Promedio
15/10/2022,0.693478037,-3.705504215,5.092460289,3 months,I1,Promedio
16/10/2022,0.821297443,-3.57768481,5.220279695,3 months,I1,Promedio
17/10/2022,0.372936354,-4.026045898,4.771918607,3 months,I1,Promedio
18/10/2022,0.588396195,-3.810586057,4.987378447,3 months,I1,Promedio
19/10/2022,0.678150961,-3.720831291,5.077133213,3 months,I1,Promedio
20/10/2022,0.891286266,-3.507695986,5.290268518,3 months,I1,Promedio
21/10/2022,0.490698124,-3.908284128,4.889680376,3 months,I1,Promedio
22/10/2022,0.656887927,-3.742094325,5.055870179,3 months,I1,Promedio
23/10/2022,0.788202546,-3.610779706,5.187184798,3 months,I1,Promedio
24/10/2022,0.343547976,-4.055434277,4.742530228,3 months,I1,Promedio
25/10/2022,0.562917674,-3.836064578,4.961899926,3 months,I1,Promedio
26/10/2022,0.656777253,-3.742204999,5.055759505,3 months,I1,Promedio
27/10/2022,0.874203537,-3.524778715,5.273185789,3 months,I1,Promedio
28/10/2022,0.478083363,-3.92089889,4.877065615,3 months,I1,Promedio
29/10/2022,0.506121343,-3.892860909,4.905103595,3 months,I1,Promedio
30/10/2022,0.642228897,-3.756753355,5.041211149,3 months,I1,Promedio
31/10/2022,0.202514549,-4.196467703,4.601496801,3 months,I1,Promedio
01/11/2022,0.766837679,-3.632144573,5.165819931,3 months,I1,Promedio
02/11/2022,1.141829341,-3.257152911,5.540811593,3 months,I1,Promedio
03/11/2022,1.36457318,-3.034409072,5.763555432,3 months,I1,Promedio
04/11/2022,1.233376992,-3.16560526,5.632359244,3 months,I1,Promedio
05/11/2022,0.877445396,-3.521536856,5.276427648,3 months,I1,Promedio
06/11/2022,1.019145408,-3.379836844,5.41812766,3 months,I1,Promedio
07/11/2022,0.325588241,-4.073394011,4.724570493,3 months,I1,Promedio
08/11/2022,0.555750769,-3.843231483,4.954733021,3 months,I1,Promedio
09/11/2022,0.660572288,-3.738409964,5.059554541,3 months,I1,Promedio
10/11/2022,0.889105996,-3.509876256,5.288088248,3 months,I1,Promedio
11/11/2022,0.763717832,-3.63526442,5.162700084,3 months,I1,Promedio
12/11/2022,1.123899609,-3.275082643,5.522881861,3 months,I1,Promedio
13/11/2022,1.271405872,-3.12757638,5.670388124,3 months,I1,Promedio
14/11/2022,0.583634937,-3.815347315,4.982617189,3 months,I1,Promedio
15/11/2022,0.819550897,-3.579431355,5.218533149,3 months,I1,Promedio
16/11/2022,0.930080285,-3.468901967,5.329062537,3 months,I1,Promedio
17/11/2022,1.164263567,-3.234718685,5.563245819,3 months,I1,Promedio
18/11/2022,1.044454015,-3.354528237,5.443436267,3 months,I1,Promedio
19/11/2022,1.232100386,-3.166881866,5.631082638,3 months,I1,Promedio
20/11/2022,1.385005679,-3.013976573,5.783987932,3 months,I1,Promedio
21/11/2022,0.702525392,-3.69645686,5.101507644,3 months,I1,Promedio
22/11/2022,0.943611418,-3.455370834,5.34259367,3 months,I1,Promedio
23/11/2022,1.059178265,-3.339803987,5.458160517,3 months,I1,Promedio
24/11/2022,1.298254571,-3.100727681,5.697236823,3 months,I1,Promedio
25/11/2022,1.183182,-3.215800252,5.582164252,3 months,I1,Promedio
26/11/2022,0.700341313,-3.698640939,5.099323565,3 months,I1,Promedio
27/11/2022,0.857637658,-3.541344594,5.25661991,3 months,I1,Promedio
28/11/2022,0.17935908,-4.219623172,4.578341332,3 months,I1,Promedio
29/11/2022,0.424446954,-3.974535298,4.823429206,3 months,I1,Promedio
30/11/2022,0.543805589,-3.855176663,4.942787841,3 months,I1,Promedio
01/12/2022,1.096260768,-3.302721484,5.49524302,3 months,I1,Promedio
02/12/2022,1.205274069,-3.193708183,5.604256321,3 months,I1,Promedio
03/12/2022,1.400593947,-2.998388305,5.799576199,3 months,I1,Promedio
04/12/2022,1.560746984,-2.838235268,5.959729237,3 months,I1,Promedio
05/12/2022,1.144572641,-3.254409611,5.543554893,3 months,I1,Promedio
06/12/2022,1.391998228,-3.006984024,5.79098048,3 months,I1,Promedio
07/12/2022,1.253920619,-3.145061633,5.652902871,3 months,I1,Promedio
08/12/2022,1.498357814,-2.900624438,5.897340066,3 months,I1,Promedio
09/12/2022,1.388132385,-3.010849867,5.787114637,3 months,I1,Promedio
10/12/2022,1.76269706,-2.636285192,6.161679312,3 months,I1,Promedio
11/12/2022,1.923768558,-2.475213695,6.32275081,3 months,I1,Promedio
12/12/2022,1.5082118,-2.890770452,5.907194052,3 months,I1,Promedio
13/12/2022,1.755949608,-2.643032644,6.15493186,3 months,I1,Promedio
14/12/2022,1.6178749,-2.781107353,6.016857152,3 months,I1,Promedio
15/12/2022,1.862002252,-2.53698,6.260984504,3 months,I1,Promedio
16/12/2022,1.751151363,-2.647830889,6.150133615,3 months,I1,Promedio
17/12/2022,1.414472768,-2.984509484,5.81345502,3 months,I1,Promedio
18/12/2022,1.57428116,-2.824701092,5.973263413,3 months,I1,Promedio
19/12/2022,1.157140391,-3.241841861,5.556122643,3 months,I1,Promedio
20/12/2022,1.402972646,-2.996009606,5.801954899,3 months,I1,Promedio
21/12/2022,1.262670779,-3.136311473,5.661653032,3 months,I1,Promedio
22/12/2022,1.504249874,-2.894732378,5.903232126,3 months,I1,Promedio
23/12/2022,1.390530708,-3.008451544,5.78951296,3 months,I1,Promedio
24/12/2022,1.440147643,-2.958834609,5.839129895,3 months,I1,Promedio
25/12/2022,1.596453246,-2.802529006,5.995435498,3 months,I1,Promedio
26/12/2022,1.175496335,-3.223485917,5.574478587,3 months,I1,Promedio
27/12/2022,1.417202458,-2.981779794,5.81618471,3 months,I1,Promedio
28/12/2022,1.272468387,-3.126513865,5.671450639,3 months,I1,Promedio
29/12/2022,1.509313686,-2.889668566,5.908295938,3 months,I1,Promedio
30/12/2022,1.390564163,-3.008418089,5.789546415,3 months,I1,Promedio
31/12/2022,1.57764698,-2.821335272,5.976629232,3 months,I1,Promedio
01/01/2023,3.631959407,-0.767022845,8.030941659,3 months,I1,Promedio
02/01/2023,4.154024383,-0.244957869,8.553006635,3 months,I1,Promedio
03/01/2023,4.389574969,-0.009407283,8.788557222,3 months,I1,Promedio
04/01/2023,4.497925041,0.098942789,8.896907293,3 months,I1,Promedio
05/01/2023,4.728096132,0.32911388,9.127078384,3 months,I1,Promedio
06/01/2023,4.602425788,0.203443536,9.00140804,3 months,I1,Promedio
07/01/2023,4.354234867,-0.044747385,8.753217119,3 months,I1,Promedio
08/01/2023,4.844190789,0.445208537,9.243173041,3 months,I1,Promedio
09/01/2023,4.409745247,0.010762995,8.808727499,3 months,I1,Promedio
10/01/2023,4.637484171,0.238501919,9.036466423,3 months,I1,Promedio
11/01/2023,4.737825936,0.338843684,9.136808188,3 months,I1,Promedio
12/01/2023,4.959803311,0.560821059,9.358785563,3 months,I1,Promedio
13/01/2023,4.82576545,0.426783198,9.224747702,3 months,I1,Promedio
14/01/2023,4.569045175,0.170062923,8.968027427,3 months,I1,Promedio
15/01/2023,4.340022336,-0.058959916,8.739004588,3 months,I1,Promedio
16/01/2023,3.896760981,-0.502221271,8.295743233,3 months,I1,Promedio
17/01/2023,4.115560079,-0.283422173,8.514542331,3 months,I1,Promedio
18/01/2023,4.206851191,-0.192131061,8.605833443,3 months,I1,Promedio
19/01/2023,4.419680527,0.020698275,8.818662779,3 months,I1,Promedio
20/01/2023,4.276410908,-0.122571344,8.67539316,3 months,I1,Promedio
21/01/2023,4.010389035,-0.388593217,8.409371287,3 months,I1,Promedio
22/01/2023,4.161491,-0.237491253,8.560473252,3 months,I1,Promedio
23/01/2023,3.708830724,-0.690151528,8.107812976,3 months,I1,Promedio
24/01/2023,3.918203722,-0.48077853,8.317185974,3 months,I1,Promedio
25/01/2023,4.000056037,-0.398926215,8.399038289,3 months,I1,Promedio
26/01/2023,4.203448453,-0.195533799,8.602430705,3 months,I1,Promedio
27/01/2023,4.050758434,-0.348223818,8.449740686,3 months,I1,Promedio
28/01/2023,3.775347366,-0.623634886,8.174329618,3 months,I1,Promedio
29/01/2023,4.059893271,-0.339088981,8.458875523,3 months,I1,Promedio
30/01/2023,3.597950319,-0.801031933,7.996932571,3 months,I1,Promedio
31/01/2023,3.798115918,-0.600866334,8.19709817,3 months,I1,Promedio
01/02/2023,4.477373252,0.078391,8.876355504,3 months,I1,Promedio
02/02/2023,4.892495993,0.493513741,9.291478245,3 months,I1,Promedio
03/02/2023,4.730911747,0.331929495,9.129893999,3 months,I1,Promedio
04/02/2023,4.706242704,0.307260452,9.105224956,3 months,I1,Promedio
05/02/2023,4.627935915,0.228953663,9.026918167,3 months,I1,Promedio
06/02/2023,4.157540485,-0.241441767,8.556522737,3 months,I1,Promedio
07/02/2023,4.089925569,-0.309056683,8.488907821,3 months,I1,Promedio
08/02/2023,4.154571563,-0.244410689,8.553553815,3 months,I1,Promedio
09/02/2023,4.341063996,-0.057918256,8.740046248,3 months,I1,Promedio
10/02/2023,4.1718078,-0.227174452,8.570790052,3 months,I1,Promedio
11/02/2023,4.1396945,-0.259287752,8.538676752,3 months,I1,Promedio
12/02/2023,4.408422514,0.009440262,8.807404766,3 months,I1,Promedio
13/02/2023,3.931075176,-0.467907076,8.330057428,3 months,I1,Promedio
14/02/2023,3.856772317,-0.542209935,8.255754569,3 months,I1,Promedio
15/02/2023,3.915005699,-0.483976553,8.313987951,3 months,I1,Promedio
16/02/2023,4.095371822,-0.30361043,8.494354074,3 months,I1,Promedio
17/02/2023,3.920286175,-0.478696077,8.319268427,3 months,I1,Promedio
18/02/2023,3.882650409,-0.516331843,8.281632661,3 months,I1,Promedio
19/02/2023,4.003385387,-0.395596865,8.402367639,3 months,I1,Promedio
20/02/2023,3.521158104,-0.877824148,7.920140356,3 months,I1,Promedio
21/02/2023,3.442309887,-0.956672365,7.841292139,3 months,I1,Promedio
22/02/2023,3.496340721,-0.902641531,7.895322973,3 months,I1,Promedio
23/02/2023,3.672854817,-0.726127435,8.071837069,3 months,I1,Promedio
24/02/2023,3.494274845,-0.904707407,7.893257097,3 months,I1,Promedio
25/02/2023,3.453509098,-0.945473154,7.85249135,3 months,I1,Promedio
26/02/2023,3.182002353,-1.216979899,7.580984605,3 months,I1,Promedio
27/02/2023,2.69739148,-1.701590772,7.096373732,3 months,I1,Promedio
28/02/2023,2.616540579,-1.782441673,7.015522831,3 months,I1,Promedio
01/03/2023,3.054998584,-1.343983668,7.453980836,3 months,I1,Promedio
02/03/2023,3.451027729,-0.947954523,7.850009981,3 months,I1,Promedio
03/03/2023,3.27161162,-1.127370632,7.670593872,3 months,I1,Promedio
04/03/2023,3.230404528,-1.168577724,7.62938678,3 months,I1,Promedio
05/03/2023,3.669153056,-0.729829196,8.068135308,3 months,I1,Promedio
06/03/2023,3.184895675,-1.214086577,7.583877927,3 months,I1,Promedio
07/03/2023,3.104797077,-1.294185175,7.503779329,3 months,I1,Promedio
08/03/2023,3.158361714,-1.240620538,7.557343966,3 months,I1,Promedio
09/03/2023,3.335197045,-1.063785207,7.734179297,3 months,I1,Promedio
10/03/2023,3.157727766,-1.241254486,7.556710018,3 months,I1,Promedio
11/03/2023,3.118862967,-1.280119285,7.517845219,3 months,I1,Promedio
12/03/2023,3.382316388,-1.016665864,7.78129864,3 months,I1,Promedio
13/03/2023,2.901184422,-1.49779783,7.300166674,3 months,I1,Promedio
14/03/2023,2.824597666,-1.574384586,7.223579918,3 months,I1,Promedio
15/03/2023,2.882056329,-1.516925923,7.281038581,3 months,I1,Promedio
16/03/2023,3.063163027,-1.335819225,7.462145279,3 months,I1,Promedio
17/03/2023,2.89033701,-1.508645242,7.289319262,3 months,I1,Promedio
18/03/2023,2.856481335,-1.542500917,7.255463587,3 months,I1,Promedio
19/03/2023,2.450246495,-1.948735757,6.849228747,3 months,I1,Promedio
20/03/2023,1.974834951,-2.424147301,6.373817203,3 months,I1,Promedio
21/03/2023,1.904312916,-2.494669336,6.303295168,3 months,I1,Promedio
22/03/2023,1.968172301,-2.430809952,6.367154553,3 months,I1,Promedio
23/03/2023,2.156006877,-2.242975375,6.554989129,3 months,I1,Promedio
24/03/2023,1.99022653,-2.408755722,6.389208782,3 months,I1,Promedio
25/03/2023,1.963724439,-2.435257813,6.362706691,3 months,I1,Promedio
26/03/2023,2.240197353,-2.158784899,6.639179605,3 months,I1,Promedio
27/03/2023,1.772723623,-2.626258629,6.171705875,3 months,I1,Promedio
28/03/2023,1.710414776,-2.688567476,6.109397028,3 months,I1,Promedio
29/03/2023,1.782750958,-2.616231294,6.18173321,3 months,I1,Promedio
30/03/2023,1.979313753,-2.4196685,6.378296005,3 months,I1,Promedio
31/03/2023,1.822500446,-2.576481806,6.221482698,3 months,I1,Promedio
01/04/2023,1.942429628,-2.456552624,6.34141188,3 months,I1,Promedio
02/04/2023,2.627081768,-1.771900484,7.02606402,3 months,I1,Promedio
03/04/2023,2.169212156,-2.229770096,6.568194408,3 months,I1,Promedio
04/04/2023,2.376195258,-2.022786994,6.77517751,3 months,I1,Promedio
05/04/2023,2.458490694,-1.940491558,6.857472946,3 months,I1,Promedio
06/04/2023,2.665168521,-1.733813731,7.064150773,3 months,I1,Promedio
07/04/2023,2.259108052,-2.1398742,6.658090304,3 months,I1,Promedio
08/04/2023,2.252180546,-2.146801706,6.651162798,3 months,I1,Promedio
09/04/2023,2.016281574,-2.382700678,6.415263826,3 months,I1,Promedio
10/04/2023,1.568999065,-2.829983187,5.967981317,3 months,I1,Promedio
11/04/2023,1.786648526,-2.612333726,6.185630778,3 months,I1,Promedio
12/04/2023,1.879673757,-2.519308495,6.278656009,3 months,I1,Promedio
12/05/2022,4.707935602,NA,NA,4 months,I1,Promedio
13/05/2022,3.025999306,NA,NA,4 months,I1,Promedio
14/05/2022,2.652584722,NA,NA,4 months,I1,Promedio
15/05/2022,3.176898611,NA,NA,4 months,I1,Promedio
16/05/2022,3.199274306,NA,NA,4 months,I1,Promedio
17/05/2022,2.775901389,NA,NA,4 months,I1,Promedio
18/05/2022,2.69595625,NA,NA,4 months,I1,Promedio
19/05/2022,2.640545139,NA,NA,4 months,I1,Promedio
20/05/2022,1.935965972,NA,NA,4 months,I1,Promedio
21/05/2022,2.38895415,NA,NA,4 months,I1,Promedio
24/05/2022,0.762715966,NA,NA,4 months,I1,Promedio
25/05/2022,2.151674306,NA,NA,4 months,I1,Promedio
26/05/2022,2.745491111,NA,NA,4 months,I1,Promedio
31/05/2022,0.794618182,NA,NA,4 months,I1,Promedio
01/06/2022,2.029339024,NA,NA,4 months,I1,Promedio
02/06/2022,2.484563542,NA,NA,4 months,I1,Promedio
03/06/2022,2.88139375,NA,NA,4 months,I1,Promedio
04/06/2022,2.595713194,NA,NA,4 months,I1,Promedio
05/06/2022,2.010494444,NA,NA,4 months,I1,Promedio
06/06/2022,2.638295833,NA,NA,4 months,I1,Promedio
07/06/2022,2.779093056,NA,NA,4 months,I1,Promedio
08/06/2022,1.428313986,NA,NA,4 months,I1,Promedio
09/06/2022,0.914211458,NA,NA,4 months,I1,Promedio
10/06/2022,2.171935069,NA,NA,4 months,I1,Promedio
11/06/2022,2.765937847,NA,NA,4 months,I1,Promedio
12/06/2022,2.286890625,NA,NA,4 months,I1,Promedio
13/06/2022,1.559672917,NA,NA,4 months,I1,Promedio
14/06/2022,0.494092014,NA,NA,4 months,I1,Promedio
15/06/2022,1.289817822,NA,NA,4 months,I1,Promedio
16/06/2022,1.545923684,NA,NA,4 months,I1,Promedio
17/06/2022,1.698937153,NA,NA,4 months,I1,Promedio
18/06/2022,1.368589583,NA,NA,4 months,I1,Promedio
19/06/2022,0.893864931,NA,NA,4 months,I1,Promedio
20/06/2022,2.145393056,NA,NA,4 months,I1,Promedio
21/06/2022,0.387551389,NA,NA,4 months,I1,Promedio
22/06/2022,0.623340278,NA,NA,4 months,I1,Promedio
23/06/2022,1.670668403,NA,NA,4 months,I1,Promedio
24/06/2022,1.394745833,NA,NA,4 months,I1,Promedio
25/06/2022,1.258885417,NA,NA,4 months,I1,Promedio
26/06/2022,1.804852431,NA,NA,4 months,I1,Promedio
27/06/2022,1.018317708,NA,NA,4 months,I1,Promedio
28/06/2022,1.217724306,NA,NA,4 months,I1,Promedio
29/06/2022,1.737663889,NA,NA,4 months,I1,Promedio
30/06/2022,2.712030061,NA,NA,4 months,I1,Promedio
01/07/2022,2.231082759,NA,NA,4 months,I1,Promedio
02/07/2022,1.901282986,NA,NA,4 months,I1,Promedio
03/07/2022,2.300810764,NA,NA,4 months,I1,Promedio
04/07/2022,0.824482986,NA,NA,4 months,I1,Promedio
05/07/2022,1.447805903,NA,NA,4 months,I1,Promedio
06/07/2022,1.542794444,NA,NA,4 months,I1,Promedio
07/07/2022,0.855107292,NA,NA,4 months,I1,Promedio
08/07/2022,1.538985417,NA,NA,4 months,I1,Promedio
09/07/2022,1.206404167,NA,NA,4 months,I1,Promedio
10/07/2022,2.258291667,NA,NA,4 months,I1,Promedio
11/07/2022,1.820593056,NA,NA,4 months,I1,Promedio
12/07/2022,1.849984028,NA,NA,4 months,I1,Promedio
13/07/2022,1.723466667,NA,NA,4 months,I1,Promedio
14/07/2022,1.156826042,NA,NA,4 months,I1,Promedio
15/07/2022,0.386513889,NA,NA,4 months,I1,Promedio
16/07/2022,1.292538542,NA,NA,4 months,I1,Promedio
17/07/2022,2.503977778,NA,NA,4 months,I1,Promedio
18/07/2022,0.450251042,NA,NA,4 months,I1,Promedio
19/07/2022,2.400854514,NA,NA,4 months,I1,Promedio
20/07/2022,1.86106875,NA,NA,4 months,I1,Promedio
21/07/2022,3.167716319,NA,NA,4 months,I1,Promedio
22/07/2022,2.406262847,NA,NA,4 months,I1,Promedio
23/07/2022,1.837045139,NA,NA,4 months,I1,Promedio
24/07/2022,1.641955556,NA,NA,4 months,I1,Promedio
25/07/2022,0.815207986,NA,NA,4 months,I1,Promedio
26/07/2022,2.833456944,NA,NA,4 months,I1,Promedio
27/07/2022,1.91151195,NA,NA,4 months,I1,Promedio
28/07/2022,1.945563366,NA,NA,4 months,I1,Promedio
29/07/2022,0.544959375,NA,NA,4 months,I1,Promedio
30/07/2022,1.5553875,NA,NA,4 months,I1,Promedio
31/07/2022,3.001889083,NA,NA,4 months,I1,Promedio
01/08/2022,0.30229661,NA,NA,4 months,I1,Promedio
02/08/2022,1.293307292,NA,NA,4 months,I1,Promedio
03/08/2022,2.780509375,NA,NA,4 months,I1,Promedio
04/08/2022,1.637516319,NA,NA,4 months,I1,Promedio
05/08/2022,2.548803819,NA,NA,4 months,I1,Promedio
06/08/2022,2.017529167,NA,NA,4 months,I1,Promedio
07/08/2022,1.309562153,NA,NA,4 months,I1,Promedio
08/08/2022,1.717640625,NA,NA,4 months,I1,Promedio
09/08/2022,1.532463542,NA,NA,4 months,I1,Promedio
10/08/2022,1.569150347,NA,NA,4 months,I1,Promedio
11/08/2022,1.485265278,NA,NA,4 months,I1,Promedio
12/08/2022,1.576089236,NA,NA,4 months,I1,Promedio
13/08/2022,1.639046875,NA,NA,4 months,I1,Promedio
14/08/2022,1.2397625,NA,NA,4 months,I1,Promedio
15/08/2022,0.802059722,NA,NA,4 months,I1,Promedio
16/08/2022,0.751621528,NA,NA,4 months,I1,Promedio
17/08/2022,1.469442014,NA,NA,4 months,I1,Promedio
18/08/2022,1.123939236,NA,NA,4 months,I1,Promedio
19/08/2022,0.783787847,NA,NA,4 months,I1,Promedio
20/08/2022,1.290105556,NA,NA,4 months,I1,Promedio
21/08/2022,0.955396181,NA,NA,4 months,I1,Promedio
22/08/2022,1.357744906,NA,NA,4 months,I1,Promedio
23/08/2022,2.597292014,NA,NA,4 months,I1,Promedio
24/08/2022,1.482247569,NA,NA,4 months,I1,Promedio
25/08/2022,2.006594097,NA,NA,4 months,I1,Promedio
26/08/2022,1.991759028,NA,NA,4 months,I1,Promedio
27/08/2022,1.388339583,NA,NA,4 months,I1,Promedio
28/08/2022,1.538382639,NA,NA,4 months,I1,Promedio
29/08/2022,1.116085069,NA,NA,4 months,I1,Promedio
30/08/2022,2.266723264,NA,NA,4 months,I1,Promedio
31/08/2022,1.41150722,NA,NA,4 months,I1,Promedio
01/09/2022,1.830452083,NA,NA,4 months,I1,Promedio
02/09/2022,1.542970213,NA,NA,4 months,I1,Promedio
03/09/2022,0.547424306,NA,NA,4 months,I1,Promedio
04/09/2022,1.745832292,NA,NA,4 months,I1,Promedio
05/09/2022,1.331801736,NA,NA,4 months,I1,Promedio
06/09/2022,0.619145833,NA,NA,4 months,I1,Promedio
07/09/2022,0.8949875,NA,NA,4 months,I1,Promedio
08/09/2022,0.491457292,NA,NA,4 months,I1,Promedio
09/09/2022,2.395101042,NA,NA,4 months,I1,Promedio
10/09/2022,2.84719375,NA,NA,4 months,I1,Promedio
11/09/2022,0.977669792,NA,NA,4 months,I1,Promedio
12/09/2022,0.421713793,NA,NA,4 months,I1,Promedio
13/09/2022,1.247828316,-3.151153936,5.646810568,4 months,I1,Promedio
14/09/2022,1.083228111,-3.315754141,5.482210363,4 months,I1,Promedio
15/09/2022,1.300293475,-3.098688777,5.699275727,4 months,I1,Promedio
16/09/2022,1.161914311,-3.237067941,5.560896563,4 months,I1,Promedio
17/09/2022,1.507612705,-2.891369547,5.906594957,4 months,I1,Promedio
18/09/2022,1.639176628,-2.759805624,6.03815888,4 months,I1,Promedio
19/09/2022,1.193544014,-3.205438238,5.592526266,4 months,I1,Promedio
20/09/2022,1.410712316,-2.988269936,5.809694568,4 months,I1,Promedio
21/09/2022,1.24165056,-3.157331692,5.640632812,4 months,I1,Promedio
22/09/2022,1.454450764,-2.944531488,5.853433017,4 months,I1,Promedio
23/09/2022,1.31201125,-3.086971002,5.710993502,4 months,I1,Promedio
