Fecha,Hora,V1-2 (5 min),V2-3 (5 min),V3-1 (5 min),I1 (5 min),I2 (5 min),I3 (5 min),IN (5 min),P1 (5 min),P2 (5 min),P3 (5 min),PT (5 min),Hora,ST (5 min),V1-THD (5 min),V2-THD (5 min),V3-THD (5 min),I1-THD (5 min),I2-THD (5 min),I3-THD (5 min),IN-THD (5 min),kWh (5 min),Fecha y hora,I1-THD (5 min),I2-THD (5 min),I3-THD (5 min)
23/02/2022,21:40:00,434,433.1,435.3,0.2454,0.3738,0.6472,0.2246,26,-78,-85,0,09:40:00 p. m.,320,2.6,2.87,2.36,60.91,19.37,22.21,43.29,82.85741667,23/02/2022 21:40,0,0,0
23/02/2022,21:45:00,434.5,433.3,435.7,0.2464,0.3743,0.6493,0.2264,26,-79,-84,0,09:45:00 p. m.,322,2.55,2.72,2.33,60.16,19.72,22.19,41.44,82.85741667,23/02/2022 21:45,0,0,0
23/02/2022,21:50:00,434.4,433.3,436,0.2468,0.3717,0.645,0.2288,27,-78,-81,0,09:50:00 p. m.,320,2.61,2.86,2.29,60.58,19.64,22.31,42.03,82.85741667,23/02/2022 21:50,0,0,0
23/02/2022,21:55:00,433.6,432.9,435.4,0.2449,0.3731,0.648,0.2247,26,-78,-84,0,09:55:00 p. m.,320,2.72,3.02,2.59,60.77,18.95,21.8,42.53,82.85741667,23/02/2022 21:55,0,0,0
23/02/2022,22:00:00,432.8,431.7,434.2,0.24,0.3687,0.6353,0.2183,25,-77,-85,0,10:00:00 p. m.,314,2.79,2.98,2.52,61.56,19.21,22.01,42.18,82.85741667,23/02/2022 22:00,0,0,0
23/02/2022,22:05:00,433.1,432,434.4,0.2393,0.3672,0.6309,0.2188,25,-76,-84,0,10:05:00 p. m.,312,2.81,3.03,2.51,62.56,19.23,22.23,42.88,82.85741667,23/02/2022 22:05,0,0,0
23/02/2022,22:10:00,433.1,432.2,434.5,0.2413,0.3677,0.6318,0.2191,25,-77,-84,0,10:10:00 p. m.,313,2.78,3.01,2.48,61.93,19.29,22.16,40.59,82.85741667,23/02/2022 22:10,0,0,0
23/02/2022,22:15:00,433.4,432.3,434.7,0.2405,0.3638,0.6193,0.214,25,-76,-83,0,10:15:00 p. m.,309,2.78,3.14,2.58,62.19,19.2,22.6,42.86,82.85741667,23/02/2022 22:15,0,0,0
23/02/2022,22:20:00,433.8,432.5,434.8,0.2411,0.3654,0.6225,0.2139,25,-76,-84,0,10:20:00 p. m.,310,2.99,3.13,2.65,61.17,19.32,22.55,43.06,82.85741667,23/02/2022 22:20,0,0,0
23/02/2022,22:25:00,433.3,432.3,434.4,0.2406,0.3646,0.6215,0.2124,25,-76,-84,0,10:25:00 p. m.,310,2.8,3.08,2.51,61.3,19.26,22.47,42.67,82.85741667,23/02/2022 22:25,0,0,0
23/02/2022,22:30:00,433.7,432.5,434.9,0.2403,0.3636,0.619,0.2117,25,-76,-83,0,10:30:00 p. m.,309,2.87,3.11,2.65,61.86,19.3,22.57,45.11,82.85741667,23/02/2022 22:30,0,0,0
23/02/2022,22:35:00,433.3,432.1,434.6,0.2398,0.3642,0.6238,0.2161,25,-76,-83,0,10:35:00 p. m.,310,2.87,3.05,2.52,61.54,19.35,22.61,43.21,82.85741667,23/02/2022 22:35,0,0,0
23/02/2022,22:40:00,433.2,432.1,434.5,0.2402,0.3657,0.6304,0.2235,25,-76,-81,0,10:40:00 p. m.,312,2.79,3.07,2.51,62.34,19.27,22.18,41.81,82.85741667,23/02/2022 22:40,0,0,0
23/02/2022,22:45:00,433.6,432.6,434.9,0.2414,0.3686,0.6345,0.2193,25,-77,-85,0,10:45:00 p. m.,314,2.88,3.13,2.63,61.59,19.16,22.03,41.25,82.85741667,23/02/2022 22:45,0,0,0
23/02/2022,22:50:00,433.4,432.4,434.6,0.2414,0.3689,0.6336,0.2187,25,-77,-85,0,10:50:00 p. m.,314,2.81,3.01,2.5,61.85,19.2,22,41.64,82.85741667,23/02/2022 22:50,0,0,0
23/02/2022,22:55:00,434,432.9,435.2,0.2437,0.373,0.644,0.2189,26,-78,-87,0,10:55:00 p. m.,319,2.98,3.13,2.63,60.4,18.87,21.75,41.8,82.85741667,23/02/2022 22:55,0,0,0
23/02/2022,23:00:00,434.5,433.7,436,0.246,0.3729,0.6435,0.218,26,-78,-87,0,11:00:00 p. m.,320,2.86,3.13,2.51,60.48,18.79,21.67,42.94,82.85741667,23/02/2022 23:00,0,0,0
23/02/2022,23:05:00,435.1,434.3,436.6,0.2472,0.3737,0.6458,0.2186,27,-78,-87,0,11:05:00 p. m.,321,2.99,3.28,2.79,60.3,18.69,21.66,44.2,82.85741667,23/02/2022 23:05,0,0,0
23/02/2022,23:10:00,435.4,434.3,436.6,0.2473,0.3754,0.651,0.2206,27,-79,-88,0,11:10:00 p. m.,323,2.96,3.13,2.65,60.54,18.87,21.4,42.82,82.85741667,23/02/2022 23:10,0,0,0
23/02/2022,23:15:00,435.9,434.9,436.9,0.2484,0.3741,0.6464,0.2196,27,-79,-87,0,11:15:00 p. m.,322,3,3.25,2.67,61,18.78,21.56,44.29,82.85741667,23/02/2022 23:15,0,0,0
23/02/2022,23:20:00,435.7,434.7,437.1,0.2484,0.3727,0.6426,0.2201,27,-78,-85,0,11:20:00 p. m.,321,2.98,3.24,2.64,60.7,19,21.72,41.11,82.85741667,23/02/2022 23:20,0,0,0
23/02/2022,23:25:00,434.5,433.5,435.8,0.2441,0.3664,0.6282,0.2188,26,-77,-82,0,11:25:00 p. m.,314,3.04,3.25,2.7,61.75,18.89,22.01,41.39,82.85741667,23/02/2022 23:25,0,0,0
23/02/2022,23:30:00,434.9,434.2,436,0.2446,0.3653,0.6248,0.2173,26,-77,-81,0,11:30:00 p. m.,313,3.19,3.19,2.74,60.92,19.06,22.2,41.45,82.85741667,23/02/2022 23:30,0,0,0
23/02/2022,23:35:00,435,434.4,436.5,0.2469,0.3709,0.6375,0.2154,27,-78,-86,0,11:35:00 p. m.,318,3.03,3.25,2.66,60.37,18.71,21.71,42.17,82.85741667,23/02/2022 23:35,0,0,0
23/02/2022,23:40:00,434.2,433.7,435.6,0.2451,0.3714,0.6412,0.2164,26,-78,-87,0,11:40:00 p. m.,318,3.13,3.24,2.75,60.94,18.62,21.56,43.8,82.85741667,23/02/2022 23:40,0,0,0
23/02/2022,23:45:00,434.4,433.7,435.5,0.2423,0.3658,0.6256,0.2128,26,-76,-85,0,11:45:00 p. m.,312,3.1,3.2,2.67,61.39,19.03,22.11,43.47,82.85741667,23/02/2022 23:45,0,0,0
23/02/2022,23:50:00,434.5,433.8,436.1,0.2443,0.3696,0.636,0.2171,26,-77,-85,0,11:50:00 p. m.,317,3.14,3.26,2.68,61.83,18.78,21.8,43.82,82.85741667,23/02/2022 23:50,0,0,0
23/02/2022,23:55:00,434.1,433.5,435.6,0.2443,0.3691,0.6359,0.2184,26,-77,-85,0,11:55:00 p. m.,316,3.08,3.15,2.67,61.44,18.9,21.85,40.79,82.85741667,23/02/2022 23:55,0,0,0
24/02/2022,0:00:00,433.6,432.9,435.2,0.2423,0.3654,0.6256,0.2166,25,-76,-83,0,12:00:00 a. m.,312,3,3.21,2.65,62.01,19.08,22.15,41.89,82.85741667,24/02/2022 00:00,0,0,0
24/02/2022,0:05:00,433.7,432.8,435.1,0.2423,0.3659,0.6272,0.2164,26,-76,-83,0,12:05:00 a. m.,312,3.07,3.26,2.74,60.94,19.13,22.18,41.33,82.85741667,24/02/2022 00:05,0,0,0
24/02/2022,0:10:00,433.5,433,435,0.242,0.3659,0.629,0.2167,26,-76,-83,0,12:10:00 a. m.,313,2.97,3.26,2.61,61.37,18.98,21.97,42.49,82.85741667,24/02/2022 00:10,0,0,0
24/02/2022,0:15:00,434,433.2,435.5,0.2423,0.3638,0.624,0.2172,26,-76,-81,0,12:15:00 a. m.,311,3.06,3.4,2.8,61.07,18.95,22.22,42.59,82.85741667,24/02/2022 00:15,0,0,0
24/02/2022,0:20:00,434,433.2,435.4,0.2418,0.3648,0.6239,0.2129,26,-76,-84,0,12:20:00 a. m.,311,2.89,3.15,2.65,61.81,19.28,22,43.2,82.85741667,24/02/2022 00:20,0,0,0
24/02/2022,0:25:00,434.3,433.7,435.6,0.2433,0.3708,0.6369,0.2128,25,-77,-88,0,12:25:00 a. m.,317,3.09,3.36,2.77,61.54,18.74,21.56,43.78,82.85741667,24/02/2022 00:25,0,0,0
24/02/2022,0:30:00,434.4,433.7,435.9,0.2449,0.3727,0.6423,0.2153,26,-78,-89,0,12:30:00 a. m.,319,3.03,3.26,2.65,61.19,18.77,21.31,41.45,82.85741667,24/02/2022 00:30,0,0,0
24/02/2022,0:35:00,434.4,433.7,435.6,0.2449,0.3717,0.6401,0.2164,26,-78,-87,0,12:35:00 a. m.,318,3.08,3.41,2.78,60.84,18.58,21.57,42.47,82.85741667,24/02/2022 00:35,0,0,0
24/02/2022,0:40:00,434.3,433.3,435.5,0.2439,0.3722,0.6422,0.2165,26,-78,-87,0,12:40:00 a. m.,318,3.06,3.26,2.77,60.16,18.85,21.53,40.92,82.85741667,24/02/2022 00:40,0,0,0
24/02/2022,0:45:00,434.8,433.9,436.2,0.2459,0.373,0.6445,0.2173,26,-78,-87,0,12:45:00 a. m.,320,3.09,3.36,2.73,60.51,18.7,21.41,43.12,82.85741667,24/02/2022 00:45,0,0,0
24/02/2022,0:50:00,435.1,434.3,436.3,0.2461,0.3719,0.6428,0.218,27,-78,-86,0,12:50:00 a. m.,320,3.09,3.46,2.8,60.09,18.59,21.7,43.11,82.85741667,24/02/2022 00:50,0,0,0
24/02/2022,0:55:00,434.6,434,436.1,0.2459,0.3715,0.6424,0.2187,26,-78,-86,0,12:55:00 a. m.,319,2.98,3.22,2.68,60.98,19.03,21.55,42.66,82.85741667,24/02/2022 00:55,0,0,0
24/02/2022,1:00:00,435.2,434.5,436.6,0.2464,0.3716,0.6434,0.2215,27,-78,-85,0,01:00:00 a. m.,320,3.17,3.38,2.84,61.09,18.86,21.51,42.4,82.85741667,24/02/2022 01:00,0,0,0
24/02/2022,1:05:00,435.6,434.9,437.2,0.247,0.3673,0.6307,0.22,27,-77,-82,0,01:05:00 a. m.,316,3.14,3.36,2.77,61.16,19.21,21.86,40.87,82.85741667,24/02/2022 01:05,0,0,0
24/02/2022,1:10:00,435.2,434.6,436.7,0.2465,0.3693,0.6338,0.2159,27,-77,-85,0,01:10:00 a. m.,317,3.12,3.49,2.84,60.81,18.76,21.87,43.06,82.85741667,24/02/2022 01:10,0,0,0
24/02/2022,1:15:00,435.5,434.6,436.7,0.2465,0.3706,0.6362,0.2144,27,-78,-86,0,01:15:00 a. m.,318,3.12,3.34,2.82,60,18.94,21.75,41.96,82.85741667,24/02/2022 01:15,0,0,0
24/02/2022,1:20:00,435.9,435,437.1,0.247,0.3706,0.6352,0.2125,27,-78,-87,0,01:20:00 a. m.,318,3.2,3.44,2.79,60.47,18.8,21.65,44.84,82.85741667,24/02/2022 01:20,0,0,0
24/02/2022,1:25:00,436,435.6,437.3,0.2472,0.3717,0.6391,0.2133,27,-78,-87,0,01:25:00 a. m.,320,3.31,3.51,2.91,60.05,18.53,21.63,44.44,82.85741667,24/02/2022 01:25,0,0,0
24/02/2022,1:30:00,435.5,435,436.9,0.2474,0.3743,0.6468,0.2152,27,-78,-89,0,01:30:00 a. m.,322,3.17,3.34,2.82,60.64,18.6,21.16,43.57,82.85741667,24/02/2022 01:30,0,0,0
24/02/2022,1:35:00,436,435.2,437.1,0.2474,0.3749,0.6484,0.2179,27,-79,-88,0,01:35:00 a. m.,323,3.31,3.36,2.9,60.75,18.6,21.18,43.49,82.85741667,24/02/2022 01:35,0,0,0
24/02/2022,1:40:00,435.7,435.1,437.2,0.2487,0.3737,0.6464,0.2193,27,-79,-86,0,01:40:00 a. m.,322,3.24,3.37,2.8,60.46,18.74,21.23,41.01,82.85741667,24/02/2022 01:40,0,0,0
24/02/2022,1:45:00,436.3,435.6,437.5,0.2492,0.3731,0.6438,0.2181,27,-79,-86,0,01:45:00 a. m.,322,3.32,3.48,2.88,60.29,18.46,21.44,42.77,82.85741667,24/02/2022 01:45,0,0,0
24/02/2022,1:50:00,435.7,434.8,437,0.2484,0.372,0.6446,0.2234,27,-79,-83,0,01:50:00 a. m.,321,3.27,3.33,2.91,59.68,18.86,21.53,40.03,82.85741667,24/02/2022 01:50,0,0,0
24/02/2022,1:55:00,434.7,433.9,435.9,0.2437,0.3663,0.6302,0.2179,26,-77,-82,0,01:55:00 a. m.,314,3.25,3.34,2.71,61.1,19.02,21.97,42.85,82.85741667,24/02/2022 01:55,0,0,0
24/02/2022,2:00:00,434.2,433.5,435.6,0.2426,0.3667,0.632,0.2171,26,-77,-84,0,02:00:00 a. m.,314,3.27,3.44,2.84,60.77,18.89,22.08,42.74,82.85741667,24/02/2022 02:00,0,0,0
24/02/2022,2:05:00,434.5,433.8,435.9,0.2442,0.3695,0.6395,0.2185,26,-77,-85,0,02:05:00 a. m.,317,3.22,3.32,2.8,61.06,19.01,21.59,41.96,82.85741667,24/02/2022 02:05,0,0,0
24/02/2022,2:10:00,434.6,433.8,435.8,0.2431,0.3685,0.6357,0.2176,26,-77,-85,0,02:10:00 a. m.,316,3.3,3.37,2.82,61.59,18.95,21.78,43.01,82.85741667,24/02/2022 02:10,0,0,0
24/02/2022,2:15:00,434.5,433.9,435.8,0.2436,0.3685,0.6345,0.2168,26,-77,-85,0,02:15:00 a. m.,316,3.24,3.36,2.75,61.25,19.03,21.7,40.89,82.85741667,24/02/2022 02:15,0,0,0
24/02/2022,2:20:00,434.5,433.8,435.9,0.2449,0.3703,0.6377,0.2147,26,-77,-87,0,02:20:00 a. m.,317,3.3,3.44,2.84,60.78,18.63,21.75,42.58,82.85741667,24/02/2022 02:20,0,0,0
24/02/2022,2:25:00,435.1,434.4,436.4,0.2451,0.3686,0.6326,0.213,26,-77,-86,0,02:25:00 a. m.,316,3.25,3.36,2.83,60.28,18.9,21.84,42.1,82.85741667,24/02/2022 02:25,0,0,0
24/02/2022,2:30:00,435.3,434.4,436.6,0.2455,0.3691,0.6354,0.2156,27,-77,-85,0,02:30:00 a. m.,317,3.33,3.34,2.83,60.78,18.93,21.8,44.33,82.85741667,24/02/2022 02:30,0,0,0
24/02/2022,2:35:00,434.6,433.9,436.1,0.2441,0.3673,0.6349,0.2196,27,-77,-83,0,02:35:00 a. m.,316,3.29,3.43,2.82,60.48,18.84,22.05,42.02,82.85741667,24/02/2022 02:35,0,0,0
24/02/2022,2:40:00,434.9,434.2,436.2,0.2447,0.369,0.6395,0.2212,27,-78,-84,0,02:40:00 a. m.,318,3.19,3.26,2.82,61.05,19.09,21.57,41.4,82.85741667,24/02/2022 02:40,0,0,0
24/02/2022,2:45:00,435,434.2,436.4,0.2452,0.3704,0.6408,0.2195,26,-78,-85,0,02:45:00 a. m.,319,3.34,3.4,2.85,61.27,18.81,21.55,43.15,82.85741667,24/02/2022 02:45,0,0,0
24/02/2022,2:50:00,435.2,434.4,436.2,0.2448,0.3707,0.6406,0.219,26,-78,-86,0,02:50:00 a. m.,319,3.26,3.34,2.74,60.81,18.9,21.53,40.53,82.85741667,24/02/2022 02:50,0,0,0
24/02/2022,2:55:00,435.3,434.7,436.5,0.2463,0.3729,0.6453,0.2184,27,-78,-87,0,02:55:00 a. m.,321,3.27,3.43,2.87,60.66,18.52,21.38,42.15,82.85741667,24/02/2022 02:55,0,0,0
24/02/2022,3:00:00,435.2,434.8,436.7,0.2475,0.3726,0.6446,0.2183,27,-78,-86,0,03:00:00 a. m.,321,3.3,3.31,2.88,59.81,18.78,21.47,41.36,82.85741667,24/02/2022 03:00,0,0,0
24/02/2022,3:05:00,434.9,434.2,436.1,0.2448,0.3692,0.6364,0.2148,26,-77,-86,0,03:05:00 a. m.,317,3.2,3.31,2.71,60.64,18.88,21.75,43.23,82.85741667,24/02/2022 03:05,0,0,0
24/02/2022,3:10:00,435.1,434.3,436.1,0.2448,0.3716,0.6432,0.2169,26,-78,-87,0,03:10:00 a. m.,319,3.25,3.43,2.81,60.18,18.72,21.74,43.33,82.85741667,24/02/2022 03:10,0,0,0
24/02/2022,3:15:00,435.3,434.6,436.6,0.2459,0.3718,0.644,0.2177,27,-78,-87,0,03:15:00 a. m.,320,3.21,3.35,2.81,60.65,19.04,21.45,42.74,82.85741667,24/02/2022 03:15,0,0,0
24/02/2022,3:20:00,435.2,434.7,436.7,0.2452,0.3693,0.6374,0.2173,27,-77,-85,0,03:20:00 a. m.,318,3.34,3.46,2.87,61.36,18.96,21.75,43.76,82.85741667,24/02/2022 03:20,0,0,0
24/02/2022,3:25:00,435.9,435.2,437.3,0.2474,0.3699,0.6398,0.2214,27,-78,-83,0,03:25:00 a. m.,320,3.22,3.36,2.79,60.72,19.07,21.73,40.22,82.85741667,24/02/2022 03:25,0,0,0
24/02/2022,3:30:00,436.1,435.3,437.1,0.2478,0.3715,0.6423,0.2201,27,-78,-85,0,03:30:00 a. m.,321,3.18,3.28,2.83,61.01,18.91,21.55,41.63,82.85741667,24/02/2022 03:30,0,0,0
24/02/2022,3:35:00,435.7,435.1,437.2,0.2483,0.3714,0.6431,0.2204,27,-78,-84,0,03:35:00 a. m.,321,3.31,3.37,2.84,60.05,18.87,21.78,41.76,82.85741667,24/02/2022 03:35,0,0,0
24/02/2022,3:40:00,436.1,435.3,437.3,0.2486,0.3727,0.646,0.22,27,-79,-85,0,03:40:00 a. m.,322,3.15,3.36,2.7,59.9,18.78,21.57,41.59,82.85741667,24/02/2022 03:40,0,0,0
24/02/2022,3:45:00,435.7,435.1,437,0.248,0.3733,0.6485,0.2187,27,-79,-86,0,03:45:00 a. m.,323,3.24,3.37,2.89,60.15,18.75,21.51,43.52,82.85741667,24/02/2022 03:45,0,0,0
24/02/2022,3:50:00,435.7,434.9,436.8,0.2466,0.372,0.6441,0.2168,27,-78,-87,0,03:50:00 a. m.,321,3.29,3.37,2.78,60.13,18.9,21.74,43.27,82.85741667,24/02/2022 03:50,0,0,0
24/02/2022,3:55:00,435.6,435,436.8,0.2468,0.3726,0.645,0.2157,27,-78,-88,0,03:55:00 a. m.,321,3.18,3.38,2.82,60.94,18.83,21.49,43.7,82.85741667,24/02/2022 03:55,0,0,0
24/02/2022,4:00:00,435.4,434.8,436.8,0.247,0.376,0.6533,0.2177,26,-79,-90,0,04:00:00 a. m.,324,3.27,3.38,2.88,60.41,18.63,21.2,41.67,82.85741667,24/02/2022 04:00,0,0,0
24/02/2022,4:05:00,435.9,435.2,437.1,0.2485,0.3782,0.6581,0.2185,27,-79,-91,0,04:05:00 a. m.,327,3.24,3.33,2.81,60.35,18.57,20.89,41.7,82.85741667,24/02/2022 04:05,0,0,0
24/02/2022,4:10:00,435.9,435.1,436.9,0.2478,0.3754,0.6516,0.2182,27,-79,-89,0,04:10:00 a. m.,324,3.38,3.44,2.84,59.78,18.47,21.32,42.61,82.85741667,24/02/2022 04:10,0,0,0
24/02/2022,4:15:00,435.8,435.1,437.1,0.2479,0.3736,0.6492,0.2205,27,-79,-86,0,04:15:00 a. m.,323,3.19,3.4,2.78,59.72,18.64,21.34,40.91,82.85741667,24/02/2022 04:15,0,0,0
24/02/2022,4:20:00,435.9,435.1,436.9,0.2469,0.3728,0.6462,0.2169,27,-78,-87,0,04:20:00 a. m.,322,3.28,3.34,2.87,60.55,18.72,21.45,44,82.85741667,24/02/2022 04:20,0,0,0
24/02/2022,4:25:00,436,435.1,437.1,0.2469,0.3714,0.6444,0.2187,27,-78,-86,0,04:25:00 a. m.,321,3.29,3.46,2.82,60.01,18.7,21.8,42.72,82.85741667,24/02/2022 04:25,0,0,0
24/02/2022,4:30:00,435.9,435.1,437.1,0.2466,0.3706,0.6423,0.2187,27,-78,-85,0,04:30:00 a. m.,320,3.15,3.29,2.77,60.96,19.04,21.66,42.47,82.85741667,24/02/2022 04:30,0,0,0
24/02/2022,4:35:00,436.3,435.5,437.3,0.2467,0.3705,0.6408,0.2174,27,-78,-86,0,04:35:00 a. m.,320,3.27,3.37,2.85,61.1,18.95,21.74,42.89,82.85741667,24/02/2022 04:35,0,0,0
24/02/2022,4:40:00,436.1,435.5,437.4,0.249,0.374,0.6507,0.2217,27,-79,-86,0,04:40:00 a. m.,324,3.19,3.27,2.72,60.69,18.91,21.35,40.7,82.85741667,24/02/2022 04:40,0,0,0
24/02/2022,4:45:00,436,435.3,437.3,0.2485,0.3729,0.6474,0.2208,27,-79,-86,0,04:45:00 a. m.,323,3.25,3.44,2.81,60.31,18.59,21.67,41.97,82.85741667,24/02/2022 04:45,0,0,0
24/02/2022,4:50:00,435.3,434.6,436.3,0.2461,0.3719,0.6452,0.219,27,-78,-86,0,04:50:00 a. m.,321,3.14,3.18,2.76,59.98,18.94,21.59,40.5,82.85741667,24/02/2022 04:50,0,0,0
24/02/2022,4:55:00,435.5,434.8,436.7,0.2475,0.3744,0.6523,0.2196,27,-79,-88,0,04:55:00 a. m.,324,3.02,3.13,2.52,60.33,18.77,21.48,42.58,82.85741667,24/02/2022 04:55,0,0,0
24/02/2022,5:00:00,435.4,434.6,436.8,0.2457,0.3712,0.6461,0.2204,27,-78,-85,0,05:00:00 a. m.,321,3.08,3.24,2.72,60.49,18.7,21.8,42.39,82.85741667,24/02/2022 05:00,0,0,0
24/02/2022,5:05:00,435.5,434.9,436.7,0.2457,0.3699,0.6439,0.2219,27,-78,-84,0,05:05:00 a. m.,320,2.95,3.01,2.53,61.1,19.16,21.73,41.72,82.85741667,24/02/2022 05:05,0,0,0
24/02/2022,5:10:00,435.4,434.6,436.4,0.2444,0.3689,0.6404,0.2209,26,-77,-84,0,05:10:00 a. m.,318,3.05,3.05,2.54,61.94,19.06,21.92,42.76,82.85741667,24/02/2022 05:10,0,0,0
24/02/2022,5:15:00,435.5,434.6,436.6,0.2457,0.3719,0.6479,0.2234,27,-78,-85,0,05:15:00 a. m.,321,3.01,3.04,2.51,61.1,18.98,21.64,39.45,82.85741667,24/02/2022 05:15,0,0,0
24/02/2022,5:20:00,435.2,434.4,436.7,0.2454,0.3707,0.6432,0.2194,26,-78,-86,0,05:20:00 a. m.,320,3.03,3.17,2.65,61.24,18.72,21.79,41.72,82.85741667,24/02/2022 05:20,0,0,0
24/02/2022,5:25:00,435,434.2,436.1,0.2436,0.367,0.6328,0.2137,26,-77,-86,0,05:25:00 a. m.,315,3.03,3.02,2.6,60.91,19.05,22.07,41.51,82.85741667,24/02/2022 05:25,0,0,0
24/02/2022,5:30:00,434.8,434,436.1,0.2443,0.3699,0.6419,0.2167,26,-77,-87,0,05:30:00 a. m.,318,3,3.1,2.48,60.93,18.82,21.78,42.25,82.85741667,24/02/2022 05:30,0,0,0
24/02/2022,5:35:00,435.5,434.4,436.4,0.2439,0.3696,0.641,0.2162,26,-77,-87,0,05:35:00 a. m.,318,3.05,3.1,2.66,60.97,18.8,21.89,43.39,82.85741667,24/02/2022 05:35,0,0,0
24/02/2022,5:40:00,435.1,434.3,436.3,0.2439,0.3689,0.6407,0.2182,26,-77,-86,0,05:40:00 a. m.,318,2.99,2.93,2.48,61.25,19.15,21.97,42.33,82.85741667,24/02/2022 05:40,0,0,0
24/02/2022,5:45:00,434.6,433.7,435.9,0.2424,0.3695,0.6419,0.2174,26,-77,-87,0,05:45:00 a. m.,318,3,2.99,2.5,62.15,19.03,22.04,43.04,82.85741667,24/02/2022 05:45,0,0,0
24/02/2022,5:50:00,434.5,433.6,435.6,0.242,0.3706,0.6434,0.2147,25,-77,-90,0,05:50:00 a. m.,318,2.96,2.91,2.41,61.72,19.15,22.19,40.92,82.85741667,24/02/2022 05:50,0,0,0
24/02/2022,5:55:00,434.1,433.1,435.2,0.2395,0.3662,0.6331,0.2142,25,-76,-87,0,05:55:00 a. m.,313,2.96,2.97,2.51,62.27,19.1,22.6,41.96,82.85741667,24/02/2022 05:55,0,0,0
24/02/2022,6:00:00,434.3,433.6,435.4,0.2404,0.3664,0.6327,0.2112,25,-76,-88,0,06:00:00 a. m.,314,2.98,2.9,2.49,61.44,19.25,22.68,42.42,82.85741667,24/02/2022 06:00,0,0,0
24/02/2022,6:05:00,433.6,432.8,434.9,0.2392,0.3633,0.6264,0.211,25,-75,-86,0,06:05:00 a. m.,311,2.83,2.89,2.33,61.89,19.33,22.92,41.69,82.85741667,24/02/2022 06:05,0,0,0
24/02/2022,6:10:00,433.1,432.3,434.4,0.2373,0.3644,0.6305,0.2107,24,-75,-88,0,06:10:00 a. m.,311,2.91,2.89,2.48,62.32,19.24,22.83,43.56,82.85741667,24/02/2022 06:10,0,0,0
24/02/2022,6:15:00,433,432.1,434.2,0.2355,0.3626,0.6257,0.2098,24,-75,-87,0,06:15:00 a. m.,309,2.92,2.84,2.4,62.46,19.54,22.91,42.76,82.85741667,24/02/2022 06:15,0,0,0
24/02/2022,6:20:00,432.8,431.9,434,0.2347,0.362,0.6243,0.2099,24,-74,-88,0,06:20:00 a. m.,308,2.83,2.82,2.3,63.61,19.49,22.99,43.7,82.85741667,24/02/2022 06:20,0,0,0
24/02/2022,6:25:00,432.7,431.9,433.8,0.2353,0.3663,0.6318,0.2047,23,-75,-93,0,06:25:00 a. m.,311,2.76,2.77,2.24,62.78,19.5,22.83,42.11,82.85741667,24/02/2022 06:25,0,0,0
24/02/2022,6:30:00,432.7,431.9,433.9,0.2354,0.3663,0.6315,0.2037,23,-75,-93,0,06:30:00 a. m.,311,2.89,2.99,2.43,62.66,19.16,22.83,43.65,82.85741667,24/02/2022 06:30,0,0,0
24/02/2022,6:35:00,431.9,431.3,433.2,0.2342,0.3668,0.6334,0.2019,23,-74,-95,0,06:35:00 a. m.,311,2.95,2.9,2.47,61.98,19.31,22.77,42.93,82.85741667,24/02/2022 06:35,0,0,0
24/02/2022,6:40:00,431.6,430.7,432.8,0.232,0.3644,0.6284,0.2018,22,-74,-94,0,06:40:00 a. m.,308,2.8,2.78,2.23,63.02,19.32,22.95,43.98,82.85741667,24/02/2022 06:40,0,0,0
24/02/2022,6:45:00,431.3,430.7,432.7,0.2322,0.3652,0.6332,0.204,22,-74,-94,0,06:45:00 a. m.,309,2.91,2.91,2.44,62.84,19.08,22.9,43.67,82.85741667,24/02/2022 06:45,0,0,0
24/02/2022,6:50:00,431.9,431.5,433.3,0.2326,0.3649,0.6309,0.2026,22,-74,-94,0,06:50:00 a. m.,309,2.83,2.87,2.36,63.63,19.31,22.75,43.71,82.85741667,24/02/2022 06:50,0,0,0
24/02/2022,6:55:00,431.7,431.4,433.3,0.2331,0.3624,0.6274,0.2079,23,-74,-90,0,06:55:00 a. m.,308,2.93,2.88,2.46,63.84,19.39,22.94,42.51,82.85741667,24/02/2022 06:55,0,0,0
24/02/2022,7:00:00,432.5,431.9,433.6,0.2341,0.3648,0.6312,0.2071,23,-74,-92,0,07:00:00 a. m.,310,2.78,2.73,2.23,63.32,19.53,22.75,41.09,82.85741667,24/02/2022 07:00,0,0,0
24/02/2022,7:05:00,431.6,431.2,432.8,0.2328,0.3646,0.6312,0.2066,23,-74,-92,0,07:05:00 a. m.,309,2.81,2.87,2.29,63.17,19.14,22.88,42.47,82.85741667,24/02/2022 07:05,0,0,0
24/02/2022,7:10:00,431,430.6,432.3,0.2307,0.3612,0.6242,0.205,22,-73,-91,0,07:10:00 a. m.,306,2.81,2.83,2.36,62.72,19.47,23.05,40.93,82.85741667,24/02/2022 07:10,0,0,0
24/02/2022,7:15:00,430.8,430.5,432.4,0.2306,0.3609,0.6239,0.2047,22,-73,-91,0,07:15:00 a. m.,305,2.79,2.75,2.28,63.43,19.54,23.14,43.64,82.85741667,24/02/2022 07:15,0,0,0
