Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,
11/03/2014,09:02:20,410.62,418.38,412.48,6.77,6.62,6.63,,,,,"4,799.54",4.8
11/03/2014,09:07:20,410,417.89,412.41,6.87,6.7,6.72,,,,,"4,857.89",4.86
11/03/2014,09:12:20,410.5,418.06,412.32,6.87,6.73,6.72,,,,,"4,864.56",4.86
11/03/2014,09:17:20,409.3,417.76,412.05,6.86,6.76,6.78,,,,,"4,878.57",4.88
11/03/2014,09:22:20,409.72,417.56,411.69,6.88,6.77,6.76,,,,,"4,883.00",4.88
11/03/2014,09:27:20,409.43,417.37,411.36,6.91,6.76,6.81,,,,,"4,892.32",4.89
11/03/2014,09:32:20,407.8,414.93,409.81,7.08,6.9,6.92,,,,,"4,968.73",4.97
11/03/2014,09:37:20,409.57,417.57,411.99,7.05,6.86,6.91,,,,,"4,980.40",4.98
11/03/2014,09:42:20,409.64,416.68,411.46,7.06,6.85,6.9,,,,,"4,970.67",4.97
11/03/2014,09:47:20,409.49,417.34,411.98,6.95,6.81,6.83,,,,,"4,924.45",4.92
11/03/2014,09:52:20,410.36,418.36,412.29,6.93,6.84,6.83,,,,,"4,933.06",4.93
11/03/2014,09:57:20,410.4,418.43,413.18,7.03,6.84,6.91,,,,,"4,983.98",4.98
11/03/2014,10:02:20,410.17,418.41,412.54,7.03,6.91,6.93,,,,,"4,998.87",5
11/03/2014,10:07:20,410.76,418.08,412.88,7.05,6.91,6.95,,,,,"5,014.11",5.01
11/03/2014,10:12:20,411.5,419.44,413.7,7.09,6.93,6.94,,,,,"5,029.83",5.03
11/03/2014,10:17:20,410.97,418.71,413.44,7.01,6.88,6.86,,,,,"4,980.15",4.98
11/03/2014,10:22:20,410.43,418.16,412.75,7.04,6.9,6.92,,,,,"4,995.19",5
11/03/2014,10:27:20,409.62,417.75,411.98,7.08,6.99,6.98,,,,,"5,029.15",5.03
11/03/2014,10:32:20,408.59,416.03,411.36,7.18,6.95,7.05,,,,,"5,048.29",5.05
11/03/2014,10:37:20,408.93,415.96,410.77,7.14,6.99,7.02,,,,,"5,043.60",5.04
11/03/2014,10:42:20,407.49,415.12,409.76,7.18,7.03,7.06,,,,,"5,058.01",5.06
11/03/2014,10:47:20,410.14,417.43,411.87,7.04,6.92,6.92,,,,,"4,992.30",4.99
11/03/2014,10:52:20,409.31,415.89,410.96,7.08,6.93,6.95,,,,,"5,000.77",5
11/03/2014,10:57:20,408.36,415.6,410.9,7.14,6.93,6.99,,,,,"5,019.12",5.02
11/03/2014,11:02:20,408.09,415.48,410.03,7.1,6.94,6.95,,,,,"4,997.77",5
11/03/2014,11:07:20,408.2,415.85,410.3,7.09,6.93,6.97,,,,,"4,999.51",5
11/03/2014,11:12:20,408.42,416.58,411.21,7.11,6.96,6.96,,,,,"5,030.23",5.03
11/03/2014,11:17:20,408.03,415.85,410.44,7.1,6.94,6.98,,,,,"5,012.20",5.01
11/03/2014,11:22:20,408.4,416.42,410.92,7.09,6.96,6.96,,,,,"5,013.16",5.01
11/03/2014,11:27:20,407.8,415.24,410.25,7.06,6.89,6.94,,,,,"4,974.40",4.97
11/03/2014,11:32:20,408.33,416.15,411.1,7.13,6.96,6.96,,,,,"5,022.81",5.02
11/03/2014,11:37:20,407.79,415.97,410.17,7.14,7,7.01,,,,,"5,038.66",5.04
11/03/2014,11:42:20,407.18,415.57,410.22,7.09,6.94,6.99,,,,,"5,006.19",5.01
11/03/2014,11:47:20,407.31,415.01,409.8,7.21,7.05,7.05,,,,,"5,084.27",5.08
11/03/2014,11:52:20,407.82,415.57,410.49,7.27,7.05,7.07,,,,,"5,112.19",5.11
11/03/2014,11:57:20,407.74,415.46,410.25,7.21,7,7.04,,,,,"5,065.39",5.07
11/03/2014,12:02:20,406.88,415.17,409.55,7.32,7.08,7.09,,,,,"5,151.24",5.15
11/03/2014,12:07:20,406.85,415.32,409.24,7.3,7.04,7.05,,,,,"5,135.29",5.14
11/03/2014,12:12:20,407.1,414.02,409.91,7.23,6.89,6.92,,,,,"5,035.58",5.04
11/03/2014,12:17:20,407.7,414.81,410.37,7.32,7,7.03,,,,,"5,141.25",5.14
11/03/2014,12:22:20,407.65,415.3,410.83,7.16,6.89,6.9,,,,,"5,043.02",5.04
11/03/2014,12:27:20,408,415.58,410.94,7.22,6.94,6.96,,,,,"5,094.88",5.09
11/03/2014,12:32:20,408.39,416.27,410.85,7.13,6.89,6.88,,,,,"5,032.70",5.03
11/03/2014,12:37:20,408.03,415.69,411.09,7.24,6.88,6.93,,,,,"5,085.04",5.09
11/03/2014,12:42:20,407.43,415.27,410.58,7.31,6.96,7.01,,,,,"5,136.63",5.14
11/03/2014,12:47:20,408,415.5,410.68,7.35,7.04,7.03,,,,,"5,173.19",5.17
11/03/2014,12:52:20,408.08,415.47,410.75,7.22,6.92,6.93,,,,,"5,094.03",5.09
11/03/2014,12:57:20,408.08,415.65,410.99,7.23,6.88,6.91,,,,,"5,084.33",5.08
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,418.05,426.3,420.53,7.37,7.14,7.16,0,0,0,0,"5,322.25",5.32
,,397.39,405.62,400.08,0,0,0,0,0,0,0,0,0
,,407.82,416.14,410.59,1.73,1.67,1.68,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,"1,219.33",1.22
