Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
02/08/2014,04:02:00,410.55,416.88,415.5,0,0,0,,,,,0
02/08/2014,04:07:00,409.75,416.74,415.2,0,0,0,,,,,0
02/08/2014,04:12:00,410.8,417.39,415.79,0,0,0,,,,,0
02/08/2014,04:17:00,409.73,416.72,415.07,0,0,0,,,,,0
02/08/2014,04:22:00,410.06,416.84,415.51,0,0,0,,,,,0
02/08/2014,04:27:00,410.26,416.57,415.15,0,0,0,,,,,0
02/08/2014,04:32:00,409.92,416.66,415.37,0,0,0,,,,,0
02/08/2014,04:37:00,410.48,417.11,415.99,0,0,0,,,,,0
02/08/2014,04:42:00,410.26,416.88,415.55,0,0,0,,,,,0
02/08/2014,04:47:00,409.97,416.88,415.14,0,0,0,,,,,0
02/08/2014,04:52:00,410.32,417.54,415.54,0,0,0,,,,,0
02/08/2014,04:57:00,409.94,416.43,415.05,0,0,0,,,,,0
02/08/2014,05:02:00,409.67,416.77,415.25,0,0,0,,,,,0
02/08/2014,05:07:00,409.93,416.64,415.12,0,0,0,,,,,0
02/08/2014,05:12:00,410.18,417.12,415.15,0,0,0,,,,,0
02/08/2014,05:17:00,409.99,416.86,414.93,0,0,0,,,,,0
02/08/2014,05:22:00,409.62,415.82,415.04,0,0,0,,,,,0
02/08/2014,05:27:00,409.51,416.13,414.66,0,0,0,,,,,0
02/08/2014,05:32:00,409.69,416.03,414.66,0,0,0,,,,,0
02/08/2014,05:37:00,409.84,417.14,415.39,0,0,0,,,,,0
02/08/2014,05:42:00,409.49,416.61,415.13,0,0,0,,,,,0
02/08/2014,05:47:00,409.46,416.07,415.2,0,0,0,,,,,0
02/08/2014,05:52:00,409.06,415.75,414.66,0,0,0,,,,,0
02/08/2014,05:57:00,408.97,415.66,414.62,0,0,0,,,,,0
02/08/2014,06:02:00,408.47,415.02,413.92,0,0,0,,,,,0
02/08/2014,06:07:00,407.94,415.1,413.22,0,0,0,,,,,0
02/08/2014,06:12:00,407.54,414.54,413.17,0,0,0,,,,,0
02/08/2014,06:17:00,407.41,413.52,412.25,0,0,0,,,,,0
02/08/2014,06:22:00,408.9,415.46,414.33,0,0,0,,,,,0
02/08/2014,06:27:00,407.76,414.73,413.5,0,0,0,,,,,0
02/08/2014,06:32:00,408.62,415.55,414.29,0,0,0,,,,,0
02/08/2014,06:37:00,408.27,414.89,414.02,0,0,0,,,,,0
02/08/2014,06:42:00,408.6,414.82,413.94,0,0,0,,,,,0
02/08/2014,06:47:00,408.39,415.5,413.78,0,0,0,,,,,0
02/08/2014,06:52:00,408.33,415.74,413.31,0,0,0,,,,,0
02/08/2014,06:57:00,409.26,416.12,413.86,0,0,0,,,,,0
02/08/2014,07:02:00,409.29,415.56,414.11,0,0,0,,,,,0
02/08/2014,07:07:00,408.97,415.71,413.91,0,0,0,,,,,0
02/08/2014,07:12:00,409.41,416.08,414.75,0,0,0,,,,,0
02/08/2014,07:17:00,408.57,415.27,413.35,0,0,0,,,,,0
02/08/2014,07:22:00,409.49,415.73,414.08,0,0,0,,,,,0
02/08/2014,07:27:00,409.17,415.59,414.12,0,0,0,,,,,0
02/08/2014,07:32:00,409.08,414.96,413.41,0,0,0,,,,,0
02/08/2014,07:37:00,409.29,415.61,413.57,0,0,0,,,,,0
02/08/2014,07:42:00,407.83,414.16,412.63,0,0,0,,,,,0
02/08/2014,07:47:00,408.4,414.45,412.85,0,0,0,,,,,0
02/08/2014,07:52:00,407.2,413.21,411.55,0,0,0,,,,,0
02/08/2014,07:57:00,406.54,412.75,411.33,0,0,0,,,,,0
02/08/2014,08:02:00,410.19,416.68,414.74,0,0,0,,,,,0
02/08/2014,08:07:00,409.71,415.93,414.41,0,0,0,,,,,0
02/08/2014,08:12:00,408.96,415.28,413.97,0,0,0,,,,,0
02/08/2014,08:17:00,409.39,416,414.48,0,0,0,,,,,0
02/08/2014,08:22:00,409.22,415.59,413.81,0,0,1.15,,,,,435.68
02/08/2014,08:27:00,411.59,418.45,416.46,2.3,2.26,2.53,,,,,1742.07
02/08/2014,08:32:00,412.14,418.71,417.22,2.89,2.98,3.18,,,,,2198.39
02/08/2014,08:37:00,414.05,420.53,418.74,4.72,4.66,4.85,,,,,3472.79
02/08/2014,08:42:00,416.41,422.81,421.01,6.05,5.99,6.15,,,,,4455.96
02/08/2014,08:47:00,415.71,422.64,420.7,6.53,6.46,6.6,,,,,4782.12
02/08/2014,08:52:00,416.06,422.68,421.01,6.59,6.55,6.66,,,,,4838.74
02/08/2014,08:57:00,415.93,422.83,421.48,6.73,6.66,6.83,,,,,4944.89
02/08/2014,09:02:00,415.67,422.02,420.29,7,6.92,7.04,,,,,5115.66
02/08/2014,09:07:00,416.21,422.44,420.68,6.97,6.93,7.06,,,,,5122.7
02/08/2014,09:12:00,415.64,422.02,420.06,7.3,7.25,7.37,,,,,5346.86
02/08/2014,09:17:00,416.44,422.44,421.42,7.31,7.23,7.38,,,,,5361.32
02/08/2014,09:22:00,416.2,422.5,421.05,7.53,7.49,7.58,,,,,5518.7
02/08/2014,09:27:00,416.13,422.89,420.97,7.66,7.61,7.71,,,,,5607.28
02/08/2014,09:32:00,415.29,421.65,419.71,7.84,7.79,7.88,,,,,5725.16
02/08/2014,09:37:00,416.11,422.35,420.34,7.99,7.93,8.02,,,,,5841.71
02/08/2014,09:42:00,415.63,422.11,420.36,8.11,8.06,8.15,,,,,5934.59
02/08/2014,09:47:00,415.22,422.17,420.21,8.26,8.16,8.28,,,,,6020.15
02/08/2014,09:52:00,418.43,425.77,422.88,8.22,8.16,8.27,,,,,6056.25
02/08/2014,09:57:00,417.01,424.43,421.71,8.32,8.24,8.33,,,,,6094.3
02/08/2014,10:02:00,417.74,424.95,422.59,8.33,8.3,8.37,,,,,6132.39
02/08/2014,10:07:00,417.16,423.47,421.75,8.71,8.6,8.69,,,,,6355.63
02/08/2014,10:12:00,417.96,424.66,422.64,8.65,8.56,8.69,,,,,6352.76
02/08/2014,10:17:00,417.11,423.59,421.13,8.86,8.77,8.81,,,,,6463.33
02/08/2014,10:22:00,416.8,423.69,421.37,8.51,8.43,8.53,,,,,6233.1
02/08/2014,10:27:00,417.44,424.15,422.13,8.67,8.58,8.67,,,,,6349.6
02/08/2014,10:32:00,418.25,425.43,423.32,8.92,8.83,8.94,,,,,6554.89
02/08/2014,10:37:00,417.71,424.79,422.64,9.01,8.9,9.03,,,,,6612.39
02/08/2014,10:42:00,419.18,425.51,423.6,9.01,8.89,9,,,,,6623.16
02/08/2014,10:47:00,418.38,425.48,423.09,9.15,9,9.14,,,,,6714.65
02/08/2014,10:52:00,418.32,425.14,423.25,9.14,9.03,9.11,,,,,6701.27
02/08/2014,10:57:00,418.1,424.45,422.83,9.23,9.07,9.22,,,,,6765.13
02/08/2014,11:02:00,418.02,425.16,422.79,9.13,9.05,9.13,,,,,6699.14
02/08/2014,11:07:00,417.73,424.84,422.87,9.3,9.23,9.29,,,,,6813.01
02/08/2014,11:12:00,417.36,424.73,422.25,9.29,9.2,9.29,,,,,6816.06
02/08/2014,11:17:00,418,425.2,423.08,9.31,9.19,9.29,,,,,6829.21
02/08/2014,11:22:00,416.84,423.7,421.5,9.47,9.41,9.47,,,,,6934.19
02/08/2014,11:27:00,417.81,424.57,422.81,9.56,9.49,9.53,,,,,6998.56
02/08/2014,11:32:00,417.44,424.23,422.1,9.16,9.09,9.14,,,,,6708.77
02/08/2014,11:37:00,418.06,424.3,422.93,9.04,8.96,9.03,,,,,6633.12
02/08/2014,11:42:00,417.32,423.92,422.34,8.84,8.76,8.85,,,,,6480.79
02/08/2014,11:47:00,417.35,424.49,422.38,9.12,9.06,9.14,,,,,6701.87
02/08/2014,11:52:00,417.51,424.48,422.54,9.25,9.07,9.22,,,,,6769.42
02/08/2014,11:57:00,418.19,425.44,422.76,9.23,9.12,9.23,,,,,6782.29
02/08/2014,12:02:00,417.11,424.15,421.82,8.68,8.57,8.72,,,,,6377.67
02/08/2014,12:07:00,417.89,425,422.57,9.09,8.96,9.05,,,,,6664.78
02/08/2014,12:12:00,417.91,424.65,422.62,9.37,9.22,9.4,,,,,6895.38
02/08/2014,12:17:00,417.77,424.87,422.8,9.41,9.25,9.36,,,,,6886.7
02/08/2014,12:22:00,417.37,424.51,422.01,8.86,8.74,8.87,,,,,6505.03
02/08/2014,12:27:00,417.62,424.53,422.72,8.94,8.82,8.98,,,,,6573.18
02/08/2014,12:32:00,417.68,424.52,422.83,9.32,9.12,9.34,,,,,6838.34
02/08/2014,12:37:00,420.33,426.95,425.26,9.18,9.02,9.19,,,,,6777.37
02/08/2014,12:42:00,419.59,425.98,424.34,9.15,9.07,9.17,,,,,6734.48
02/08/2014,12:47:00,419.17,425.88,423.9,8.75,8.64,8.78,,,,,6444.82
02/08/2014,12:52:00,420.05,426.37,424.58,8.69,8.61,8.74,,,,,6422.28
02/08/2014,12:57:00,420.06,426.34,424.47,8.59,8.49,8.65,,,,,6357.26
02/08/2014,13:02:00,418.44,424.66,423.17,8.13,7.94,8.19,,,,,5977.53
02/08/2014,13:07:00,419.75,426.02,424.5,8.29,8.15,8.37,,,,,6131.33
02/08/2014,13:12:00,418.8,425.39,423.81,8.15,8.01,8.22,,,,,6005.99
02/08/2014,13:17:00,419.07,426.21,424.22,8.05,7.91,8.11,,,,,5944.93
02/08/2014,13:22:00,418.04,424.38,422.61,7.03,6.9,7.13,,,,,5194.75
02/08/2014,13:27:00,410.27,415.85,414.35,0,0,0,,,,,0
02/08/2014,13:32:00,409.34,415.12,413.96,0,0,0,,,,,0
02/08/2014,13:37:00,416.82,423.25,421.55,6.11,5.99,6.25,,,,,4529.53
02/08/2014,13:42:00,418.67,424.99,423.24,7.16,7.02,7.28,,,,,5308.08
02/08/2014,13:47:00,419.38,426.07,424.44,7.67,7.55,7.76,,,,,5677.97
02/08/2014,13:52:00,419.31,426.02,424.05,8.24,8.06,8.29,,,,,6080.19
02/08/2014,13:57:00,417.16,423.49,421.47,7.53,7.43,7.62,,,,,5545.31
02/08/2014,14:02:00,414.32,421,418.86,5.45,5.37,5.6,,,,,4022.94
02/08/2014,14:07:00,418.22,424.74,422.6,8.22,8.1,8.29,,,,,6064.62
02/08/2014,14:12:00,418.46,424.85,422.79,8.42,8.33,8.47,,,,,6203.71
02/08/2014,14:17:00,418.92,424.96,423.04,8.63,8.5,8.69,,,,,6366.58
02/08/2014,14:22:00,418.74,425.51,423.57,8.77,8.64,8.82,,,,,6459.41
02/08/2014,14:27:00,417.79,424.35,422.67,8.39,8.22,8.46,,,,,6173.28
02/08/2014,14:32:00,419.41,425.64,424.09,8.65,8.52,8.72,,,,,6386.9
02/08/2014,14:37:00,419.95,426.83,424.59,8.95,8.85,9.02,,,,,6622.86
02/08/2014,14:42:00,420.4,426.79,424.76,9.12,9.04,9.16,,,,,6740.25
02/08/2014,14:47:00,420.15,426.42,424.56,9.13,9.03,9.17,,,,,6743.23
02/08/2014,14:52:00,408.96,415.58,413.46,0,0,0,,,,,0
02/08/2014,14:57:00,419.64,426.57,424.26,9.04,8.94,9.09,,,,,6675.72
02/08/2014,15:02:00,418.63,425.79,423.24,8.88,8.74,8.93,,,,,6538.15
02/08/2014,15:07:00,408.34,414.18,412.24,0,0,0,,,,,0
02/08/2014,15:12:00,420.19,426.68,424.47,8.82,8.65,8.86,,,,,6506.4
02/08/2014,15:17:00,415.08,420.99,418.95,4.31,4.21,4.5,,,,,3208.45
02/08/2014,15:22:00,420.43,426.66,424.22,8.94,8.76,8.96,,,,,6599
02/08/2014,15:27:00,420.58,427.71,425.17,9.07,8.95,9.1,,,,,6703.99
02/08/2014,15:32:00,420.73,427.5,425.15,9.13,8.99,9.17,,,,,6749.76
02/08/2014,15:37:00,421.01,428.22,425.8,9.05,8.93,9.12,,,,,6711.44
02/08/2014,15:42:00,419.17,426,423.78,7.94,7.85,8.02,,,,,5877.82
02/08/2014,15:47:00,421.73,428.62,426.35,9.2,9.14,9.23,,,,,6827.82
02/08/2014,15:52:00,409.72,416.05,414.34,0,0,0,,,,,0
02/08/2014,15:57:00,409.12,415.1,413.39,0,0,0,,,,,0
02/08/2014,16:02:00,413.83,420.17,418.59,3.21,3.09,3.4,,,,,2403.17
02/08/2014,16:07:00,418.38,424.74,422.79,8.92,8.8,8.96,,,,,6557.33
02/08/2014,16:12:00,417.48,423.51,421.81,7.28,7.11,7.34,,,,,5348.74
02/08/2014,16:17:00,419.42,426.52,424.27,9.15,8.97,9.18,,,,,6750.48
02/08/2014,16:22:00,419.02,425.48,423.14,9.12,9.04,9.13,,,,,6707.35
02/08/2014,16:27:00,419.79,426.16,423.59,9.04,8.9,9.1,,,,,6683.67
02/08/2014,16:32:00,408.59,414.81,412.75,0,0,0,,,,,0
02/08/2014,16:37:00,419.38,425.58,423.79,8.85,8.71,8.88,,,,,6515.39
02/08/2014,16:42:00,408.14,413.96,412.09,0,0,0,,,,,0
02/08/2014,16:47:00,408.3,414.41,412.61,0,0,0,,,,,0
02/08/2014,16:52:00,407.92,414.28,412.5,0,0,0,,,,,0
02/08/2014,16:57:00,408.08,413.71,412.22,0,0,0,,,,,0
02/08/2014,17:02:00,407.96,414.17,412.44,0,0,0,,,,,0
02/08/2014,17:07:00,409.27,414.87,413.36,0,0,0,,,,,0
02/08/2014,17:12:00,408.99,415.02,413.04,0,0,0,,,,,0
02/08/2014,17:17:00,408.82,414.75,412.97,0,0,0,,,,,0
02/08/2014,17:22:00,414.37,421.03,418.93,4.55,4.28,4.68,,,,,3355.7
02/08/2014,17:27:00,408.2,414.86,412.86,0,0,0,,,,,0
02/08/2014,17:32:00,408.23,414.29,412.67,0,0,0,,,,,0
02/08/2014,17:37:00,409.59,415.09,413.62,0,0,0,,,,,0
02/08/2014,17:42:00,409.25,415.29,413.44,0,0,0,,,,,0
02/08/2014,17:47:00,410.29,416.12,414.64,0,0,0,,,,,0
02/08/2014,17:52:00,409.54,415.4,413.89,0,0,0,,,,,0
02/08/2014,17:57:00,409.25,414.64,413.2,0,0,0,,,,,0
02/08/2014,18:02:00,409.93,416.42,414.46,0,0,0,,,,,0
02/08/2014,18:07:00,408.27,414.95,413.07,0,0,0,,,,,0
