Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,,GENERACION [kWh]
21/09/2014,16:33:24,408.05,414.26,412.4,0,0,0,,,,,0,0,199.02
21/09/2014,16:38:24,408.19,414.77,413.23,0,0,0,,,,,0,0,199.02
21/09/2014,16:43:24,408.87,414.35,413.03,0,0,0,,,,,0,0,199.02
21/09/2014,16:48:24,409.21,415.27,413.28,0,0,0,,,,,0,0,199.02
21/09/2014,16:53:24,409.54,415.32,413.74,0,0,0,,,,,0,0,199.02
21/09/2014,16:58:24,408.91,415.12,413.58,0,0,0,,,,,0,0,199.02
21/09/2014,17:03:24,408.95,415.23,413.04,0,0,0,,,,,0,0,199.02
21/09/2014,17:08:24,408.79,414.68,412.99,0,0,0,,,,,0,0,199.02
21/09/2014,17:13:24,408.85,415.06,413.43,0,0,0,,,,,0,0,199.02
21/09/2014,17:18:24,408.38,414.95,413.7,0,0,0,,,,,0,0,199.02
21/09/2014,17:23:24,408.46,414.09,412.77,0,0,0,,,,,0,0,199.02
21/09/2014,17:28:24,408.33,414.39,412.81,0,0,0,,,,,0,0,199.02
21/09/2014,17:33:24,408.55,414.43,412.93,0,0,0,,,,,0,0,199.02
21/09/2014,17:38:24,409.09,414.84,413.21,0,0,0,,,,,0,0,199.02
21/09/2014,17:43:24,408.68,414.47,412.75,0,0,0,,,,,0,0,199.02
21/09/2014,17:48:24,409.41,414.89,413.22,0,0,0,,,,,0,0,199.02
21/09/2014,17:53:24,408.77,413.48,412.6,0,0,0,,,,,0,0,199.02
21/09/2014,17:58:24,408.34,413.91,412.83,0,0,0,,,,,0,0,199.02
21/09/2014,18:03:24,409.4,414.48,413.18,0,0,0,,,,,0,0,199.02
21/09/2014,18:08:24,408.58,414.55,413.12,0,0,0,,,,,0,0,199.02
21/09/2014,18:13:24,409.14,415.11,413.81,0,0,0,,,,,0,0,199.02
21/09/2014,18:18:24,409.02,415.12,413.75,0,0,0,,,,,0,0,199.02
21/09/2014,18:23:24,408.12,414.75,413.13,0,0,0,,,,,0,0,199.02
21/09/2014,18:28:24,409.11,414.96,413.81,0,0,0,,,,,0,0,199.02
21/09/2014,18:33:24,408.57,414.44,413.32,0,0,0,,,,,0,0,199.02
21/09/2014,18:38:24,409.1,414.9,414.03,0,0,0,,,,,0,0,199.02
21/09/2014,18:43:24,408.23,414.34,412.94,0,0,0,,,,,0,0,199.02
21/09/2014,18:48:24,408.42,414.19,412.94,0,0,0,,,,,0,0,199.02
21/09/2014,18:53:24,408.66,414.22,412.79,0,0,0,,,,,0,0,199.02
21/09/2014,18:58:24,407.78,413.7,412.55,0,0,0,,,,,0,0,199.02
21/09/2014,19:03:24,407.82,414.39,412.93,0,0,0,,,,,0,0,199.02
21/09/2014,19:08:24,408.57,414.18,413.19,0,0,0,,,,,0,0,199.02
21/09/2014,19:13:24,408.54,413.9,412.78,0,0,0,,,,,0,0,199.02
21/09/2014,19:18:24,408.15,413.22,412.46,0,0,0,,,,,0,0,199.02
21/09/2014,19:23:24,408.88,413.56,412.84,0,0,0,,,,,0,0,199.02
21/09/2014,19:28:24,407.97,412.71,411.54,0,0,0,,,,,0,0,199.02
21/09/2014,19:33:24,408.29,412.88,412.19,0,0,0,,,,,0,0,199.02
21/09/2014,19:38:24,406.24,410.67,409.83,0,0,0,,,,,0,0,199.02
21/09/2014,19:43:24,407.39,411.44,411,0,0,0,,,,,0,0,199.02
21/09/2014,19:48:24,407.33,411.98,411.28,0,0,0,,,,,0,0,199.02
21/09/2014,19:53:24,406.44,411.1,409.88,0,0,0,,,,,0,0,199.02
21/09/2014,19:58:24,406.19,411.59,410.57,0,0,0,,,,,0,0,199.02
21/09/2014,20:03:24,407.01,411.32,410.9,0,0,0,,,,,0,0,199.02
21/09/2014,20:08:24,406.97,411.5,410.92,0,0,0,,,,,0,0,199.02
21/09/2014,20:13:24,406.26,410.75,410.11,0,0,0,,,,,0,0,199.02
21/09/2014,20:18:24,405.51,410.34,409.36,0,0,0,,,,,0,0,199.02
21/09/2014,20:23:24,406.44,411.28,410.03,0,0,0,,,,,0,0,199.02
21/09/2014,20:28:24,406.69,410.95,410.27,0,0,0,,,,,0,0,199.02
21/09/2014,20:33:24,406.72,411.51,410.41,0,0,0,,,,,0,0,199.02
21/09/2014,20:38:24,406.78,412.03,411.07,0,0,0,,,,,0,0,199.02
21/09/2014,20:43:24,407.25,411.85,411.13,0,0,0,,,,,0,0,199.02
21/09/2014,20:48:24,406.84,412.17,411.1,0,0,0,,,,,0,0,199.02
21/09/2014,20:53:24,407.17,411.64,410.76,0,0,0,,,,,0,0,199.02
21/09/2014,20:58:24,407.91,412.54,411.56,0,0,0,,,,,0,0,199.02
21/09/2014,21:03:24,407.52,412.17,411.07,0,0,0,,,,,0,0,199.02
21/09/2014,21:08:24,407.33,411.93,411.19,0,0,0,,,,,0,0,199.02
21/09/2014,21:13:24,407.69,412.64,411.52,0,0,0,,,,,0,0,199.02
21/09/2014,21:18:24,407.16,413.17,411.84,0,0,0,,,,,0,0,199.02
21/09/2014,21:23:24,408.24,413.16,412.12,0,0,0,,,,,0,0,199.02
21/09/2014,21:28:24,408.54,413.26,412.48,0,0,0,,,,,0,0,199.02
21/09/2014,21:33:24,409.42,414.15,413.33,0,0,0,,,,,0,0,199.02
21/09/2014,21:38:24,410,415.12,413.75,0,0,0,,,,,0,0,199.02
21/09/2014,21:43:24,408.27,413.39,412.08,0,0,0,,,,,0,0,199.02
21/09/2014,21:48:24,408.69,413.34,412.4,0,0,0,,,,,0,0,199.02
21/09/2014,21:53:24,408.05,412.85,411.71,0,0,0,,,,,0,0,199.02
21/09/2014,21:58:24,408.34,413.03,412.03,0,0,0,,,,,0,0,199.02
21/09/2014,22:03:24,408.27,412.96,412.04,0,0,0,,,,,0,0,199.02
21/09/2014,22:08:24,408.4,413.4,412.41,0,0,0,,,,,0,0,199.02
21/09/2014,22:13:24,408.94,413.98,412.54,0,0,0,,,,,0,0,199.02
21/09/2014,22:18:24,407.91,413.24,411.8,0,0,0,,,,,0,0,199.02
21/09/2014,22:23:24,409.16,413.99,412.53,0,0,0,,,,,0,0,199.02
21/09/2014,22:28:24,409.32,414.33,413.06,0,0,0,,,,,0,0,199.02
21/09/2014,22:33:24,410.34,414.87,413.34,0,0,0,,,,,0,0,199.02
21/09/2014,22:38:24,409.31,414.87,412.78,0,0,0,,,,,0,0,199.02
21/09/2014,22:43:24,410.78,415.38,413.9,0,0,0,,,,,0,0,199.02
21/09/2014,22:48:24,411.12,415.8,414.42,0,0,0,,,,,0,0,199.02
21/09/2014,22:53:24,411.32,415.86,414.39,0,0,0,,,,,0,0,199.02
21/09/2014,22:58:24,411.55,416.28,414.81,0,0,0,,,,,0,0,199.02
21/09/2014,23:03:24,409.56,414.38,412.93,0,0,0,,,,,0,0,199.02
21/09/2014,23:08:24,409.45,414,413.11,0,0,0,,,,,0,0,199.02
21/09/2014,23:13:24,409.73,414.38,413.14,0,0,0,,,,,0,0,199.02
21/09/2014,23:18:24,408.76,413.77,412.66,0,0,0,,,,,0,0,199.02
21/09/2014,23:23:24,409.7,414.75,412.89,0,0,0,,,,,0,0,199.02
21/09/2014,23:28:24,407.56,412.18,410.86,0,0,0,,,,,0,0,199.02
21/09/2014,23:33:24,406.93,411.69,410.51,0,0,0,,,,,0,0,199.02
21/09/2014,23:38:24,407.94,412.04,411.13,0,0,0,,,,,0,0,199.02
21/09/2014,23:43:24,407.25,412.15,411.06,0,0,0,,,,,0,0,199.02
21/09/2014,23:48:24,407.35,412.28,410.73,0,0,0,,,,,0,0,199.02
21/09/2014,23:53:24,407.49,412.38,411.11,0,0,0,,,,,0,0,199.02
21/09/2014,23:58:24,408.14,412.8,411.38,0,0,0,,,,,0,0,199.02
22/09/2014,00:03:24,408.81,413.43,412.3,0,0,0,,,,,0,0,199.02
22/09/2014,00:08:24,408.58,413.76,412.29,0,0,0,,,,,0,0,199.02
22/09/2014,00:13:24,408.11,412.67,411.62,0,0,0,,,,,0,0,199.02
22/09/2014,00:18:24,408.44,413.54,412.1,0,0,0,,,,,0,0,199.02
22/09/2014,00:23:24,408.58,413.24,412.31,0,0,0,,,,,0,0,199.02
22/09/2014,00:28:24,408.03,413.62,412.16,0,0,0,,,,,0,0,199.02
22/09/2014,00:33:24,409.22,414.37,412.9,0,0,0,,,,,0,0,199.02
22/09/2014,00:38:24,408.94,414.01,412.84,0,0,0,,,,,0,0,199.02
22/09/2014,00:43:24,409.85,414.31,413.31,0,0,0,,,,,0,0,199.02
22/09/2014,00:48:24,409.56,414.26,413.05,0,0,0,,,,,0,0,199.02
22/09/2014,00:53:24,409.25,414.39,412.83,0,0,0,,,,,0,0,199.02
22/09/2014,00:58:24,408.89,413.75,412.41,0,0,0,,,,,0,0,199.02
22/09/2014,01:03:24,409.41,414.33,412.94,0,0,0,,,,,0,0,199.02
22/09/2014,01:08:24,409.89,414.82,413.38,0,0,0,,,,,0,0,199.02
22/09/2014,01:13:24,409.26,414.2,412.65,0,0,0,,,,,0,0,199.02
22/09/2014,01:18:24,409.84,414.56,413.21,0,0,0,,,,,0,0,199.02
22/09/2014,01:23:24,408.81,414.02,412.99,0,0,0,,,,,0,0,199.02
22/09/2014,01:28:24,409,414.18,412.95,0,0,0,,,,,0,0,199.02
22/09/2014,01:33:24,408.62,414.05,412.37,0,0,0,,,,,0,0,199.02
22/09/2014,01:38:24,409.62,414.29,413.15,0,0,0,,,,,0,0,199.02
22/09/2014,01:43:24,410.22,415.17,414.07,0,0,0,,,,,0,0,199.02
22/09/2014,01:48:24,409.23,414.5,413.55,0,0,0,,,,,0,0,199.02
22/09/2014,01:53:24,410.48,415.66,414.28,0,0,0,,,,,0,0,199.02
22/09/2014,01:58:24,410.32,415.58,414.14,0,0,0,,,,,0,0,199.02
22/09/2014,02:03:24,410.1,415.05,413.68,0,0,0,,,,,0,0,199.02
22/09/2014,02:08:24,410.62,415.67,414.46,0,0,0,,,,,0,0,199.02
22/09/2014,02:13:24,411.2,416.63,415.21,0,0,0,,,,,0,0,199.02
22/09/2014,02:18:24,410.29,415.51,413.64,0,0,0,,,,,0,0,199.02
22/09/2014,02:23:24,411.47,416.06,415.39,0,0,0,,,,,0,0,199.02
22/09/2014,02:28:24,411.04,415.94,414.92,0,0,0,,,,,0,0,199.02
22/09/2014,02:33:24,411.08,415.76,414.46,0,0,0,,,,,0,0,199.02
22/09/2014,02:38:24,410.95,416.13,414.83,0,0,0,,,,,0,0,199.02
22/09/2014,02:43:24,410.73,416.66,415.51,0,0,0,,,,,0,0,199.02
22/09/2014,02:48:24,411.65,416.86,415.33,0,0,0,,,,,0,0,199.02
22/09/2014,02:53:24,410.87,415.7,414.7,0,0,0,,,,,0,0,199.02
22/09/2014,02:58:24,411.4,416.05,415.01,0,0,0,,,,,0,0,199.02
22/09/2014,03:03:24,411.3,416.69,415.19,0,0,0,,,,,0,0,199.02
22/09/2014,03:08:24,411.23,416.28,414.88,0,0,0,,,,,0,0,199.02
22/09/2014,03:13:24,411.14,416.01,414.69,0,0,0,,,,,0,0,199.02
22/09/2014,03:18:24,411.45,416.41,414.97,0,0,0,,,,,0,0,199.02
22/09/2014,03:23:24,410.82,415.92,414.06,0,0,0,,,,,0,0,199.02
22/09/2014,03:28:24,411.34,415.92,414.38,0,0,0,,,,,0,0,199.02
22/09/2014,03:33:24,411.92,416.36,415.05,0,0,0,,,,,0,0,199.02
22/09/2014,03:38:24,411.51,416.83,415.18,0,0,0,,,,,0,0,199.02
22/09/2014,03:43:24,410.99,416.16,414.66,0,0,0,,,,,0,0,199.02
22/09/2014,03:48:24,410.48,416.03,414.31,0,0,0,,,,,0,0,199.02
22/09/2014,03:53:24,411.2,416.47,415.23,0,0,0,,,,,0,0,199.02
22/09/2014,03:58:24,411.93,416.87,415.9,0,0,0,,,,,0,0,199.02
22/09/2014,04:03:24,410.92,415.42,414.45,0,0,0,,,,,0,0,199.02
22/09/2014,04:08:24,410.46,415.29,413.68,0,0,0,,,,,0,0,199.02
22/09/2014,04:13:24,410.66,415.7,414.29,0,0,0,,,,,0,0,199.02
22/09/2014,04:18:24,410.89,415.56,413.87,0,0,0,,,,,0,0,199.02
22/09/2014,04:23:24,410.76,415.7,414.48,0,0,0,,,,,0,0,199.02
22/09/2014,04:28:24,411.11,415.99,414.76,0,0,0,,,,,0,0,199.02
22/09/2014,04:33:24,410.92,416.03,414.63,0,0,0,,,,,0,0,199.02
22/09/2014,04:38:24,410.52,415.27,414.18,0,0,0,,,,,0,0,199.02
22/09/2014,04:43:24,409.93,415.14,414.08,0,0,0,,,,,0,0,199.02
22/09/2014,04:48:24,410.46,415.24,414.02,0,0,0,,,,,0,0,199.02
22/09/2014,04:53:24,410.35,415.12,413.89,0,0,0,,,,,0,0,199.02
22/09/2014,04:58:24,409.08,414.22,412.66,0,0,0,,,,,0,0,199.02
22/09/2014,05:03:24,408.73,413.92,412.87,0,0,0,,,,,0,0,199.02
22/09/2014,05:08:24,408.94,414.07,413.13,0,0,0,,,,,0,0,199.02
22/09/2014,05:13:24,408.67,413.27,412.25,0,0,0,,,,,0,0,199.02
22/09/2014,05:18:24,409.1,413.8,412.47,0,0,0,,,,,0,0,199.02
22/09/2014,05:23:24,408.44,413.87,412.75,0,0,0,,,,,0,0,199.02
22/09/2014,05:28:24,408.89,413.52,412.32,0,0,0,,,,,0,0,199.02
22/09/2014,05:33:24,408.03,412.76,411.64,0,0,0,,,,,0,0,199.02
22/09/2014,05:38:24,407.73,412.59,411.69,0,0,0,,,,,0,0,199.02
22/09/2014,05:43:24,408.19,412.67,411.57,0,0,0,,,,,0,0,199.02
22/09/2014,05:48:24,406.7,412.3,411.09,0,0,0,,,,,0,0,199.02
22/09/2014,05:53:24,406.4,411.3,410.24,0,0,0,,,,,0,0,199.02
22/09/2014,05:58:24,405.69,410.17,409.63,0,0,0,,,,,0,0,199.02
22/09/2014,06:03:24,404.9,410.34,409.63,0,0,0,,,,,0,0,199.02
22/09/2014,06:08:24,406.49,411.8,410.74,0,0,0,,,,,0,0,199.02
22/09/2014,06:13:24,406.26,411.05,410.55,0,0,0,,,,,0,0,199.02
22/09/2014,06:18:24,406.74,410.96,410.77,0,0,0,,,,,0,0,199.02
22/09/2014,06:23:24,405.55,410.08,409.1,0,0,0,,,,,0,0,199.02
22/09/2014,06:28:24,404.61,409.81,408.52,0,0,0,,,,,0,0,199.02
22/09/2014,06:33:24,404.71,410.05,408.68,0,0,0,,,,,0,0,199.02
22/09/2014,06:38:24,405.2,410.07,409.28,0,0,0,,,,,0,0,199.02
22/09/2014,06:43:24,404.72,409.74,409.82,0,0,0,,,,,0,0,199.02
22/09/2014,06:48:24,404.98,409.9,408.96,0,0,0,,,,,0,0,199.02
22/09/2014,06:53:24,407.06,411.92,410.65,0,0,0,,,,,0,0,199.02
22/09/2014,06:58:24,406.16,410.8,409.93,0,0,0,,,,,0,0,199.02
22/09/2014,07:03:24,406.8,411.12,410.5,0,0,0,,,,,0,0,199.02
22/09/2014,07:08:24,404.68,409.92,409.01,0,0,0,,,,,0,0,199.02
22/09/2014,07:13:24,404.23,409.85,408.59,0,0,0,,,,,0,0,199.02
22/09/2014,07:18:24,406.59,412.21,410.96,0,0,0,,,,,0,0,199.02
22/09/2014,07:23:24,407.76,412.69,411.29,0,0,0,,,,,0,0,199.02
22/09/2014,07:28:24,408.92,413.17,411.36,0,0,0,,,,,0,0,199.02
22/09/2014,07:33:24,408.02,412.59,410.73,0,0,0,,,,,0,0,199.02
22/09/2014,07:38:24,407.71,413.17,410.51,0,0,0,,,,,0,0,199.02
22/09/2014,07:43:24,407.08,412.32,410.64,0,0,0,,,,,0,0,199.02
22/09/2014,07:48:24,406.73,411.76,410.1,0,0,0,,,,,0,0,199.02
22/09/2014,07:53:24,406.18,410.89,409.14,0,0,0,,,,,0,0,199.02
22/09/2014,07:58:24,405.33,410.58,408.53,0,0,0,,,,,0,0,199.02
22/09/2014,08:03:24,404.29,410.44,408.89,0,0,0,,,,,0,0,199.02
22/09/2014,08:08:24,403.75,410.01,407.83,0,0,0,,,,,0,0,199.02
22/09/2014,08:13:24,402.2,408.13,406,0,0,0,,,,,0,0,199.02
22/09/2014,08:18:24,404.7,409.84,408.32,0,0,0,,,,,0,0,199.02
22/09/2014,08:23:24,404.2,409.3,407.83,0,0,0,,,,,0,0,199.02
22/09/2014,08:28:24,404.78,410.96,409.48,0,0,0,,,,,0,0,199.02
22/09/2014,08:33:24,406.71,412.78,410.96,0,0,0,,,,,0,0,199.02
22/09/2014,08:38:24,407.37,412.96,411.1,0,0,0,,,,,0,0,199.02
22/09/2014,08:43:24,405.24,412.06,410.35,0,0,0,,,,,0,0,199.02
22/09/2014,08:48:24,405.79,411.33,410.3,0,0,0,,,,,0,0,199.02
22/09/2014,08:53:24,404.69,410.33,409.28,0,0,0,,,,,0,0,199.02
22/09/2014,08:58:24,403.77,409.66,407.77,0,0,0,,,,,0,0,199.02
22/09/2014,09:03:24,404.44,410.44,408.92,0,0,0,,,,,0,0,199.02
22/09/2014,09:08:24,403.66,410.29,408.47,0,0,0,,,,,0,0,199.02
22/09/2014,09:13:24,403.99,410,408.32,0,0,0,,,,,0,0,199.02
22/09/2014,09:18:24,404.3,409.79,408.29,0,0,0,,,,,0,0,199.02
22/09/2014,09:23:24,403.1,409.45,407.88,0,0,0,,,,,0,0,199.02
22/09/2014,09:28:24,402.85,409.42,406.97,0,0,0,,,,,0,0,199.02
22/09/2014,09:33:24,403.47,409.55,407.87,0,0,0,,,,,0,0,199.02
22/09/2014,09:38:24,404.19,409.75,408.38,0,0,0,,,,,0,0,199.02
22/09/2014,09:43:24,403.53,409.66,408.23,0,0,0,,,,,0,0,199.02
22/09/2014,09:48:24,404.23,410.98,409.36,0,0,0,,,,,0,0,199.02
22/09/2014,09:53:24,404.01,409.96,409.12,0,0,0,,,,,0,0,199.02
22/09/2014,09:58:24,403.56,409.38,408.35,0,0,0,,,,,0,0,199.02
22/09/2014,10:03:24,404.29,410.67,408.9,0,0,0,,,,,0,0,199.02
22/09/2014,10:08:24,403.34,409.23,407.8,0,0,0,,,,,0,0,199.02
22/09/2014,10:13:24,403.02,409.44,408.02,0,0,0,,,,,0,0,199.02
22/09/2014,10:18:24,403.68,409.2,407.73,0,0,0,,,,,0,0,199.02
22/09/2014,10:23:24,402.98,409.04,407.05,0,0,0,,,,,0,0,199.02
22/09/2014,10:28:24,402.18,408.53,406.83,0,0,0,,,,,0,0,199.02
22/09/2014,10:33:24,402.22,408.14,406.07,0,0,0,,,,,0,0,199.02
22/09/2014,10:38:24,403.4,408.91,407.61,0,0,0,,,,,0,0,199.02
22/09/2014,10:43:24,403.46,409.92,408.16,0,0,0,,,,,0,0,199.02
22/09/2014,10:48:24,404.94,410.91,408.32,0,0,0,,,,,0,0,199.02
22/09/2014,10:53:24,404.1,409.2,407.75,0,0,0,,,,,0,0,199.02
22/09/2014,10:58:24,410.38,415.64,414.01,5.52,5.09,5.52,,,,,4119.45,4.12,199.37
22/09/2014,11:03:24,412.58,417.15,415.49,6.69,6.27,6.62,,,,,4976.24,4.98,199.78
22/09/2014,11:08:24,412.23,417.67,416.05,7.64,7.18,7.56,,,,,5634.73,5.63,200.25
22/09/2014,11:13:24,412.91,418.19,415.89,7.74,7.34,7.68,,,,,5730.38,5.73,200.73
22/09/2014,11:18:24,413.39,418.6,416.58,7.6,7.22,7.52,,,,,5639.32,5.64,201.2
22/09/2014,11:23:24,412.51,418.28,416.31,7.7,7.22,7.62,,,,,5680.11,5.68,201.67
22/09/2014,11:28:24,411.81,416.8,414.94,6.87,6.49,6.82,,,,,5091.42,5.09,202.1
22/09/2014,11:33:24,410.59,416.13,414.38,7.02,6.63,6.95,,,,,5185.3,5.19,202.53
22/09/2014,11:38:24,410.63,415.32,414.02,6.79,6.38,6.74,,,,,5011.08,5.01,202.95
22/09/2014,11:43:24,402.48,407.85,406.7,0,0,0,,,,,0,0,202.95
22/09/2014,11:48:24,408.18,413.4,412.21,5.49,5.1,5.49,,,,,4078.9,4.08,203.29
22/09/2014,11:53:24,401.38,407.43,406.52,0,0,0,,,,,0,0,203.29
22/09/2014,11:58:24,402.36,408.08,406.79,0,0,0,,,,,0,0,203.29
22/09/2014,12:03:24,407.57,413.52,412.06,4.5,4.07,4.51,,,,,3365,3.37,203.57
22/09/2014,12:08:24,402.19,407.85,407.23,0,0,0,,,,,0,0,203.57
22/09/2014,12:13:24,402.22,407.9,407.13,0,0,0,,,,,0,0,203.57
22/09/2014,12:18:24,402.49,407.78,407.25,0,0,0,,,,,0,0,203.57
22/09/2014,12:23:24,411.7,417.02,415.37,7.47,7.06,7.43,,,,,5532.68,5.53,204.03
22/09/2014,12:28:24,401.31,407.2,406.26,0,0,0,,,,,0,0,204.03
22/09/2014,12:33:24,400.66,406.64,405.7,0,0,0,,,,,0,0,204.03
22/09/2014,12:38:24,402.08,407.97,406.89,0,0,0,,,,,0,0,204.03
22/09/2014,12:43:24,404.03,409.86,408.39,0,0,0,,,,,0,0,204.03
22/09/2014,12:48:24,404.63,409.55,409.04,0,0,0,,,,,0,0,204.03
22/09/2014,12:53:24,404.87,410.44,409.61,0,0,0,,,,,0,0,204.03
22/09/2014,12:58:24,404.6,410.19,408.79,0,0,0,,,,,0,0,204.03
22/09/2014,13:03:24,404.52,410.31,409.46,0,0,0,,,,,0,0,204.03
22/09/2014,13:08:24,404.72,411.42,409.9,0,0,0,,,,,0,0,204.03
22/09/2014,13:13:24,405.37,411.51,410.24,0,0,0,,,,,0,0,204.03
22/09/2014,13:18:24,404.39,410.92,408.98,0,0,0,,,,,0,0,204.03
22/09/2014,13:23:24,404.1,410.95,409.51,0,0,0,,,,,0,0,204.03
22/09/2014,13:28:24,403.97,409.95,408.26,0,0,0,,,,,0,0,204.03
22/09/2014,13:33:24,403.8,410.27,408.22,0,0,0,,,,,0,0,204.03
22/09/2014,13:38:24,404.88,410.96,409.55,0,0,0,,,,,0,0,204.03
22/09/2014,13:43:24,405.15,410.19,408.64,0,0,0,,,,,0,0,204.03
22/09/2014,13:48:24,405.42,410.99,408.77,0,0,0,,,,,0,0,204.03
22/09/2014,13:53:24,412.51,417.99,415.76,5.44,5.02,5.43,,,,,4085.19,4.09,204.37
22/09/2014,13:58:24,405.59,410.94,408.95,0,0,0,,,,,0,0,204.37
22/09/2014,14:03:24,405.66,412.07,410.64,0,0,0,,,,,0,0,204.37
22/09/2014,14:08:24,406.01,411.15,409.87,0,0,0,,,,,0,0,204.37
22/09/2014,14:13:24,404.79,412.09,410.17,0,0,0,,,,,0,0,204.37
22/09/2014,14:18:24,405.43,412.07,410.37,0,0,0,,,,,0,0,204.37
22/09/2014,14:23:24,405.99,412.24,410.57,0,0,0,,,,,0,0,204.37
22/09/2014,14:28:24,405.87,412.04,410.93,0,0,0,,,,,0,0,204.37
22/09/2014,14:33:24,405.68,411.74,410.39,0,0,0,,,,,0,0,204.37
22/09/2014,14:38:24,405.89,411.82,410.69,0,0,0,,,,,0,0,204.37
22/09/2014,14:43:24,405.59,412.37,411.16,0,0,0,,,,,0,0,204.37
22/09/2014,14:48:24,405.6,412.32,410.67,0,0,0,,,,,0,0,204.37
22/09/2014,14:53:24,405.12,411.69,410.01,0,0,0,,,,,0,0,204.37
22/09/2014,14:58:24,406.28,413.05,410.99,0,0,0,,,,,0,0,204.37
22/09/2014,15:03:24,407.01,413.37,411.84,0,0,0,,,,,0,0,204.37
22/09/2014,15:08:24,402.84,409.71,407.56,0,0,0,,,,,0,0,204.37
22/09/2014,15:13:24,403.48,410.25,408.54,0,0,0,,,,,0,0,204.37
22/09/2014,15:18:24,403.41,409.93,408,0,0,0,,,,,0,0,204.37
22/09/2014,15:23:24,403.78,410.04,408.32,0,0,0,,,,,0,0,204.37
22/09/2014,15:28:24,403.93,410.6,408.6,0,0,0,,,,,0,0,204.37
22/09/2014,15:33:24,402.42,409.27,407.01,0,0,0,,,,,0,0,204.37
22/09/2014,15:38:24,404.4,410.63,408.82,0,0,0,,,,,0,0,204.37
22/09/2014,15:43:24,404.74,410.82,409.15,0,0,1.54,,,,,375.81,0.38,204.4
22/09/2014,15:48:24,404.32,411.32,409.27,0,0,0,,,,,0,0,204.4
22/09/2014,15:53:24,404.92,410.82,408.98,0,0,0,,,,,0,0,204.4
22/09/2014,15:58:24,404.83,411.34,409.04,0,0,0,,,,,0,0,204.4
22/09/2014,16:03:24,405.51,411.48,410.23,0,0,0,,,,,0,0,204.4
22/09/2014,16:08:24,405.19,411.69,410.13,0,0,0,,,,,0,0,204.4
22/09/2014,16:13:24,404.9,411.17,409.75,0,0,0,,,,,0,0,204.4
22/09/2014,16:18:24,405.62,411.62,409.94,0,0,0,,,,,0,0,204.4
22/09/2014,16:23:24,405.56,411.56,409.91,0,0,0,,,,,0,0,204.4
22/09/2014,16:28:24,404.52,411.15,409.04,0,0,0,,,,,0,0,204.4
22/09/2014,16:33:24,406.16,412.07,410.41,0,0,0,,,,,0,0,204.4
22/09/2014,16:38:24,405.01,411.11,409.38,0,0,0,,,,,0,0,204.4
22/09/2014,16:43:24,405.83,411.57,410.2,0,0,0,,,,,0,0,204.4
22/09/2014,16:48:24,406,411.19,409.77,0,0,0,,,,,0,0,204.4
22/09/2014,16:53:24,406.46,412.01,410.63,0,0,0,,,,,0,0,204.4
22/09/2014,16:58:24,406.12,411.46,410.21,0,0,0,,,,,0,0,204.4
22/09/2014,17:03:24,405.78,411.24,410.06,0,0,0,,,,,0,0,204.4
22/09/2014,17:08:24,406.46,412.88,410.96,0,0,0,,,,,0,0,204.4
22/09/2014,17:13:24,407.15,412.71,411.03,0,0,0,,,,,0,0,204.4
22/09/2014,17:18:24,406.53,412.42,410.55,0,0,0,,,,,0,0,204.4
22/09/2014,17:23:24,406.16,412.07,410.47,0,0,0,,,,,0,0,204.4
22/09/2014,17:28:24,404.94,411.41,409.15,0,0,0,,,,,0,0,204.4
22/09/2014,17:33:24,406.43,412.5,410.76,0,0,0,,,,,0,0,204.4
22/09/2014,17:38:24,406.59,412.5,410.39,0,0,0,,,,,0,0,204.4
22/09/2014,17:43:24,406.3,412.44,410.06,0,0,0,,,,,0,0,204.4
22/09/2014,17:48:24,407.48,413.39,411.55,0,0,0,,,,,0,0,204.4
22/09/2014,17:53:24,407.21,413.91,411.59,0,0,0,,,,,0,0,204.4
22/09/2014,17:58:24,407.73,413.74,411.93,0,0,0,,,,,0,0,204.4
22/09/2014,18:03:24,407.79,414.36,411.91,0,0,0,,,,,0,0,204.4
22/09/2014,18:08:24,409.13,414.36,412.63,0,0,0,,,,,0,0,204.4
22/09/2014,18:13:24,408.58,413.62,412.11,0,0,0,,,,,0,0,204.4
22/09/2014,18:18:24,408.72,414.75,413.04,0,0,0,,,,,0,0,204.4
22/09/2014,18:23:24,408.92,414.36,412.93,0,0,0,,,,,0,0,204.4
22/09/2014,18:28:24,409.23,415.04,413.07,0,0,0,,,,,0,0,204.4
22/09/2014,18:33:24,408.77,414.4,412.54,0,0,0,,,,,0,0,204.4
22/09/2014,18:38:24,409.37,414.55,412.74,0,0,0,,,,,0,0,204.4
22/09/2014,18:43:24,408.91,414.49,412.72,0,0,0,,,,,0,0,204.4
22/09/2014,18:48:24,405.23,410.79,409.49,0,0,0,,,,,0,0,204.4
22/09/2014,18:53:24,405.89,410.86,409.31,0,0,0,,,,,0,0,204.4
22/09/2014,18:58:24,405.56,411.26,409.42,0,0,0,,,,,0,0,204.4
22/09/2014,19:03:24,405.96,411.18,409.73,0,0,0,,,,,0,0,204.4
22/09/2014,19:08:24,405.81,410.85,409.71,0,0,0,,,,,0,0,204.4
