Fecha de la Medida,Hora de la Medida,FASE   AB,FASE   BC,FASE   AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,TOTAL    [kW]
06/02/2014,12:50:05,427.78,433.9,432.54,5.71,6.04,5.77,,,,,2162.77,2.16277
06/02/2014,12:55:05,427.14,433.09,431.77,5.26,5.55,5.3,,,,,2000.34,2.00034
06/02/2014,13:00:05,426.81,431.78,430.83,5.53,5.8,5.64,,,,,2122.9,2.1229
06/02/2014,13:05:05,428.03,433.29,432.37,5.63,5.94,5.72,,,,,2139.52,2.13952
06/02/2014,13:10:05,425.8,430.65,430.24,5.51,5.82,5.64,,,,,2093.53,2.09353
06/02/2014,13:15:05,426.47,431.89,430.74,5.21,5.54,5.3,,,,,1987.14,1.98714
06/02/2014,13:20:05,426.51,432.02,430.71,5.16,5.46,5.25,,,,,1956.84,1.95684
06/02/2014,13:25:05,426.6,432.22,430.88,5.03,5.29,5.11,,,,,1925.7,1.9257
06/02/2014,13:30:05,425.84,431.32,429.93,4.5,4.76,4.56,,,,,1709.1,1.7091
06/02/2014,13:35:05,426.02,431.05,430.4,4.37,4.63,4.41,,,,,1649.81,1.64981
06/02/2014,13:40:05,424.62,429.72,428.96,3.98,4.19,4.01,,,,,1500.02,1.50002
06/02/2014,13:45:05,423.72,428.98,427.88,3.89,4.1,3.93,,,,,1461.08,1.46108
06/02/2014,13:50:05,423.6,429.01,428.67,3.61,3.78,3.59,,,,,1348.62,1.34862
06/02/2014,13:55:05,422.56,428.06,427.51,3.25,3.4,3.22,,,,,1201.02,1.20102
06/02/2014,14:00:05,423.29,428.3,427.41,3.2,3.34,3.16,,,,,1191.46,1.19146
06/02/2014,14:05:05,423.75,428.85,428.41,3.51,3.66,3.49,,,,,1315.1,1.3151
06/02/2014,14:10:05,424.92,430.29,429.31,3.38,3.5,3.31,,,,,1272.69,1.27269
06/02/2014,14:15:05,423.47,428.79,428.31,3.19,3.33,3.15,,,,,1186.28,1.18628
06/02/2014,14:20:05,422.66,428.47,427.57,2.99,3.11,2.91,,,,,1097.37,1.09737
06/02/2014,14:25:05,422.79,428.05,427.23,3,3.13,2.93,,,,,1108.88,1.10888
06/02/2014,14:30:05,423.69,428.88,428.4,2.99,3.05,2.91,,,,,1109.93,1.10993
06/02/2014,14:35:05,423.14,428.48,427.94,3.15,3.31,3.09,,,,,1165.53,1.16553
06/02/2014,14:40:05,422.76,428.04,427.1,3,2.95,2.9,,,,,1125.53,1.12553
06/02/2014,14:45:05,421.52,427.09,426.6,2.7,2.76,2.67,,,,,977.62,0.97762
06/02/2014,14:50:05,422.27,428.17,427.66,2.37,2.25,2.18,,,,,839.55,0.83955
06/02/2014,14:55:05,422.58,428.03,427.6,2.5,2.46,2.38,,,,,881.12,0.88112
06/02/2014,15:00:05,421.82,427.73,427.31,2.19,2.08,1.96,,,,,754.86,0.75486
06/02/2014,15:05:05,422.54,428.3,427.57,1.88,1.59,1.5,,,,,585.22,0.58522
06/02/2014,15:10:05,421.62,427.22,426.66,1.68,1.24,1.16,,,,,432.33,0.43233
06/02/2014,15:15:05,420.53,425.48,425.59,1.55,0,0,,,,,269.45,0.26945
06/02/2014,15:20:05,420.77,425.83,425.43,1.46,0,0,,,,,85.77,0.08577
06/02/2014,15:25:05,422.69,427.48,427.38,1.61,0.97,0,,,,,444.78,0.44478
06/02/2014,15:30:05,422.61,427.74,427.84,1.76,1.36,1.27,,,,,471.23,0.47123
06/02/2014,15:35:05,422.82,427.77,427.32,1.72,1.28,1.2,,,,,436.23,0.43623
06/02/2014,15:40:05,422.99,427.89,427.42,1.66,1.21,1.12,,,,,426.15,0.42615
06/02/2014,15:45:05,422.94,428.29,427.38,1.73,1.2,1.12,,,,,422.5,0.4225
06/02/2014,15:50:05,422.48,428.09,427.28,1.63,0,0,,,,,427.39,0.42739
06/02/2014,15:55:05,420.8,426.61,426.21,1.59,0.98,0,,,,,436.25,0.43625
06/02/2014,16:00:05,421.52,426.69,426.32,1.59,0,0,,,,,233.85,0.23385
06/02/2014,16:05:05,422.63,427.95,427.24,1.61,0,0,,,,,313.18,0.31318
06/02/2014,16:10:05,422.38,427.25,426.9,1.53,0,0,,,,,325.37,0.32537
06/02/2014,16:15:05,421.9,427.33,426.81,1.51,0,0,,,,,291.51,0.29151
06/02/2014,16:20:05,422.98,428.27,427.96,1.52,0,0,,,,,304.74,0.30474
06/02/2014,16:25:05,419.21,424.1,423.29,1.47,0,0,,,,,284.77,0.28477
06/02/2014,16:30:05,424.55,429.85,429.13,1.53,0,0,,,,,266.38,0.26638
06/02/2014,16:35:05,416.62,421.76,421.45,1.46,0,0,,,,,217.72,0.21772
06/02/2014,16:40:05,422.81,427.91,427.87,1.56,0,0,,,,,191.54,0.19154
06/02/2014,16:45:05,422.06,427.6,427.13,1.45,0,0,,,,,96.31,0.09631
06/02/2014,16:50:05,422.91,428.13,427.73,1.71,0,0,,,,,121.68,0.12168
06/02/2014,16:55:05,419.27,424.35,423.88,1.64,0,0,,,,,172.35,0.17235
06/02/2014,17:00:05,419.17,424.79,424.2,1.77,0,0,,,,,192.45,0.19245
06/02/2014,17:05:05,418.24,423.53,423.32,1.57,0,0,,,,,143.57,0.14357
06/02/2014,17:10:05,418.65,424.32,423.52,1.6,0,0,,,,,170.66,0.17066
06/02/2014,17:15:05,418.79,424.18,424.15,1.03,0.97,0,,,,,-32.89,-0.03289
06/02/2014,17:20:05,423.19,428.51,427.95,1.66,0,0,,,,,138.61,0.13861
06/02/2014,17:25:05,419.39,424.7,424.23,1.44,0,0,,,,,99.5,0.0995
06/02/2014,17:30:05,419.77,425.01,424.33,1.65,0,0,,,,,120,0.12
06/02/2014,17:35:05,417.76,422.57,422.44,1.42,0,0,,,,,79.1,0.0791
06/02/2014,17:40:05,418.21,423.14,422.31,1.59,0,0,,,,,117,0.117
06/02/2014,17:45:05,419.95,425.4,424.32,1.62,0,0,,,,,102.8,0.1028
06/02/2014,17:50:05,420.75,425.25,425.2,1.66,0,0,,,,,118.65,0.11865
06/02/2014,17:55:05,423.28,428.42,428.26,1.48,0,0,,,,,85.45,0.08545
06/02/2014,18:00:05,418.97,424.06,423.29,1.51,0,0,,,,,78.49,0.07849
06/02/2014,18:05:05,419.29,424.96,424.08,1.38,0,0,,,,,82.1,0.0821
06/02/2014,18:10:05,419.15,424.27,424.07,1.44,0,0,,,,,92.42,0.09242
06/02/2014,18:15:05,424.5,429.18,428.94,1.51,0,0,,,,,93.96,0.09396
06/02/2014,18:20:05,417.97,422.91,422.11,1.36,0,0,,,,,75.85,0.07585
06/02/2014,18:25:05,423.33,428.23,427.5,1.46,0,0,,,,,70.97,0.07097
06/02/2014,18:30:05,423.67,428.47,428.19,1.36,0,0,,,,,74.89,0.07489
06/02/2014,18:35:05,421.96,426.96,426.17,1.4,0,0,,,,,72.7,0.0727
06/02/2014,18:40:05,420.77,425.43,424.87,1.39,0,0,,,,,77.99,0.07799
06/02/2014,18:45:05,420.69,425.21,424.69,1.39,0,0,,,,,64.47,0.06447
06/02/2014,18:50:05,419.96,424.7,424.32,1.38,0,0,,,,,84.13,0.08413
06/02/2014,18:55:05,419.76,424.81,424.47,1.46,0,0,,,,,84.01,0.08401
06/02/2014,19:00:05,420.87,425.45,425.24,1.42,0,0,,,,,80.53,0.08053
06/02/2014,19:05:05,421.1,425.65,425.33,1.42,0,0,,,,,77.86,0.07786
06/02/2014,19:10:05,421.64,425.87,425.58,1.67,0,0,,,,,98.02,0.09802
06/02/2014,19:15:05,421,425.58,425.66,1.51,0,0,,,,,88.07,0.08807
06/02/2014,19:20:05,421.49,426.26,426.06,1.62,0,0,,,,,104.69,0.10469
06/02/2014,19:25:05,420.12,424.82,425.02,1.36,0,0,,,,,87.86,0.08786
06/02/2014,19:30:05,422.3,426.64,426.54,1.57,0,0,,,,,88.17,0.08817
06/02/2014,19:35:05,422.48,426.86,427.09,1.63,0,0,,,,,110.09,0.11009
06/02/2014,19:40:05,422.87,426.68,426.71,1.65,0,0,,,,,95.35,0.09535
06/02/2014,19:45:05,423.94,428.34,428.39,1.74,0,0,,,,,84.14,0.08414
06/02/2014,19:50:05,424.17,428.64,428.71,1.55,0,0,,,,,71.96,0.07196
06/02/2014,19:55:05,424.58,428.99,428.78,1.62,0,0,,,,,85.44,0.08544
06/02/2014,20:00:05,425.38,429.88,429.81,1.57,0,0,,,,,88.85,0.08885
06/02/2014,20:05:05,420.02,425.09,424.4,1.52,0,0,,,,,62.81,0.06281
06/02/2014,20:10:05,421.26,425.97,426.09,1.68,0,0,,,,,80.82,0.08082
06/02/2014,20:15:05,421.54,426.01,426.06,1.51,0,0,,,,,71.42,0.07142
06/02/2014,20:20:05,422.42,426.26,426.02,1.49,0,0,,,,,69.05,0.06905
06/02/2014,20:25:05,421.91,426.41,426.33,1.59,0,0,,,,,73.55,0.07355
06/02/2014,20:30:05,422.58,427.09,426.88,1.51,0,0,,,,,73.17,0.07317
06/02/2014,20:35:05,423.8,428.64,428.32,1.54,0,0,,,,,73.85,0.07385
06/02/2014,20:40:05,424.28,429.34,428.8,1.72,0,0,,,,,91.48,0.09148
06/02/2014,20:45:05,425.39,429.94,429.87,1.76,0,0,,,,,81.81,0.08181
06/02/2014,20:50:05,425.24,429.99,430.04,1.7,0,0,,,,,82.47,0.08247
06/02/2014,20:55:05,425.59,430.33,430.39,1.65,0,0,,,,,76.64,0.07664
06/02/2014,21:00:05,420.72,425.59,425.44,1.59,0,0,,,,,72.84,0.07284
06/02/2014,21:05:05,424.94,429.34,429.37,1.82,0,0,,,,,97.85,0.09785
06/02/2014,21:10:05,425.03,428.83,429.47,1.94,0,0,,,,,102.6,0.1026
06/02/2014,21:15:05,425.44,429.72,429.57,1.83,0,0,,,,,107.12,0.10712
06/02/2014,21:20:05,425.42,430.22,430.35,1.8,0,0,,,,,81.56,0.08156
06/02/2014,21:25:05,425.26,429.95,429.87,1.65,0,0,,,,,79.67,0.07967
06/02/2014,21:30:05,426,430.09,429.69,1.86,0,0,,,,,97.99,0.09799
06/02/2014,21:35:05,425.94,431.18,430.77,1.81,0,0,,,,,114.5,0.1145
06/02/2014,21:40:05,426.47,431.33,431.07,1.83,0,0,,,,,89.14,0.08914
06/02/2014,21:45:05,421.61,425.94,425.54,1.74,0,0,,,,,90.65,0.09065
06/02/2014,21:50:05,422.99,427.28,427.24,1.74,0,0,,,,,87.25,0.08725
06/02/2014,21:55:05,420.41,424.77,425,1.76,0,0,,,,,82.82,0.08282
06/02/2014,22:00:05,422.6,426.94,426.5,1.67,0,0,,,,,80.5,0.0805
06/02/2014,22:05:05,422.47,426.91,426.7,1.55,0,0,,,,,75.31,0.07531
06/02/2014,22:10:05,421.99,426.56,426.12,1.5,0,0,,,,,73.61,0.07361
06/02/2014,22:15:05,422.05,426.72,426.15,1.54,0,0,,,,,74.48,0.07448
06/02/2014,22:20:05,422.93,427.66,427.32,1.49,0,0,,,,,79.06,0.07906
06/02/2014,22:25:05,423.22,428.37,427.53,1.56,0,0,,,,,83.03,0.08303
06/02/2014,22:30:05,422.75,427.74,427.09,1.5,0,0,,,,,83.71,0.08371
06/02/2014,22:35:05,422.52,426.84,426.33,1.72,0,0,,,,,87.67,0.08767
06/02/2014,22:40:05,423.65,428.6,427.87,1.82,0,0,,,,,89,0.089
06/02/2014,22:45:05,422.47,425.56,422.21,1.71,0,0,,,,,105.96,0.10596
06/02/2014,22:50:05,422.31,427.03,426.25,1.8,0,0,,,,,96.07,0.09607
06/02/2014,22:55:05,424.09,429.21,428.94,1.79,0,0,,,,,92.73,0.09273
06/02/2014,23:00:05,423.92,428.79,428.27,1.73,0,0,,,,,97.37,0.09737
06/02/2014,23:05:05,425.27,430.08,429.49,1.51,0,0,,,,,84.8,0.0848
06/02/2014,23:10:05,424.45,429.21,428.59,1.58,0,0,,,,,81.13,0.08113
06/02/2014,23:15:05,424.12,429.14,428.5,1.34,0,0,,,,,65.27,0.06527
06/02/2014,23:20:05,424.84,429.77,429.29,1.69,0,0,,,,,83.11,0.08311
06/02/2014,23:25:05,424.37,429.36,428.8,1.58,0,0,,,,,71.52,0.07152
06/02/2014,23:30:05,423.81,428.7,427.86,1.59,0,0,,,,,84.49,0.08449
06/02/2014,23:35:05,425.41,430.09,429.32,1.61,0,0,,,,,73.55,0.07355
06/02/2014,23:40:05,423.88,429.05,428.35,1.72,0,0,,,,,80.12,0.08012
06/02/2014,23:45:05,424.42,429.46,428.71,1.52,0,0,,,,,72.31,0.07231
06/02/2014,23:50:05,423.92,428.94,428.31,1.65,0,0,,,,,75.54,0.07554
06/02/2014,23:55:05,425.88,430.63,430.31,1.57,0,0,,,,,78.18,0.07818
07/02/2014,00:00:05,424.69,428.82,428.53,1.65,0,0,,,,,79.32,0.07932
07/02/2014,00:05:05,424.12,428.68,428.2,1.78,0,0,,,,,79.54,0.07954
07/02/2014,00:10:05,424.42,429.46,428.52,1.63,0,0,,,,,76.9,0.0769
07/02/2014,00:15:05,424.1,428.71,427.98,1.29,0,0,,,,,69.96,0.06996
07/02/2014,00:20:05,424.29,428.96,428.17,1.39,0,0,,,,,68.98,0.06898
07/02/2014,00:25:05,424.44,428.64,427.82,1.57,0,0,,,,,74.15,0.07415
07/02/2014,00:30:05,424.31,429.45,428.24,1.49,0,0,,,,,79.22,0.07922
07/02/2014,00:35:05,425.07,429.27,429.06,1.51,0,0,,,,,72.25,0.07225
07/02/2014,00:40:05,424.6,429.57,428.8,1.48,0,0,,,,,67.07,0.06707
07/02/2014,00:45:05,424.59,429.23,428.63,1.44,0,0,,,,,70.02,0.07002
07/02/2014,00:50:05,425.22,429.96,429.47,1.51,0,0,,,,,72.67,0.07267
07/02/2014,00:55:05,425.02,430.16,429.16,1.47,0,0,,,,,77.69,0.07769
07/02/2014,01:00:05,425.96,430.93,429.91,1.46,0,0,,,,,70.22,0.07022
07/02/2014,01:05:05,426.48,431.46,430.42,1.56,0,0,,,,,69.62,0.06962
07/02/2014,01:10:05,426.05,430.14,429.64,1.6,0,0,,,,,89.3,0.0893
07/02/2014,01:15:05,426.09,430.82,430.02,1.6,0,0,,,,,75.58,0.07558
07/02/2014,01:20:05,426.68,431.3,430.69,1.62,0,0,,,,,76.53,0.07653
07/02/2014,01:25:05,426.56,431.03,430.6,1.48,0,0,,,,,78.18,0.07818
07/02/2014,01:30:05,426.17,430.99,430.33,1.61,0,0,,,,,82.05,0.08205
07/02/2014,01:35:05,426.81,431.36,431.07,1.61,0,0,,,,,78.66,0.07866
07/02/2014,01:40:05,426.44,431.24,430.9,1.44,0,0,,,,,69.87,0.06987
07/02/2014,01:45:05,426.92,431.99,431.04,1.43,0,0,,,,,70.05,0.07005
07/02/2014,01:50:05,425,429.28,428.83,1.18,0,0,,,,,66.78,0.06678
07/02/2014,01:55:05,424.6,429.28,428.85,1.09,0,0,,,,,59.89,0.05989
07/02/2014,02:00:05,424.85,429.6,429.05,1.38,0,0,,,,,71.21,0.07121
07/02/2014,02:05:05,424.95,429.5,429.08,1.16,0,0,,,,,66.68,0.06668
07/02/2014,02:10:05,424.62,429.28,428.81,1.14,0,0,,,,,66.31,0.06631
07/02/2014,02:15:05,424.37,428.53,428.4,0,0,0,,,,,0,0
07/02/2014,02:20:05,424.87,429.5,428.61,1,0,0,,,,,61.4,0.0614
07/02/2014,02:25:05,424.35,429.2,428.35,0,0,0,,,,,0,0
07/02/2014,02:30:05,425.1,429.96,429.44,0.95,0,0,,,,,71.24,0.07124
07/02/2014,02:35:05,425,429.67,429.2,1.04,0,0,,,,,63.15,0.06315
07/02/2014,02:40:05,424.2,429.34,428.23,0,0,0,,,,,0,0
07/02/2014,02:45:05,424.8,429.47,428.67,1.08,0,0,,,,,64.14,0.06414
07/02/2014,02:50:05,425.11,429.68,429.02,1.04,0,0,,,,,62.22,0.06222
07/02/2014,02:55:05,425.5,429.93,428.96,1.09,0,0,,,,,62.65,0.06265
07/02/2014,03:00:05,424.8,429.59,429.24,1.05,0,0,,,,,60.24,0.06024
07/02/2014,03:05:05,423.89,428.99,428.28,1.04,0,0,,,,,62.88,0.06288
07/02/2014,03:10:05,424.24,429.3,428.24,1.09,0,0,,,,,64.01,0.06401
07/02/2014,03:15:05,424.46,429.59,428.87,1.14,0,0,,,,,66.74,0.06674
07/02/2014,03:20:05,424.87,429.14,428.66,1.11,0,0,,,,,67.31,0.06731
07/02/2014,03:25:05,424.66,429.43,429.13,1.13,0,0,,,,,67.57,0.06757
07/02/2014,03:30:05,424.02,429.1,428.1,0,0,0,,,,,0,0
07/02/2014,03:35:05,424.48,429.54,428.71,0.96,0,0,,,,,59.29,0.05929
07/02/2014,03:40:05,424.52,429.24,429.05,0.99,0,0,,,,,58.11,0.05811
07/02/2014,03:45:05,424.95,429.34,428.63,0,0,0,,,,,0,0
07/02/2014,03:50:05,425.24,429.83,429.49,0,0,0,,,,,0,0
07/02/2014,03:55:05,424.88,429.77,429.07,0,0,0,,,,,0,0
07/02/2014,04:00:05,424,429.33,428.2,0,0,0,,,,,0,0
07/02/2014,04:05:05,424.07,429.36,428.69,0,0,0,,,,,0,0
07/02/2014,04:10:05,423.83,428.6,428.45,0,0,0,,,,,0,0
07/02/2014,04:15:05,424.27,429.32,428.69,0,0,0,,,,,0,0
07/02/2014,04:20:05,423.69,428.39,427.76,0,0,0,,,,,0,0
07/02/2014,04:25:05,423.9,429.13,428,0,0,0,,,,,0,0
07/02/2014,04:30:05,424.18,428.55,427.61,0,0,0,,,,,0,0
07/02/2014,04:35:05,422.96,427.83,427.46,0,0,0,,,,,0,0
07/02/2014,04:40:05,423.14,428.33,427.67,0,0,0,,,,,0,0
07/02/2014,04:45:05,423.51,428.53,428.1,0,0,0,,,,,0,0
07/02/2014,04:50:05,423.55,428.08,427.32,0,0,0,,,,,0,0
07/02/2014,04:55:05,421.97,427.01,426.63,0,0,0,,,,,0,0
07/02/2014,05:00:05,422.68,427.8,427,0,0,0,,,,,0,0
07/02/2014,05:05:05,421.94,427.52,426.39,0,0,0,,,,,0,0
07/02/2014,05:10:05,422.82,427.54,426.75,0,0,0,,,,,0,0
07/02/2014,05:15:05,422.37,427.63,427.09,0,0,0,,,,,0,0
07/02/2014,05:20:05,422.08,427.35,426.68,0,0,0,,,,,0,0
07/02/2014,05:25:05,422.37,427.33,426.78,0,0,0,,,,,0,0
07/02/2014,05:30:05,426.81,431.88,431.67,0,0,0,,,,,0,0
07/02/2014,05:35:05,421.76,426.43,426.46,0,0,0,,,,,0,0
07/02/2014,05:40:05,422.78,427.67,426.88,0,0,0,,,,,0,0
07/02/2014,05:45:05,426.63,432.28,431.83,0,0,0,,,,,0,0
07/02/2014,05:50:05,423.08,427.49,427.49,0,0,0,,,,,0,0
07/02/2014,05:55:05,425.96,431.3,430.59,0,0,0,,,,,0,0
07/02/2014,06:00:05,424.73,429.28,429.68,0,0,0,,,,,0,0
07/02/2014,06:05:05,424.99,429.4,429.56,0,0,0,,,,,0,0
07/02/2014,06:10:05,425.21,430.27,429.9,0,0,0,,,,,0,0
07/02/2014,06:15:05,424.1,428.98,428.22,0,0,0,,,,,0,0
07/02/2014,06:20:05,423.86,428.19,428.32,0,0,0,,,,,0,0
07/02/2014,06:25:05,423.98,428.27,427.6,0,0,0,,,,,0,0
07/02/2014,06:30:05,423.22,428.58,428.02,0,0,0,,,,,0,0
07/02/2014,06:35:05,422.6,427.71,427.11,0,0,0,,,,,0,0
07/02/2014,06:40:05,423.04,428.03,428.21,0,0,0,,,,,0,0
07/02/2014,06:45:05,426.63,430.51,431.05,0,0,0,,,,,0,0
07/02/2014,06:50:05,421.36,426.16,426.12,0,0,0,,,,,0,0
07/02/2014,06:55:05,426.23,431.04,431.23,0,0,0,,,,,0,0
07/02/2014,07:00:05,419.07,423.67,423.78,0,0,0,,,,,0,0
07/02/2014,07:05:05,423.87,429.35,428.69,0,0,0,,,,,0,0
07/02/2014,07:10:05,423.47,428.57,428.24,0,0,0,,,,,0,0
07/02/2014,07:15:05,422.13,428.11,427.47,0,0,0,,,,,0,0
07/02/2014,07:20:05,422.46,427.75,427.03,0,0,0,,,,,0,0
07/02/2014,07:25:05,422.77,428.22,427.37,0,0,0,,,,,0,0
07/02/2014,07:30:05,422.02,427.31,426.27,0,0,0,,,,,0,0
07/02/2014,07:35:05,421.16,426.56,425.75,0,0,0,,,,,0,0
07/02/2014,07:40:05,421.35,426.98,425.36,0,0,0,,,,,0,0
07/02/2014,07:45:05,420.77,426.32,425.32,0,0,0,,,,,0,0
07/02/2014,07:50:05,421.32,426.95,426.27,0,0,0,,,,,0,0
07/02/2014,07:55:05,422.22,427.96,427.09,0,0,0,,,,,0,0
07/02/2014,08:00:05,423.5,429.47,428.44,0,0,0,,,,,0,0
07/02/2014,08:05:05,426.27,431.24,430.71,1.02,0.96,0,,,,,353.22,0.35322
07/02/2014,08:10:05,425.99,431.83,430.66,1.55,1.47,1.35,,,,,434.92,0.43492
07/02/2014,08:15:05,426.38,432.3,431.21,2.09,2.02,1.97,,,,,690.75,0.69075
07/02/2014,08:20:05,428.41,434.04,433.19,2.98,2.62,2.54,,,,,872.78,0.87278
07/02/2014,08:25:05,427.55,432.46,431.74,3.17,2.97,2.8,,,,,1014.33,1.01433
07/02/2014,08:30:05,427.21,432.56,431.42,3.46,3.17,2.96,,,,,1029.66,1.02966
07/02/2014,08:35:05,426.4,432.71,431.36,3.39,3.34,3.13,,,,,1135.75,1.13575
07/02/2014,08:40:05,427.71,432.8,431.96,3.39,3.44,3.25,,,,,1199.91,1.19991
07/02/2014,08:45:05,426.76,432.11,431.12,3.59,3.67,3.49,,,,,1302.49,1.30249
07/02/2014,08:50:05,427.42,432.59,431.54,3.65,3.74,3.58,,,,,1350.7,1.3507
07/02/2014,08:55:05,427.99,433.4,432.16,3.75,3.85,3.68,,,,,1407.03,1.40703
07/02/2014,09:00:05,426.82,433.04,431.64,3.91,3.99,3.78,,,,,1418.39,1.41839
07/02/2014,09:05:05,428.39,434.21,432.4,3.93,4.07,3.89,,,,,1459.79,1.45979
07/02/2014,09:10:05,426.79,431.75,430.9,4.06,4.24,4.04,,,,,1505.52,1.50552
07/02/2014,09:15:05,427.64,432.81,431.5,4.06,4.17,4,,,,,1491.87,1.49187
07/02/2014,09:20:05,428.02,433.97,432.4,4.19,4.32,4.1,,,,,1540.57,1.54057
07/02/2014,09:25:05,429.25,434.61,432.86,4.22,4.4,4.22,,,,,1597.25,1.59725
07/02/2014,09:30:05,428.82,433.07,432.07,4.13,4.35,4.17,,,,,1559.69,1.55969
07/02/2014,09:35:05,428.65,433.62,432.12,4.24,4.45,4.26,,,,,1600.21,1.60021
07/02/2014,09:40:05,427.98,433.14,432,4.45,4.64,4.43,,,,,1675.95,1.67595
07/02/2014,09:45:05,426.16,431.41,430.61,4.46,4.67,4.43,,,,,1655.33,1.65533
07/02/2014,09:50:05,426.98,431.93,431.52,4.52,4.72,4.51,,,,,1724.95,1.72495
07/02/2014,09:55:05,426.55,431.87,430.68,4.38,4.56,4.34,,,,,1662.58,1.66258
07/02/2014,10:00:05,426.08,431.39,430.43,4.26,4.49,4.29,,,,,1601.51,1.60151
07/02/2014,10:05:05,427.53,432.62,431.3,4.55,4.8,4.6,,,,,1748.42,1.74842
07/02/2014,10:10:05,426.16,431.63,430.83,4.43,4.63,4.43,,,,,1695.88,1.69588
07/02/2014,10:15:05,424.65,430.35,429.21,4.62,4.83,4.64,,,,,1759.5,1.7595
07/02/2014,10:20:05,425.01,429.87,429.28,4.3,4.56,4.37,,,,,1630.92,1.63092
07/02/2014,10:25:05,427.75,432.07,431.07,4.24,4.43,4.23,,,,,1611.52,1.61152
07/02/2014,10:30:05,428.56,433.15,432.64,4.37,4.58,4.4,,,,,1663.2,1.6632
07/02/2014,10:35:05,427.83,432.23,431.55,4.46,4.69,4.5,,,,,1704.58,1.70458
07/02/2014,10:40:05,426.96,431.58,430.87,4.47,4.68,4.5,,,,,1693.68,1.69368
07/02/2014,10:45:05,425.51,430.09,429.32,4.41,4.65,4.44,,,,,1662.84,1.66284
07/02/2014,10:50:05,426.89,431.25,430.5,4.35,4.58,4.37,,,,,1647.05,1.64705
07/02/2014,10:55:05,424.38,429.79,429.24,4.51,4.68,4.49,,,,,1704.31,1.70431
07/02/2014,11:00:05,425.58,430.4,429.86,4.88,5.15,4.96,,,,,1844.78,1.84478
07/02/2014,11:05:05,424.36,429.19,428.41,4.64,4.87,4.7,,,,,1749.6,1.7496
07/02/2014,11:10:05,424.56,430.31,429.57,4.83,5.07,4.86,,,,,1842.51,1.84251
07/02/2014,11:15:05,425.72,429.81,429.08,5,5.25,5.04,,,,,1887.55,1.88755
07/02/2014,11:20:05,425.21,430.39,429.48,4.98,5.26,5.06,,,,,1895.98,1.89598
07/02/2014,11:25:05,424.07,428.67,428.25,5.1,5.46,5.22,,,,,1932.95,1.93295
07/02/2014,11:30:05,425.21,430.02,428.62,5.03,5.31,5.11,,,,,1933.39,1.93339
07/02/2014,11:35:05,429.69,435.29,434.25,5.19,5.4,5.18,,,,,2008.55,2.00855
07/02/2014,11:40:05,424.4,429.9,428.95,4.97,5.2,4.99,,,,,1904.85,1.90485
07/02/2014,11:45:05,423.76,429.76,428.34,4.9,5.17,4.96,,,,,1858.26,1.85826
07/02/2014,11:50:05,424.33,429.75,428.61,5.11,5.31,5.09,,,,,1951.94,1.95194
07/02/2014,11:55:05,424.64,429.9,428.64,4.71,4.96,4.77,,,,,1791,1.791
07/02/2014,12:00:05,424.28,429.45,428.24,4.57,4.81,4.59,,,,,1740.25,1.74025
07/02/2014,12:05:05,425.91,431.01,430.24,4.93,5.23,5.03,,,,,1883.85,1.88385
07/02/2014,12:10:05,425.38,430.54,429.2,5.12,5.39,5.2,,,,,1965.55,1.96555
07/02/2014,12:15:05,425.01,430.19,429.32,5.12,5.4,5.18,,,,,1953.15,1.95315
07/02/2014,12:20:05,424.88,429.84,428.85,4.76,5.03,4.85,,,,,1820.06,1.82006
07/02/2014,12:25:05,425.28,430.56,429.64,4.72,4.99,4.8,,,,,1811.15,1.81115
07/02/2014,12:30:05,424.7,429.77,429.19,4.8,5.09,4.89,,,,,1829.65,1.82965
07/02/2014,12:35:05,424.9,429.58,428.81,4.79,5.03,4.84,,,,,1827.06,1.82706
07/02/2014,12:40:05,424.39,429.65,428.48,4.85,5.11,4.9,,,,,1851.11,1.85111
07/02/2014,12:45:05,424.41,429.67,428.81,4.76,5.01,4.82,,,,,1820.65,1.82065
07/02/2014,12:50:05,423.75,428.68,427.89,4.63,4.93,4.71,,,,,1759.11,1.75911
07/02/2014,12:55:05,424.46,430.02,428.95,4.55,4.83,4.62,,,,,1741.38,1.74138
07/02/2014,13:00:05,423.99,429.11,428.18,4.66,4.93,4.73,,,,,1785.14,1.78514
07/02/2014,13:05:05,424.95,429.43,428.91,4.37,4.63,4.45,,,,,1659.24,1.65924
07/02/2014,13:10:05,424.61,429.84,428.88,3.93,4.15,3.95,,,,,1485.8,1.4858
07/02/2014,13:15:05,424.25,429.21,428.41,3.57,3.66,3.46,,,,,1351.29,1.35129
07/02/2014,13:20:05,423.95,428.97,428.29,3.48,3.63,3.45,,,,,1302.31,1.30231
07/02/2014,13:25:05,423.98,428.72,428.24,3.42,3.6,3.44,,,,,1279.64,1.27964
07/02/2014,13:30:05,423.89,428.87,428.42,3.62,3.79,3.63,,,,,1359.65,1.35965
07/02/2014,13:35:05,420.27,425.26,424.56,1.57,0,0,,,,,290.14,0.29014
07/02/2014,13:40:05,420.14,424.59,424.12,1.48,0,0,,,,,64.77,0.06477
07/02/2014,13:45:05,419.74,424.34,423.32,1.41,0,0,,,,,65.66,0.06566
