Feha de la Medda,Hora de la Medda,FASE AB,FASE BC, FASE AC,FASE A,FASE B,FASE C ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],,
02/04/2014,13:55:58,408.65,413.89,412.52,4.36,3.83,4.05,,,,,"3,067.07",3.07
02/04/2014,14:00:58,403.84,409.71,408.09,0,0,0,,,,,0,0
02/04/2014,14:05:58,403.15,407.49,406.79,0,0,0,,,,,0,0
02/04/2014,14:10:58,405,409.46,408.52,0,0,0,,,,,0,0
02/04/2014,14:15:58,408.3,413.28,411.85,3.89,3.42,3.62,,,,,"2,748.84",2.75
02/04/2014,14:20:58,407.9,413.69,412.53,3.93,3.39,3.65,,,,,"2,762.54",2.76
02/04/2014,14:25:58,409.03,414.93,413.31,4.37,3.85,4.12,,,,,"3,100.68",3.1
02/04/2014,14:30:58,407.89,413.68,412.57,4.03,3.51,3.76,,,,,"2,842.02",2.84
02/04/2014,14:35:58,407.32,413,411.45,3.38,2.88,3.06,,,,,"2,361.97",2.36
02/04/2014,14:40:58,403.8,409.96,408.66,0,0,0,,,,,0,0
02/04/2014,14:45:58,405.4,411.36,409.85,1.22,0,0.96,,,,,792.86,0.79
02/04/2014,14:50:58,403.74,409.83,408.11,0,0,0,,,,,0,0
02/04/2014,14:55:58,403.9,410.27,408.54,0,0,0,,,,,0,0
02/04/2014,15:00:58,404.43,410.43,409.22,0,0,0,,,,,0,0
02/04/2014,15:05:58,404.65,411.54,409.55,0,0,0,,,,,0,0
02/04/2014,15:10:58,404.46,410.89,409.49,0,0,0,,,,,0,0
02/04/2014,15:15:58,405.25,411.03,409.95,0,0,0,,,,,0,0
02/04/2014,15:20:58,404.9,410.62,409.72,0,0,0,,,,,0,0
02/04/2014,15:25:58,404.22,409.76,408.82,0,0,0,,,,,0,0
02/04/2014,15:30:58,405.64,411.41,410.34,0,0,0,,,,,0,0
02/04/2014,15:35:58,405.27,410.62,409.38,0,0,1.1,,,,,222.71,0.22
02/04/2014,15:40:58,404.58,410.3,408.78,0,0,0,,,,,0,0
02/04/2014,15:45:58,406.21,411.31,410.08,0,0,0,,,,,0,0
02/04/2014,15:50:58,404.14,409.72,408.39,0,0,0,,,,,0,0
02/04/2014,15:55:58,406.36,411.79,410.63,0,0,0,,,,,0,0
02/04/2014,16:00:58,404.74,410.34,409.39,0,0,0,,,,,0,0
02/04/2014,16:05:58,405.8,411.5,410.71,0,0,0,,,,,0,0
02/04/2014,16:10:58,406.48,411.74,410.81,0,0,0,,,,,0,0
02/04/2014,16:15:58,406.82,412.21,411.35,0,0,0,,,,,0,0
02/04/2014,16:20:58,406.85,411.78,411.36,0,0,0,,,,,0,0
02/04/2014,16:25:58,405.72,410.77,409.93,0,0,0,,,,,0,0
02/04/2014,16:30:58,406.19,412.03,411.01,0,0,0,,,,,0,0
02/04/2014,16:35:58,405.49,411.76,409.78,0,0,0,,,,,0,0
02/04/2014,16:40:58,404.18,409.3,408.55,0,0,0,,,,,0,0
02/04/2014,16:45:58,404.85,410.65,409.55,0,0,0,,,,,0,0
02/04/2014,16:50:58,405.16,410.91,409.75,0,0,0,,,,,0,0
02/04/2014,16:55:58,405.92,411.28,410.87,0,0,0,,,,,0,0
02/04/2014,17:00:58,405.43,410.72,410.16,1.22,0,0.97,,,,,800.56,0.8
02/04/2014,17:05:58,405.62,411.4,410.15,0,0,0,,,,,0,0
02/04/2014,17:10:58,405.3,410.72,409.98,0,0,0,,,,,0,0
02/04/2014,17:15:58,406.15,412.21,410.89,1.38,0,1.13,,,,,924.21,0.92
02/04/2014,17:20:58,405.53,411.63,410.58,0,0,0,,,,,0,0
02/04/2014,17:25:58,405.02,411.02,410.29,0,0,0,,,,,0,0
02/04/2014,17:30:58,406.41,412,411.02,0,0,0,,,,,0,0
02/04/2014,17:35:58,407.18,412.75,411.53,0,0,0,,,,,0,0
02/04/2014,17:40:58,407.38,412.74,411.96,0,0,0,,,,,0,0
02/04/2014,17:45:58,407.96,412.95,412.32,0,0,0,,,,,0,0
02/04/2014,17:50:58,403.42,408.99,408.38,0,0,0,,,,,0,0
02/04/2014,17:55:58,403.69,408.46,408.16,0,0,0,,,,,0,0
02/04/2014,18:00:58,403.83,408.98,408.61,0,0,0,,,,,0,0
02/04/2014,18:05:58,403.88,408.84,408.34,0,0,0,,,,,0,0
02/04/2014,18:10:58,405.43,411.13,410.43,0,0,0,,,,,0,0
02/04/2014,18:15:58,404.41,410,409.06,0,0,0,,,,,0,0
02/04/2014,18:20:58,405.18,409.79,409.06,0,0,0,,,,,0,0
02/04/2014,18:25:58,404.01,409.73,408.77,0,0,0,,,,,0,0
02/04/2014,18:30:58,404.28,409.75,409.03,0,0,0,,,,,0,0
02/04/2014,18:35:58,404,409.27,408.69,0,0,0,,,,,0,0
02/04/2014,18:40:58,403.2,408.81,408.29,0,0,0,,,,,0,0
02/04/2014,18:45:58,403.74,407.79,408.28,0,0,0,,,,,0,0
02/04/2014,18:50:58,402.58,406.89,407.56,0,0,0,,,,,0,0
02/04/2014,18:55:58,401.45,407.05,406.92,0,0,0,,,,,0,0
02/04/2014,19:00:58,403.72,408.53,409.07,0,0,0,,,,,0,0
02/04/2014,19:05:58,404.34,409.5,409.95,0,0,0,,,,,0,0
02/04/2014,19:10:58,405.57,411.02,410.52,0,0,0,,,,,0,0
02/04/2014,19:15:58,404.32,409.96,410.42,0,0,0,,,,,0,0
02/04/2014,19:20:58,404.39,410.19,410.49,0,0,0,,,,,0,0
02/04/2014,19:25:58,404.43,410.32,410.53,0,0,0,,,,,0,0
02/04/2014,19:30:58,405.12,411.31,411.56,0,0,0,,,,,0,0
02/04/2014,19:35:58,404.48,410.23,410.39,0,0,0,,,,,0,0
02/04/2014,19:40:58,405.43,410.7,411.19,0,0,0,,,,,0,0
02/04/2014,19:45:58,406.46,412.04,412.27,0,0,0,,,,,0,0
02/04/2014,19:50:58,407.01,412.8,413.34,0,0,0,,,,,0,0
02/04/2014,19:55:58,407.55,413.07,412.89,0,0,0,,,,,0,0
02/04/2014,20:00:58,407.77,412.77,412.98,0,0,0,,,,,0,0
02/04/2014,20:05:58,406.17,411.73,412.18,0,0,0,,,,,0,0
02/04/2014,20:10:58,405.79,412.03,411.81,0,0,0,,,,,0,0
02/04/2014,20:15:58,405.99,412.27,412.39,0,0,0,,,,,0,0
02/04/2014,20:20:58,406.25,412.18,412.38,0,0,0,,,,,0,0
02/04/2014,20:25:58,407.36,412.84,412.89,0,0,0,,,,,0,0
02/04/2014,20:30:58,406.32,412.17,411.99,0,0,0,,,,,0,0
02/04/2014,20:35:58,407.09,413.41,413.14,0,0,0,,,,,0,0
02/04/2014,20:40:58,406.56,412.51,412.44,0,0,0,,,,,0,0
02/04/2014,20:45:58,407.67,413.69,413.69,0,0,0,,,,,0,0
02/04/2014,20:50:58,408.21,414.16,414.14,0,0,0,,,,,0,0
02/04/2014,20:55:58,407.77,413.59,413.44,0,0,0,,,,,0,0
02/04/2014,21:00:58,406.31,411.85,412.07,0,0,0,,,,,0,0
02/04/2014,21:05:58,407.83,412.79,412.98,0,0,0,,,,,0,0
02/04/2014,21:10:58,406.83,411.79,412.05,0,0,0,,,,,0,0
02/04/2014,21:15:58,407.87,412.92,413.05,0,0,0,,,,,0,0
02/04/2014,21:20:58,407.71,412.91,413.21,0,0,0,,,,,0,0
02/04/2014,21:25:58,407.92,413.34,413.2,0,0,0,,,,,0,0
02/04/2014,21:30:58,408.67,413.36,413.29,0,0,0,,,,,0,0
02/04/2014,21:35:58,407.71,413.22,413.09,0,0,0,,,,,0,0
02/04/2014,21:40:58,408.27,413.79,413.59,0,0,0,,,,,0,0
02/04/2014,21:45:58,408.83,414.28,414.3,0,0,0,,,,,0,0
02/04/2014,21:50:58,406.21,411.23,411.16,0,0,0,,,,,0,0
02/04/2014,21:55:58,405.17,410.65,410.36,0,0,0,,,,,0,0
02/04/2014,22:00:58,404.95,409.95,409.89,0,0,0,,,,,0,0
02/04/2014,22:05:58,404.27,409.66,409.27,0,0,0,,,,,0,0
02/04/2014,22:10:58,404.58,410.16,409.67,0,0,0,,,,,0,0
02/04/2014,22:15:58,405.69,410.8,410.11,0,0,0,,,,,0,0
02/04/2014,22:20:58,405.34,410.95,410.64,0,0,0,,,,,0,0
02/04/2014,22:25:58,405.94,411.12,411.02,0,0,0,,,,,0,0
02/04/2014,22:30:58,406.18,411.84,410.99,0,0,0,,,,,0,0
02/04/2014,22:35:58,406.9,411.71,411.26,0,0,0,,,,,0,0
02/04/2014,22:40:58,407.82,412.8,412.26,0,0,0,,,,,0,0
02/04/2014,22:45:58,408.3,413.22,412.79,0,0,0,,,,,0,0
02/04/2014,22:50:58,405.99,411.14,410.59,0,0,0,,,,,0,0
02/04/2014,22:55:58,406.17,411.23,410.71,0,0,0,,,,,0,0
02/04/2014,23:00:58,404.52,409.47,408.86,0,0,0,,,,,0,0
02/04/2014,23:05:58,405.24,410.39,410.34,0,0,0,,,,,0,0
02/04/2014,23:10:58,404.41,409.11,409.15,0,0,0,,,,,0,0
02/04/2014,23:15:58,404.69,410.03,409.84,0,0,0,,,,,0,0
02/04/2014,23:20:58,405.68,410.8,410.33,0,0,0,,,,,0,0
02/04/2014,23:25:58,405.47,410.88,410.4,0,0,0,,,,,0,0
02/04/2014,23:30:58,405.68,411.01,410.83,0,0,0,,,,,0,0
02/04/2014,23:35:58,405.71,411.51,411.03,0,0,0,,,,,0,0
02/04/2014,23:40:58,407.21,411.99,411.94,0,0,0,,,,,0,0
02/04/2014,23:45:58,405.03,410.47,409.98,0,0,0,,,,,0,0
02/04/2014,23:50:58,405.6,411.13,411,0,0,0,,,,,0,0
02/04/2014,23:55:58,406.39,412.05,411.38,0,0,0,,,,,0,0
03/04/2014,00:00:58,407.57,412.51,411.76,0,0,0,,,,,0,0
03/04/2014,00:05:58,406.85,411.92,411.07,0,0,0,,,,,0,0
03/04/2014,00:10:58,406.76,411.96,411.32,0,0,0,,,,,0,0
03/04/2014,00:15:58,407.08,412.37,411.94,0,0,0,,,,,0,0
03/04/2014,00:20:58,407.36,412.31,411.67,0,0,0,,,,,0,0
03/04/2014,00:25:58,407.07,412.81,412.05,0,0,0,,,,,0,0
03/04/2014,00:30:58,407.4,413.41,412.66,0,0,0,,,,,0,0
03/04/2014,00:35:58,407.02,412.8,412.01,0,0,0,,,,,0,0
03/04/2014,00:40:58,407.66,413.12,412.21,0,0,0,,,,,0,0
03/04/2014,00:45:58,408.75,414.44,413.68,0,0,0,,,,,0,0
03/04/2014,00:50:58,409.3,415.47,414.53,0,0,0,,,,,0,0
03/04/2014,00:55:58,408.34,413.94,413.16,0,0,0,,,,,0,0
03/04/2014,01:00:58,408.32,413.79,412.81,0,0,0,,,,,0,0
03/04/2014,01:05:58,408.97,414.33,413.63,0,0,0,,,,,0,0
03/04/2014,01:10:58,409.29,414.6,414.34,0,0,0,,,,,0,0
03/04/2014,01:15:58,409.25,414.8,414.03,0,0,0,,,,,0,0
03/04/2014,01:20:58,409.42,414.65,413.77,0,0,0,,,,,0,0
03/04/2014,01:25:58,409.62,415.54,414.48,0,0,0,,,,,0,0
03/04/2014,01:30:58,409.81,415.76,414.65,0,0,0,,,,,0,0
03/04/2014,01:35:58,409.08,414.73,413.88,0,0,0,,,,,0,0
03/04/2014,01:40:58,410.54,416.14,415.05,0,0,0,,,,,0,0
03/04/2014,01:45:58,408.44,413.71,412.92,0,0,0,,,,,0,0
03/04/2014,01:50:58,407.51,413.12,412.65,0,0,0,,,,,0,0
03/04/2014,01:55:58,406.99,413.01,411.81,0,0,0,,,,,0,0
03/04/2014,02:00:58,407.45,413.11,412.09,0,0,0,,,,,0,0
03/04/2014,02:05:58,408.25,413.14,412.5,0,0,0,,,,,0,0
03/04/2014,02:10:58,407.71,413.09,412.36,0,0,0,,,,,0,0
03/04/2014,02:15:58,408.45,414.31,413.63,0,0,0,,,,,0,0
03/04/2014,02:20:58,407.75,413.1,412.7,0,0,0,,,,,0,0
03/04/2014,02:25:58,407.23,412.98,412.66,0,0,0,,,,,0,0
03/04/2014,02:30:58,407.77,413.27,413.16,0,0,0,,,,,0,0
03/04/2014,02:35:58,407.64,412.9,412.52,0,0,0,,,,,0,0
03/04/2014,02:40:58,407.44,412.74,412.59,0,0,0,,,,,0,0
03/04/2014,02:45:58,408.12,413.7,413.55,0,0,0,,,,,0,0
03/04/2014,02:50:58,407.89,413.22,412.71,0,0,0,,,,,0,0
03/04/2014,02:55:58,408.28,414.1,413.23,0,0,0,,,,,0,0
03/04/2014,03:00:58,407.98,413.11,412.6,0,0,0,,,,,0,0
03/04/2014,03:05:58,408.33,413.82,413.26,0,0,0,,,,,0,0
03/04/2014,03:10:58,408.73,413.96,413.76,0,0,0,,,,,0,0
03/04/2014,03:15:58,408.6,414.29,413.35,0,0,0,,,,,0,0
03/04/2014,03:20:58,408.63,413.67,413.26,0,0,0,,,,,0,0
03/04/2014,03:25:58,407.94,413.79,413.2,0,0,0,,,,,0,0
03/04/2014,03:30:58,408.48,413.82,413.47,0,0,0,,,,,0,0
03/04/2014,03:35:58,408.71,413.54,412.99,0,0,0,,,,,0,0
03/04/2014,03:40:58,408.16,413.71,413.19,0,0,0,,,,,0,0
03/04/2014,03:45:58,409.13,414.84,414.23,0,0,0,,,,,0,0
03/04/2014,03:50:58,409.25,414.94,414.22,0,0,0,,,,,0,0
03/04/2014,03:55:58,408.23,413.52,412.77,0,0,0,,,,,0,0
03/04/2014,04:00:58,408.71,414.29,413.55,0,0,0,,,,,0,0
03/04/2014,04:05:58,409.01,414.45,413.89,0,0,0,,,,,0,0
03/04/2014,04:10:58,408.8,414.08,413.41,0,0,0,,,,,0,0
03/04/2014,04:15:58,408.04,414.01,413.05,0,0,0,,,,,0,0
03/04/2014,04:20:58,408.51,414.23,413.17,0,0,0,,,,,0,0
03/04/2014,04:25:58,408.08,414.01,413.13,0,0,0,,,,,0,0
03/04/2014,04:30:58,408.18,413.11,412.63,0,0,0,,,,,0,0
03/04/2014,04:35:58,408.26,413.31,413.25,0,0,0,,,,,0,0
03/04/2014,04:40:58,408.55,413.97,413.59,0,0,0,,,,,0,0
03/04/2014,04:45:58,408.55,414.29,413.39,0,0,0,,,,,0,0
03/04/2014,04:50:58,408.42,414.33,413.58,0,0,0,,,,,0,0
03/04/2014,04:55:58,408.03,413.52,413.08,0,0,0,,,,,0,0
03/04/2014,05:00:58,407.54,412.78,412.57,0,0,0,,,,,0,0
03/04/2014,05:05:58,408.74,413.28,413.08,0,0,0,,,,,0,0
03/04/2014,05:10:58,407.68,413.46,413.05,0,0,0,,,,,0,0
03/04/2014,05:15:58,407.2,412.98,412.24,0,0,0,,,,,0,0
03/04/2014,05:20:58,407.08,412.5,411.22,0,0,0,,,,,0,0
03/04/2014,05:25:58,408.45,414.06,413.52,0,0,0,,,,,0,0
03/04/2014,05:30:58,407.12,412.67,412.24,0,0,0,,,,,0,0
03/04/2014,05:35:58,407.43,413.05,412.97,0,0,0,,,,,0,0
03/04/2014,05:40:58,407.37,412.93,412.32,0,0,0,,,,,0,0
03/04/2014,05:45:58,407.49,413.28,412.49,0,0,0,,,,,0,0
03/04/2014,05:50:58,407.16,412.95,412.57,0,0,0,,,,,0,0
03/04/2014,05:55:58,406.86,412.26,411.88,0,0,0,,,,,0,0
03/04/2014,06:00:58,405.76,411.66,410.89,0,0,0,,,,,0,0
03/04/2014,06:05:58,406.97,413.02,412.44,0,0,0,,,,,0,0
03/04/2014,06:10:58,407.1,413.47,412.54,0,0,0,,,,,0,0
03/04/2014,06:15:58,408.85,415.2,414.41,0,0,0,,,,,0,0
03/04/2014,06:20:58,407.92,414.59,413.68,0,0,0,,,,,0,0
03/04/2014,06:25:58,408.04,414.09,413.44,0,0,0,,,,,0,0
03/04/2014,06:30:58,408.2,413.34,412.92,0,0,0,,,,,0,0
03/04/2014,06:35:58,408.26,415.47,414.02,0,0,0,,,,,0,0
03/04/2014,06:40:58,408.1,415.25,413.96,0,0,0,,,,,0,0
03/04/2014,06:45:58,408.56,415.22,413.7,0,0,0,,,,,0,0
03/04/2014,06:50:58,408.72,414.9,413.43,0,0,0,,,,,0,0
03/04/2014,06:55:58,406.77,412.93,411.59,0,0,0,,,,,0,0
03/04/2014,07:00:58,406.48,412.36,410.58,0,0,0,,,,,0,0
03/04/2014,07:05:58,405.22,411.4,409.88,0,0,0,,,,,0,0
03/04/2014,07:10:58,406.51,413.34,411.1,0,0,0,,,,,0,0
03/04/2014,07:15:58,406.49,412.57,410.92,0.99,0,0,,,,,366.12,0.37
03/04/2014,07:20:58,407.66,413.81,412.5,1.07,0,0,,,,,401.41,0.4
03/04/2014,07:25:58,405.63,411.46,409.87,1.31,0,1.04,,,,,871.4,0.87
03/04/2014,07:30:58,407.21,413.01,411.78,1.49,1,1.24,,,,,"1,014.26",1.01
03/04/2014,07:35:58,407.14,413.71,412.49,1.89,1.4,1.66,,,,,"1,325.72",1.33
03/04/2014,07:40:58,408.25,414.71,412.88,2.61,2.11,2.4,,,,,"1,859.53",1.86
03/04/2014,07:45:58,408.98,415.48,413.35,3.69,3.14,3.4,,,,,"2,611.96",2.61
03/04/2014,07:50:58,408.89,414.92,412.89,4.14,3.6,3.82,,,,,"2,921.29",2.92
03/04/2014,07:55:58,407.49,413.69,411.5,2.84,2.31,2.63,,,,,"2,012.39",2.01
03/04/2014,08:00:58,409.69,416.15,413.92,3.98,3.43,3.67,,,,,"2,816.50",2.82
03/04/2014,08:05:58,409.25,415.41,413.06,3.95,3.39,3.64,,,,,"2,789.39",2.79
03/04/2014,08:10:58,407.28,413.34,411.23,4.03,3.51,3.73,,,,,"2,835.09",2.84
03/04/2014,08:15:58,406.44,412.25,410.65,2.61,2.12,2.4,,,,,"1,842.50",1.84
03/04/2014,08:20:58,407.26,412.51,410.93,3.06,2.52,2.76,,,,,"2,146.81",2.15
03/04/2014,08:25:58,406.68,412.24,410.32,3.17,2.59,2.87,,,,,"2,214.70",2.21
03/04/2014,08:30:58,405.96,411.55,410.1,2.18,1.67,1.94,,,,,"1,511.83",1.51
03/04/2014,08:35:58,408.29,414.15,412.1,3.62,3.11,3.32,,,,,"2,545.43",2.55
03/04/2014,08:40:58,409.13,414.42,413.04,4.84,4.33,4.55,,,,,"3,428.94",3.43
03/04/2014,08:45:58,407.59,413.35,411.04,4.9,4.39,4.58,,,,,"3,456.26",3.46
03/04/2014,08:50:58,407.31,412.44,410.58,4.47,3.98,4.18,,,,,"3,148.60",3.15
03/04/2014,08:55:58,407.61,413.58,411,5.26,4.76,4.98,,,,,"3,720.64",3.72
03/04/2014,09:00:58,406.13,411.32,409.44,4.57,4.09,4.3,,,,,"3,221.02",3.22
03/04/2014,09:05:58,405.55,411.04,409.2,4.17,3.67,3.86,,,,,"2,919.34",2.92
03/04/2014,09:10:58,408.48,414.01,411.68,3.15,2.55,2.84,,,,,"2,207.68",2.21
03/04/2014,09:15:58,410.01,414.96,412.89,3.44,3.16,3.26,,,,,"2,414.41",2.41
03/04/2014,09:20:58,411.3,417.18,414.81,5.99,5.45,5.68,,,,,"4,267.86",4.27
03/04/2014,09:25:58,410.7,416.88,414.74,6.42,5.88,6.12,,,,,"4,580.19",4.58
03/04/2014,09:30:58,411.96,418.2,415.81,5.41,4.87,5.13,,,,,"3,869.70",3.87
03/04/2014,09:35:58,413.09,418.7,416.36,5.84,5.31,5.51,,,,,"4,177.21",4.18
03/04/2014,09:40:58,414.24,420.29,417.77,6.91,6.34,6.57,,,,,"4,958.52",4.96
03/04/2014,09:45:58,413.73,419.35,416.91,6.62,6.1,6.3,,,,,"4,749.43",4.75
03/04/2014,09:50:58,412.39,418.56,416.05,6.23,5.69,5.89,,,,,"4,447.43",4.45
03/04/2014,09:55:58,412.37,418.16,415.74,6.91,6.38,6.58,,,,,"4,941.82",4.94
03/04/2014,10:00:58,410.54,417.06,414.46,5.73,5.18,5.39,,,,,"4,069.02",4.07
03/04/2014,10:05:58,410.6,415.82,414.33,5.03,4.55,4.72,,,,,"3,574.67",3.57
03/04/2014,10:10:58,411.11,416.86,415.11,6.5,6,6.2,,,,,"4,642.27",4.64
03/04/2014,10:15:58,411.93,416.97,415.14,6.68,6.19,6.38,,,,,"4,780.47",4.78
03/04/2014,10:20:58,410.3,414.85,413.04,6.11,5.62,5.82,,,,,"4,344.48",4.34
03/04/2014,10:25:58,411.33,417.15,415.3,6.43,5.89,6.09,,,,,"4,582.01",4.58
03/04/2014,10:30:58,409.72,415.65,413.83,5.56,5.02,5.25,,,,,"3,944.45",3.94
03/04/2014,10:35:58,406.36,411.97,410.42,2.89,2.29,2.55,,,,,"1,994.87",1.99
03/04/2014,10:40:58,408.23,413.67,411.5,3.88,3.36,3.57,,,,,"2,723.01",2.72
03/04/2014,10:45:58,407.61,413.12,410.43,4.9,4.4,4.59,,,,,"3,453.52",3.45
03/04/2014,10:50:58,407.95,413.31,411.81,6.17,5.62,5.83,,,,,"4,343.19",4.34
03/04/2014,10:55:58,412.49,418.02,415.84,6.29,5.75,5.94,,,,,"4,485.59",4.49
03/04/2014,11:00:58,410.4,416.04,414.4,6.2,5.64,5.85,,,,,"4,390.02",4.39
03/04/2014,11:05:58,410.35,415.59,414.59,5.78,5.23,5.42,,,,,"4,085.87",4.09
03/04/2014,11:10:58,412.92,417.84,416.52,6.58,6.06,6.23,,,,,"4,698.28",4.7
03/04/2014,11:15:58,411.88,417.25,415.42,5.93,5.41,5.61,,,,,"4,232.39",4.23
03/04/2014,11:20:58,410.24,416.1,413.79,5.29,4.75,4.97,,,,,"3,752.07",3.75
03/04/2014,11:25:58,410.12,415.76,413.97,5.86,5.29,5.53,,,,,"4,152.37",4.15
03/04/2014,11:30:58,411.2,416.93,415.22,5.71,5.16,5.37,,,,,"4,058.74",4.06
03/04/2014,11:35:58,404.93,410.39,409.34,0,0,0,,,,,0,0
03/04/2014,11:40:58,410.35,416.3,414.9,5.62,5.06,5.28,,,,,"3,986.84",3.99
03/04/2014,11:45:58,409.76,415.61,414.58,5.68,5.16,5.32,,,,,"4,017.11",4.02
03/04/2014,11:50:58,409.33,415.82,413.97,5.46,4.91,5.12,,,,,"3,863.61",3.86
03/04/2014,11:55:58,409.84,415.63,413.84,5.39,4.86,5.08,,,,,"3,821.23",3.82
03/04/2014,12:00:58,408.15,413.64,411.83,4.25,3.76,3.93,,,,,"2,988.79",2.99
03/04/2014,12:05:58,408.75,414.21,412.41,4.61,4.1,4.31,,,,,"3,257.85",3.26
03/04/2014,12:10:58,408.21,413.97,412.4,4.75,4.2,4.44,,,,,"3,347.70",3.35
03/04/2014,12:15:58,408.01,413.25,411.48,3.91,3.39,3.61,,,,,"2,744.31",2.74
03/04/2014,12:20:58,408.01,413.61,412.12,4.87,4.36,4.57,,,,,"3,436.66",3.44
03/04/2014,12:25:58,403.23,408.25,406.9,0,0,0,,,,,0,0
03/04/2014,12:30:58,407.31,412.08,410.73,4.82,4.22,4.52,,,,,"3,390.54",3.39
03/04/2014,12:35:58,406.2,411.04,409.95,2.58,2.11,2.37,,,,,"1,807.94",1.81
03/04/2014,12:40:58,403.69,408.39,407.25,0,0,0,,,,,0,0
03/04/2014,12:45:58,404.3,409.9,407.94,0,0,0,,,,,0,0
03/04/2014,12:50:58,403.59,408.82,407.2,0,0,0,,,,,0,0
03/04/2014,12:55:58,409.05,414.2,412.4,4.36,3.78,4.09,,,,,"3,085.35",3.09
03/04/2014,13:00:58,403.78,409.28,407.71,0,0,0,,,,,0,0
03/04/2014,13:05:58,404.5,409.73,408.55,0,0,0,,,,,0,0
03/04/2014,13:10:58,403.58,409.4,407.78,0,0,0,,,,,0,0
03/04/2014,13:15:58,404.32,410.1,408.41,0,0,0,,,,,0,0
03/04/2014,13:20:58,404.18,409.18,408.23,0,0,0,,,,,0,0
03/04/2014,13:25:58,408.94,414.83,413.17,4.48,3.97,4.16,,,,,"3,163.37",3.16
03/04/2014,13:30:58,403.64,409.16,407.87,0,0,0,,,,,0,0
03/04/2014,13:35:58,405.46,410.76,409.57,0,0,0,,,,,0,0
03/04/2014,13:40:58,405.91,410.99,409.52,0,0,0,,,,,0,0
03/04/2014,13:45:58,405.68,411.02,409.56,0,0,0,,,,,0,0
03/04/2014,13:50:58,405.77,410.65,409.3,0,0,0,,,,,0,0
03/04/2014,13:55:58,411.54,416.97,415.09,4.51,3.96,4.19,,,,,"3,199.27",3.2
03/04/2014,14:00:58,406.68,412.31,410.73,0,0,0,,,,,0,0
03/04/2014,14:05:58,406.87,411.67,410.15,2.02,1.54,1.77,,,,,"1,396.06",1.4
03/04/2014,14:10:58,408.92,414.37,412.59,3.31,2.82,3.01,,,,,"2,326.58",2.33
03/04/2014,14:15:58,405.75,410.54,409.37,0,0,0,,,,,0,0
03/04/2014,14:20:58,405.68,411,409.43,0,0,0,,,,,0,0
03/04/2014,14:25:58,406.03,411.5,410.14,0,0,0,,,,,0,0
03/04/2014,14:30:58,405.5,410.59,409.63,0,0,0,,,,,0,0
03/04/2014,14:35:58,406.77,411.93,410.45,0,0,0,,,,,0,0
03/04/2014,14:40:58,406.35,411.64,409.66,0,0,0,,,,,0,0
03/04/2014,14:45:58,406.56,412.36,410.69,0,0,0,,,,,0,0
03/04/2014,14:50:58,407.75,413.18,411.48,0,0,0,,,,,0,0
03/04/2014,14:55:58,406.81,411.77,410.54,0,0,0,,,,,0,0
03/04/2014,15:00:58,406.71,411.65,409.3,0,0,0,,,,,0,0
03/04/2014,15:05:58,407.04,412.28,409.83,0,0,0,,,,,0,0
03/04/2014,15:10:58,406.49,411.89,410.15,0,0,0,,,,,0,0
03/04/2014,15:15:58,407,412.5,410.61,0,0,0,,,,,0,0
03/04/2014,15:20:58,406.63,412.27,410.54,0,0,0,,,,,0,0
03/04/2014,15:25:58,407.38,412.64,410.4,0,0,0,,,,,0,0
03/04/2014,15:30:58,405.71,411.26,409.49,0,0,0,,,,,0,0
03/04/2014,15:35:58,406.24,411.55,409.35,0,0,0,,,,,0,0
03/04/2014,15:40:58,407.74,412.59,410.58,0,0,0,,,,,0,0
03/04/2014,15:45:58,407.83,413.22,411.36,0,0,0,,,,,0,0
03/04/2014,15:50:58,407.39,412.75,411.1,0,0,0,,,,,0,0
03/04/2014,15:55:58,408.01,412.96,411.39,0,0,0,,,,,0,0
03/04/2014,16:00:58,408.17,412.92,411.47,0,0,0,,,,,0,0
03/04/2014,16:05:58,408.66,414.03,411.99,1.71,1.22,1.48,,,,,"1,173.42",1.17
03/04/2014,16:10:58,408.82,414.02,412.33,1.5,1.04,1.28,,,,,"1,025.67",1.03
03/04/2014,16:15:58,409.68,414.82,413.5,2.35,1.85,2.1,,,,,"1,648.48",1.65
03/04/2014,16:20:58,409.49,414.72,413.12,2.47,1.98,2.23,,,,,"1,744.46",1.74
03/04/2014,16:25:58,406.86,412.07,410.32,2.12,1.61,1.86,,,,,"1,460.43",1.46
03/04/2014,16:30:58,407.49,412.79,410.84,1.87,1.38,1.64,,,,,"1,289.62",1.29
03/04/2014,16:35:58,406.93,412.74,409.87,1.38,0,1.13,,,,,915.91,0.92
03/04/2014,16:40:58,404.81,410.49,408.16,0,0,0,,,,,0,0
03/04/2014,16:45:58,405.98,411.46,409.67,1.58,1.08,1.31,,,,,"1,057.72",1.06
03/04/2014,16:50:58,406.43,412.02,410.32,1.36,0,1.11,,,,,899.63,0.9
03/04/2014,16:55:58,405.33,410.71,408.73,1.17,0,0,,,,,427.53,0.43
03/04/2014,17:00:58,406.24,411.55,409.84,1.13,0,0,,,,,413.21,0.41
03/04/2014,17:05:58,407.24,412.02,410.59,1.34,0,1.08,,,,,885.46,0.89
03/04/2014,17:10:58,407.48,412.67,411.25,1.12,0,0,,,,,409.04,0.41
