Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],
05.12.2013, 19:52:16,420.38,430.54,426.67,0,0,0,,,,,0
05.12.2013, 19:57:16,421.19,431.03,426.58,0,0,0,,,,,0
05.12.2013, 20:02:16,420.87,430.87,426.46,0,0,0,,,,,0
05.12.2013, 20:07:16,419.93,430.17,425.75,0,0,0,,,,,0
05.12.2013, 20:12:16,420.7,430.94,427.03,0,0,0,,,,,0
05.12.2013, 20:17:16,420.63,430.63,426.31,0,0,0,,,,,0
05.12.2013, 20:22:16,420.72,430.92,427.04,0,0,0,,,,,0
05.12.2013, 20:27:16,421.54,431.84,427.9,0,0,0,,,,,0
05.12.2013, 20:32:16,421.35,431.27,427.26,0,0,0,,,,,0
05.12.2013, 20:37:16,422.25,432.83,428.11,0,0,0,,,,,0
05.12.2013, 20:42:16,422.65,432.98,428.79,0,0,0,,,,,0
05.12.2013, 20:47:16,423.59,434.06,429.36,0,0,0,,,,,0
05.12.2013, 20:52:16,421.14,431.44,427.03,0,0,0,,,,,0
05.12.2013, 20:57:16,421.99,432.81,428.39,0,0,0,,,,,0
05.12.2013, 21:02:16,421.97,432.68,428.46,0,0,0,,,,,0
05.12.2013, 21:07:16,423.57,433.91,429.22,0,0,0,,,,,0
05.12.2013, 21:12:16,423.76,434.1,430.04,0,0,0,,,,,0
05.12.2013, 21:17:16,424.18,434.91,430.71,0,0,0,,,,,0
05.12.2013, 21:22:16,423.75,434.2,430.04,0,0,0,,,,,0
05.12.2013, 21:27:16,419.58,429.66,425.4,0,0,0,,,,,0
05.12.2013, 21:32:16,419.29,429.36,425.4,0,0,0,,,,,0
05.12.2013, 21:37:16,420.23,430.39,426.31,0,0,0,,,,,0
05.12.2013, 21:42:16,420.32,430.67,426.25,0,0,0,,,,,0
05.12.2013, 21:47:16,420.53,430.76,426.62,0,0,0,,,,,0
05.12.2013, 21:52:16,420.53,430.48,426.23,0,0,0,,,,,0
05.12.2013, 21:57:16,419.55,430.26,425.85,0,0,0,,,,,0
05.12.2013, 22:02:16,419.88,430.25,426.11,0,0,0,,,,,0
05.12.2013, 22:07:16,420.09,430.44,426.11,0,0,0,,,,,0
05.12.2013, 22:12:16,420.25,430.29,425.83,0,0,0,,,,,0
05.12.2013, 22:17:16,420.43,430.61,426.13,0,0,0,,,,,0
05.12.2013, 22:22:16,419.78,430.13,425.83,0,0,0,,,,,0
05.12.2013, 22:27:16,420.27,430.47,426.15,0,0,0,,,,,0
05.12.2013, 22:32:16,420.93,430.5,426.06,0,0,0,,,,,0
05.12.2013, 22:37:16,420.62,431,426.45,0,0,0,,,,,0
05.12.2013, 22:42:16,420.07,430.53,426.13,0,0,0,,,,,0
05.12.2013, 22:47:16,421.34,431.49,427.53,0,0,0,,,,,0
05.12.2013, 22:52:16,422.42,432.1,427.75,0,0,0,,,,,0
05.12.2013, 22:57:16,420.98,430.81,426.46,0,0,0,,,,,0
05.12.2013, 23:02:16,420.67,430.82,426.51,0,0,0,,,,,0
05.12.2013, 23:07:16,420.57,430.43,426.46,0,0,0,,,,,0
05.12.2013, 23:12:16,420.79,430.34,426.34,0,0,0,,,,,0
05.12.2013, 23:17:16,421.17,431.36,427.04,0,0,0,,,,,0
05.12.2013, 23:22:16,420.27,430.13,426.05,0,0,0,,,,,0
05.12.2013, 23:27:16,420.86,430.88,426.22,0,0,0,,,,,0
05.12.2013, 23:32:16,420.78,430.38,425.99,0,0,0,,,,,0
05.12.2013, 23:37:16,419.85,430.05,425.43,0,0,0,,,,,0
05.12.2013, 23:42:16,420.48,429.98,425.97,0,0,0,,,,,0
05.12.2013, 23:47:16,420.73,430.48,426.29,0,0,0,,,,,0
05.12.2013, 23:52:16,421.13,430.98,426.6,0,0,0,,,,,0
05.12.2013, 23:57:16,420.96,430.82,426.58,0,0,0,,,,,0
06.12.2013, 00:02:16,421,430.94,427.02,0,0,0,,,,,0
06.12.2013, 00:07:16,421.46,431.31,426.98,0,0,0,,,,,0
06.12.2013, 00:12:16,421.78,431.34,427.24,0,0,0,,,,,0
06.12.2013, 00:17:16,421.64,431.42,427.38,0,0,0,,,,,0
06.12.2013, 00:22:16,421.62,431.13,426.86,0,0,0,,,,,0
06.12.2013, 00:27:16,421.48,430.83,427.12,0,0,0,,,,,0
06.12.2013, 00:32:16,421.06,430.88,426.95,0,0,0,,,,,0
06.12.2013, 00:37:16,421.29,431.06,426.45,0,0,0,,,,,0
06.12.2013, 00:42:16,421.44,431.27,427.25,0,0,0,,,,,0
06.12.2013, 00:47:16,421.93,431.39,427.28,0,0,0,,,,,0
06.12.2013, 00:52:16,421.62,431.51,427,0,0,0,,,,,0
06.12.2013, 00:57:16,422.14,431.68,427.76,0,0,0,,,,,0
06.12.2013, 01:02:16,422.49,432.38,428.1,0,0,0,,,,,0
06.12.2013, 01:07:16,423.06,432.01,428.33,0,0,0,,,,,0
06.12.2013, 01:12:16,422.18,431.91,427.86,0,0,0,,,,,0
06.12.2013, 01:17:16,421.01,431.5,426.85,0,0,0,,,,,0
06.12.2013, 01:22:16,421.57,430.98,426.92,0,0,0,,,,,0
06.12.2013, 01:27:16,422.23,432.06,427.77,0,0,0,,,,,0
06.12.2013, 01:32:16,422.12,431.79,427.79,0,0,0,,,,,0
06.12.2013, 01:37:16,422.29,431.8,427.45,0,0,0,,,,,0
06.12.2013, 01:42:16,422.59,432.13,428.21,0,0,0,,,,,0
06.12.2013, 01:47:16,422.24,431.92,427.64,0,0,0,,,,,0
06.12.2013, 01:52:16,422.88,432.54,428.37,0,0,0,,,,,0
06.12.2013, 01:57:16,422.81,432.66,428.25,0,0,0,,,,,0
06.12.2013, 02:02:16,423.44,432.58,428.65,0,0,0,,,,,0
06.12.2013, 02:07:16,423.31,433.29,428.97,0,0,0,,,,,0
06.12.2013, 02:12:16,423.12,432.73,428.34,0,0,0,,,,,0
06.12.2013, 02:17:16,422.77,432.85,428.55,0,0,0,,,,,0
06.12.2013, 02:22:16,423.74,432.95,429.15,0,0,0,,,,,0
06.12.2013, 02:27:16,423.17,433.03,428.76,0,0,0,,,,,0
06.12.2013, 02:32:16,422.92,432.52,428,0,0,0,,,,,0
06.12.2013, 02:37:16,422.76,432.67,428.31,0,0,0,,,,,0
06.12.2013, 02:42:16,422.93,432.41,427.82,0,0,0,,,,,0
06.12.2013, 02:47:16,422.97,432.91,428.45,0,0,0,,,,,0
06.12.2013, 02:52:16,424.03,433.54,429.27,0,0,0,,,,,0
06.12.2013, 02:57:16,423.47,432.81,428.87,0,0,0,,,,,0
06.12.2013, 03:02:16,423.81,433.26,428.51,0,0,0,,,,,0
06.12.2013, 03:07:16,422.91,432.76,428.19,0,0,0,,,,,0
06.12.2013, 03:12:16,422.9,433.04,428.51,0,0,0,,,,,0
06.12.2013, 03:17:16,422.98,432.66,428.44,0,0,0,,,,,0
06.12.2013, 03:22:16,423.15,432.79,428.36,0,0,0,,,,,0
06.12.2013, 03:27:16,422.6,432.23,428.02,0,0,0,,,,,0
06.12.2013, 03:32:16,422.9,432.37,428.35,0,0,0,,,,,0
06.12.2013, 03:37:16,422.9,432.51,428.24,0,0,0,,,,,0
06.12.2013, 03:42:16,422.85,432.52,428.18,0,0,0,,,,,0
06.12.2013, 03:47:16,423.32,432.94,428.92,0,0,0,,,,,0
06.12.2013, 03:52:16,423.61,433.51,429.13,0,0,0,,,,,0
06.12.2013, 03:57:16,422.79,432.68,428.09,0,0,0,,,,,0
06.12.2013, 04:02:16,422.65,432.4,427.98,0,0,0,,,,,0
06.12.2013, 04:07:16,423,432.45,428,0,0,0,,,,,0
06.12.2013, 04:12:16,423.1,432.47,428.32,0,0,0,,,,,0
06.12.2013, 04:17:16,422.71,432.64,427.95,0,0,0,,,,,0
06.12.2013, 04:22:16,422.52,431.99,427.6,0,0,0,,,,,0
06.12.2013, 04:27:16,422.55,432.68,428.4,0,0,0,,,,,0
06.12.2013, 04:32:16,422.36,431.95,427.75,0,0,0,,,,,0
06.12.2013, 04:37:16,422.74,432.38,428.26,0,0,0,,,,,0
06.12.2013, 04:42:16,423.62,433.37,428.41,0,0,0,,,,,0
06.12.2013, 04:47:16,422.85,432.98,428.38,0,0,0,,,,,0
06.12.2013, 04:52:16,422.06,432.21,427.85,0,0,0,,,,,0
06.12.2013, 04:57:16,422.16,431.95,427.49,0,0,0,,,,,0
06.12.2013, 05:02:16,421.85,431.37,427.03,0,0,0,,,,,0
06.12.2013, 05:07:16,421.62,431.36,426.92,0,0,0,,,,,0
06.12.2013, 05:12:16,421.3,431.08,426.85,0,0,0,,,,,0
06.12.2013, 05:17:16,421.9,431.47,427.18,0,0,0,,,,,0
06.12.2013, 05:22:16,421.41,430.98,426.5,0,0,0,,,,,0
06.12.2013, 05:27:16,422.15,431.67,427.61,0,0,0,,,,,0
06.12.2013, 05:32:16,421.55,430.94,426.61,0,0,0,,,,,0
06.12.2013, 05:37:16,421.02,431.28,426.84,0,0,0,,,,,0
06.12.2013, 05:42:16,420.9,430.42,426.34,0,0,0,,,,,0
06.12.2013, 05:47:16,421.19,430.88,426.45,0,0,0,,,,,0
06.12.2013, 05:52:16,420.91,431.01,426.32,0,0,0,,,,,0
06.12.2013, 05:57:16,419.64,429.45,425.34,0,0,0,,,,,0
06.12.2013, 06:02:16,420.09,430.49,425.93,0,0,0,,,,,0
06.12.2013, 06:07:16,425.44,435.67,431.13,0,0,0,,,,,0
06.12.2013, 06:12:16,424.28,434.48,430.1,0,0,0,,,,,0
06.12.2013, 06:17:16,424.1,433.79,429.23,0,0,0,,,,,0
06.12.2013, 06:22:16,424.53,433.99,429.48,0,0,0,,,,,0
06.12.2013, 06:27:16,421.9,432.31,427.83,0,0,0,,,,,0
06.12.2013, 06:32:16,422.94,433.07,428.98,0,0,0,,,,,0
06.12.2013, 06:37:16,421.82,432.27,427.47,0,0,0,,,,,0
06.12.2013, 06:42:16,422.4,433.29,428.79,0,0,0,,,,,0
06.12.2013, 06:47:16,423.71,433.84,429.03,0,0,0,,,,,0
06.12.2013, 06:52:16,424.01,434.2,429.4,0,0,0,,,,,0
06.12.2013, 06:57:16,422.44,432.48,427.92,0,0,0,,,,,0
06.12.2013, 07:02:16,424.01,433.35,429.14,0,0,0,,,,,0
06.12.2013, 07:07:16,423.38,433.33,428.85,0,0,0,,,,,0
06.12.2013, 07:12:16,421.73,431.36,427.21,0,0,0,,,,,0
06.12.2013, 07:17:16,421.95,431.49,427.07,0,0,0,,,,,0
06.12.2013, 07:22:16,421.49,430.72,426.73,0,0,0,,,,,0
06.12.2013, 07:27:16,425.92,435.34,431.23,0,0,0,,,,,0
06.12.2013, 07:32:16,425.56,435.36,430.87,0,0,0,,,,,0
06.12.2013, 07:37:16,420.61,430.2,425.94,0,0,0,,,,,0
06.12.2013, 07:42:16,422.7,432.22,428.67,0,0,0,,,,,0
06.12.2013, 07:47:16,425.36,434.67,430.34,1.23,0,1.03,,,,,868.16
06.12.2013, 07:52:16,426.06,435.36,431.42,1.82,1.48,1.65,,,,,1347.07
06.12.2013, 07:57:16,424.99,434.42,430.12,2.12,1.8,1.96,,,,,1563.63
06.12.2013, 08:02:16,425.58,434.91,430.79,2.91,2.48,2.66,,,,,2139.64
06.12.2013, 08:07:16,425.87,434.79,430.06,4.06,3.76,3.83,,,,,3013.51
06.12.2013, 08:12:16,426.59,436.31,432.09,4.38,4.07,4.16,,,,,3269.51
06.12.2013, 08:17:16,425.39,435.12,430.54,4.89,4.54,4.65,,,,,3623.06
06.12.2013, 08:22:16,426.25,435.54,431.5,5.3,4.95,5.03,,,,,3930.09
06.12.2013, 08:27:16,426.29,435.53,431.34,5.65,5.33,5.37,,,,,4193.37
06.12.2013, 08:32:16,426.79,436.23,431.94,5.91,5.56,5.64,,,,,4391.01
06.12.2013, 08:37:16,431.93,441.82,437.01,6.03,5.72,5.76,,,,,4554.64
06.12.2013, 08:42:16,430.76,440.34,435.88,6.14,5.82,5.9,,,,,4627.26
06.12.2013, 08:47:16,431.41,440.78,437.27,6.28,5.9,6.02,,,,,4724.25
06.12.2013, 08:52:16,431.74,441.31,436.6,6.41,6.08,6.15,,,,,4836.4
06.12.2013, 08:57:16,430.33,439.55,435.9,6.68,6.31,6.42,,,,,5009.04
06.12.2013, 09:02:16,429.73,439.25,434.88,6.8,6.46,6.51,,,,,5093.29
06.12.2013, 09:07:16,430.11,439.88,435.81,6.82,6.51,6.55,,,,,5133.14
06.12.2013, 09:12:16,429.41,438.77,435.02,6.83,6.45,6.54,,,,,5106.05
06.12.2013, 09:17:16,431.55,440.26,436.29,6.96,6.6,6.66,,,,,5225.26
06.12.2013, 09:22:16,430.3,440.17,435.67,7.05,6.72,6.77,,,,,5300.12
06.12.2013, 09:27:16,429.12,438.7,434.54,7.15,6.82,6.89,,,,,5361.39
06.12.2013, 09:32:16,429.6,438.6,434.44,7.18,6.86,6.9,,,,,5385.44
06.12.2013, 09:37:16,432.06,441.09,437.09,7.35,6.99,7.05,,,,,5533.72
06.12.2013, 09:42:16,431.49,440.63,436.91,7.28,6.93,6.98,,,,,5478.88
06.12.2013, 09:47:16,430.7,440.47,435.99,7.3,6.97,7.02,,,,,5492.01
06.12.2013, 09:52:16,430.4,440.35,435.84,7.48,7.17,7.22,,,,,5632.08
06.12.2013, 09:57:16,430.2,439.83,435.54,7.56,7.2,7.28,,,,,5674.27
06.12.2013, 10:02:16,430.77,440.13,435.52,7.65,7.26,7.34,,,,,5744.14
06.12.2013, 10:07:16,429.74,439.5,435.08,7.71,7.27,7.31,,,,,5777
06.12.2013, 10:12:16,428.9,438.11,433.42,7.68,7.33,7.37,,,,,5737.25
06.12.2013, 10:17:16,429.15,438.77,433.96,7.75,7.43,7.48,,,,,5808.64
06.12.2013, 10:22:16,430.15,439.64,435.32,7.75,7.39,7.45,,,,,5808.29
06.12.2013, 10:27:16,429.53,438.56,434.58,7.94,7.56,7.62,,,,,5931.95
06.12.2013, 10:32:16,429.93,439.36,435.01,7.99,7.63,7.7,,,,,5992.43
06.12.2013, 10:37:16,430.62,439.88,435.58,7.96,7.6,7.66,,,,,5973.77
06.12.2013, 10:42:16,428.1,436.87,432.95,8.18,7.82,7.92,,,,,6109.64
06.12.2013, 10:47:16,430.05,439.49,435.29,8.23,7.88,7.94,,,,,6179.91
06.12.2013, 10:52:16,428.71,438.27,433.55,7.95,7.59,7.72,,,,,5971.7
06.12.2013, 10:57:16,428.59,436.78,433.33,8.18,7.77,7.84,,,,,6086.76
06.12.2013, 11:02:16,431.58,441.17,436.45,7.89,7.49,7.59,,,,,5937.09
06.12.2013, 11:07:16,428.04,437.51,433.35,8.05,7.66,7.79,,,,,6016.85
06.12.2013, 11:12:16,426.39,435.55,431.41,8.04,7.63,7.79,,,,,5984.48
06.12.2013, 11:17:16,432.34,441.95,437.13,7.97,7.52,7.63,,,,,6004.98
06.12.2013, 11:22:16,426.85,436.83,432.11,8.13,7.73,7.84,,,,,6056.28
06.12.2013, 11:27:16,427.72,437.58,433.18,8.1,7.71,7.84,,,,,6059.5
06.12.2013, 11:32:16,427.59,437.08,432.93,8.31,7.91,8.01,,,,,6202.47
06.12.2013, 11:37:16,426.22,436.48,431.67,8.15,7.76,7.87,,,,,6072.67
06.12.2013, 11:42:16,426.19,436.09,431.58,8.12,7.73,7.84,,,,,6043.89
06.12.2013, 11:47:16,427.14,436.75,432.21,8.39,7.95,8.06,,,,,6251.12
06.12.2013, 11:52:16,426.9,436.13,432.27,8.11,7.62,7.8,,,,,6025.88
06.12.2013, 11:57:16,426.17,434.94,431.02,7.86,7.37,7.51,,,,,5846
06.12.2013, 12:02:16,425.75,435.11,430.82,7.56,7.14,7.27,,,,,5612.73
06.12.2013, 12:07:16,425.29,434.61,430.73,7.54,7.08,7.27,,,,,5600.54
06.12.2013, 12:12:16,426.87,436.29,432.24,7.92,7.43,7.63,,,,,5887.59
06.12.2013, 12:17:16,426.1,435.55,431.66,7.85,7.36,7.46,,,,,5829.95
06.12.2013, 12:22:16,426.69,435.74,431.79,8.17,7.62,7.72,,,,,6063.57
06.12.2013, 12:27:16,425.83,435.08,431.31,7.97,7.42,7.54,,,,,5910.98
06.12.2013, 12:32:16,426.02,435.33,431.05,7.74,7.16,7.27,,,,,5729.47
06.12.2013, 12:37:16,425.91,435.22,430.93,7.5,6.93,7.06,,,,,5560.75
06.12.2013, 12:42:16,426.37,435.9,431.59,7.19,6.69,6.78,,,,,5337.21
06.12.2013, 12:47:16,424.66,434.15,430.1,7.08,6.54,6.65,,,,,5245.03
06.12.2013, 12:52:16,422.56,431.85,428.05,6.25,5.61,5.75,,,,,4568.48
06.12.2013, 12:57:16,423.24,432.45,429.01,5.62,5.01,5.15,,,,,4129.27
06.12.2013, 13:02:16,423.55,432.9,429.18,5.71,5.11,5.23,,,,,4201.14
06.12.2013, 13:07:16,422.85,432.48,428.37,5.52,4.96,5.05,,,,,4056.81
06.12.2013, 13:12:16,422.83,432.39,428.05,5.71,5.11,5.23,,,,,4182.22
06.12.2013, 13:17:16,424.01,433.58,429.07,5.97,5.4,5.53,,,,,4409.66
06.12.2013, 13:22:16,423.62,433.47,429.05,6.12,5.55,5.64,,,,,4501.29
06.12.2013, 13:27:16,424.67,434.17,430.21,6.04,5.46,5.52,,,,,4452.25
06.12.2013, 13:32:16,425.45,435.28,430.64,6.12,5.59,5.67,,,,,4541.58
06.12.2013, 13:37:16,425.32,435.07,431.22,6.29,5.69,5.83,,,,,4655.56
06.12.2013, 13:42:16,424.74,434.6,430.65,6.58,6,6.04,,,,,4854.2
06.12.2013, 13:47:16,425.13,434.85,431.11,6.89,6.35,6.37,,,,,5109.32
06.12.2013, 13:52:16,425.23,434.57,431.29,6.48,5.92,5.99,,,,,4794.8
06.12.2013, 13:57:16,424.56,434.45,430.25,6.15,5.56,5.62,,,,,4529.69
06.12.2013, 14:02:16,425.12,434.82,430.84,6.41,5.86,5.91,,,,,4737.5
06.12.2013, 14:07:16,425.44,435.36,430.94,6.03,5.47,5.53,,,,,4464.31
06.12.2013, 14:12:16,424.91,435.13,430.37,6.33,5.77,5.84,,,,,4672.55
06.12.2013, 14:17:16,425.39,435.06,430.96,6.58,6.03,6.13,,,,,4880.91
06.12.2013, 14:22:16,426.59,436.09,432.13,6.51,5.89,6.01,,,,,4820.96
06.12.2013, 14:27:16,426.83,435.61,431.2,6.63,6.01,6.16,,,,,4911.47
06.12.2013, 14:32:16,425.23,434.86,430.56,6.36,5.79,5.91,,,,,4712.17
06.12.2013, 14:37:16,426.22,435.5,431.58,6.27,5.65,5.83,,,,,4639.08
06.12.2013, 14:42:16,424.73,433.94,429.7,5.79,5.25,5.34,,,,,4271.2
06.12.2013, 14:47:16,425.1,434.23,430.13,5.56,4.97,5.14,,,,,4112.54
06.12.2013, 14:52:16,424.98,434.31,429.9,5.62,5.03,5.18,,,,,4154.86
06.12.2013, 14:57:16,426.98,436.57,432.08,5.86,5.24,5.38,,,,,4346.05
06.12.2013, 15:02:16,425.71,435.58,431,5.61,5.04,5.15,,,,,4162.42
06.12.2013, 15:07:16,425.19,434.56,429.85,5.32,4.74,4.87,,,,,3929.57
06.12.2013, 15:12:16,424.72,433.76,430.2,4.82,4.19,4.36,,,,,3543.21
06.12.2013, 15:17:16,424.08,433.54,429.06,4.62,4.07,4.19,,,,,3408.8
06.12.2013, 15:22:16,424.21,433.83,429.4,4.36,3.79,3.91,,,,,3211.79
06.12.2013, 15:27:16,425.19,434.63,430.33,4.39,3.79,3.95,,,,,3225.92
06.12.2013, 15:32:16,424.32,433.83,429.63,3.9,3.45,3.59,,,,,2888.37
06.12.2013, 15:37:16,423.66,433.47,428.68,3.69,3.18,3.31,,,,,2718.04
06.12.2013, 15:42:16,423.22,432.64,428.38,3.65,3.09,3.25,,,,,2674.1
06.12.2013, 15:47:16,423.77,433.43,428.81,3.43,2.9,3.07,,,,,2522.14
06.12.2013, 15:52:16,423.89,433.47,429.04,3.42,2.92,3.03,,,,,2499.48
06.12.2013, 15:57:16,423.18,432.92,428.16,3.25,2.69,2.89,,,,,2382.46
06.12.2013, 16:02:16,423.5,432.47,428.52,3.2,2.56,2.83,,,,,2346.7
06.12.2013, 16:07:16,422.85,432.51,427.83,3.07,2.52,2.75,,,,,2246.65
06.12.2013, 16:12:16,422.4,432.19,427.71,2.76,2.32,2.57,,,,,2048.18
06.12.2013, 16:17:16,422.8,432.26,427.8,2.49,2.06,2.31,,,,,1847.78
06.12.2013, 16:22:16,422.44,431.96,427.63,2.23,1.8,2.05,,,,,1651.35
06.12.2013, 16:27:16,421.55,430.66,426,2.07,1.66,1.86,,,,,1502.37
06.12.2013, 16:32:16,421.93,431.3,426.83,1.86,1.45,1.71,,,,,1369.77
06.12.2013, 16:37:16,421.56,430.79,426.44,1.61,1.22,1.43,,,,,1155.83
06.12.2013, 16:42:16,422.41,431.59,427.41,1.36,0.96,1.2,,,,,979.19
06.12.2013, 16:47:16,420.93,430.36,426,1.12,0,0,,,,,429.91
06.12.2013, 16:52:16,420.73,430.11,425.42,0,0,0,,,,,0
06.12.2013, 16:57:16,420.91,430.26,426.06,0,0,0,,,,,0
06.12.2013, 17:02:16,421.14,430.83,426.5,0,0,0,,,,,0
06.12.2013, 17:07:16,421.34,430.64,426.48,0,0,0,,,,,0
06.12.2013, 17:12:16,421.77,431.24,427.05,1.3,0,0,,,,,348.4
06.12.2013, 17:17:16,420.08,429.23,424.67,0,0,0,,,,,0
06.12.2013, 17:22:16,419.87,429.3,425.1,0,0,0,,,,,0
06.12.2013, 17:27:16,419.55,428.94,423.91,0,0,0,,,,,0
06.12.2013, 17:32:16,418.92,428.14,424.27,0,0,0,,,,,0
06.12.2013, 17:37:16,420.07,429.47,425.07,0,0,0,,,,,0
06.12.2013, 17:42:16,419.38,429.17,424.59,0,0,0,,,,,0
06.12.2013, 17:47:16,420.84,430.29,425.93,0,0,0,,,,,0
06.12.2013, 17:52:16,420.35,429.7,425.69,0,0,0,,,,,0
06.12.2013, 17:57:16,420.31,429.53,425.11,0,0,0,,,,,0
06.12.2013, 18:02:16,419.31,429.33,424.79,0,0,0,,,,,0
06.12.2013, 18:07:16,418.35,428.44,423.81,0,0,0,,,,,0
06.12.2013, 18:12:16,422.11,432.14,427.83,0,0,0,,,,,0
06.12.2013, 18:17:16,420,430.5,426.07,0,0,0,,,,,0
06.12.2013, 18:22:16,420.02,430.3,426.27,0,0,0,,,,,0
06.12.2013, 18:27:16,420.23,430.29,426.49,0,0,0,,,,,0
06.12.2013, 18:32:16,419.9,430.15,425.71,0,0,0,,,,,0
06.12.2013, 18:37:16,419.04,429.71,425.42,0,0,0,,,,,0
06.12.2013, 18:42:16,419.83,430.24,425.94,0,0,0,,,,,0
06.12.2013, 18:47:16,420.65,431.7,427.61,0,0,0,,,,,0
06.12.2013, 18:52:16,421.59,431.69,427.58,0,0,0,,,,,0
06.12.2013, 18:57:16,422.14,432.42,428.2,0,0,0,,,,,0
06.12.2013, 19:02:16,422.83,433.47,429.38,0,0,0,,,,,0
06.12.2013, 19:07:16,423.27,433.55,428.95,0,0,0,,,,,0
06.12.2013, 19:12:16,418.3,428.54,424.35,0,0,0,,,,,0
06.12.2013, 19:17:16,417.67,428.05,423.31,0,0,0,,,,,0
06.12.2013, 19:22:16,418.73,428.52,424.63,0,0,0,,,,,0
06.12.2013, 19:27:16,419.01,428.96,424.65,0,0,0,,,,,0
06.12.2013, 19:32:16,419.36,429.27,424.94,0,0,0,,,,,0
06.12.2013, 19:37:16,418.59,428.52,424.76,0,0,0,,,,,0
06.12.2013, 19:42:16,419.15,428.85,424.69,0,0,0,,,,,0
06.12.2013, 19:47:16,420.44,430.27,426.03,0,0,0,,,,,0
06.12.2013, 19:52:16,420.69,430.81,426.54,0,0,0,,,,,0
06.12.2013, 19:57:16,421.07,431.04,427.01,0,0,0,,,,,0
06.12.2013, 20:02:16,421.85,431.63,427.54,0,0,0,,,,,0
06.12.2013, 20:07:16,422.67,432.73,428.25,0,0,0,,,,,0
06.12.2013, 20:12:16,423.07,433.3,429.09,0,0,0,,,,,0
06.12.2013, 20:17:16,422.5,432.38,428.35,0,0,0,,,,,0
06.12.2013, 20:22:16,422.86,432.94,428.88,0,0,0,,,,,0
06.12.2013, 20:27:16,423.09,433.1,428.99,0,0,0,,,,,0
06.12.2013, 20:32:16,423.96,433.85,429.85,0,0,0,,,,,0
06.12.2013, 20:37:16,421.08,431.19,426.8,0,0,0,,,,,0
06.12.2013, 20:42:16,422.34,432,427.71,0,0,0,,,,,0
06.12.2013, 20:47:16,422.36,432.41,428.2,0,0,0,,,,,0
06.12.2013, 20:52:16,422.22,432.62,428.66,0,0,0,,,,,0
06.12.2013, 20:57:16,423.66,434.13,429.68,0,0,0,,,,,0
06.12.2013, 21:02:16,424.58,434.78,430.38,0,0,0,,,,,0
06.12.2013, 21:07:16,419.88,429.69,425.63,0,0,0,,,,,0
06.12.2013, 21:12:16,420.15,430.37,426.33,0,0,0,,,,,0
06.12.2013, 21:17:16,423.44,433.51,429.36,0,0,0,,,,,0
06.12.2013, 21:22:16,424.03,433.76,429.34,0,0,0,,,,,0
06.12.2013, 21:27:16,423.42,433.63,429.3,0,0,0,,,,,0
06.12.2013, 21:32:16,424.06,434.4,430.21,0,0,0,,,,,0
06.12.2013, 21:37:16,423.99,434.18,429.85,0,0,0,,,,,0
06.12.2013, 21:42:16,424.15,434.24,430.02,0,0,0,,,,,0
06.12.2013, 21:47:16,421.91,432.5,428.15,0,0,0,,,,,0
06.12.2013, 21:52:16,422.94,433.55,429.19,0,0,0,,,,,0
06.12.2013, 21:57:16,423.02,433.5,428.96,0,0,0,,,,,0
06.12.2013, 22:02:16,423.82,433.9,429.4,0,0,0,,,,,0
06.12.2013, 22:07:16,424.03,434.4,430.02,0,0,0,,,,,0
06.12.2013, 22:12:16,424.17,433.95,429.72,0,0,0,,,,,0
06.12.2013, 22:17:16,425.3,435.63,430.77,0,0,0,,,,,0
06.12.2013, 22:22:16,419.9,429.92,425.54,0,0,0,,,,,0
06.12.2013, 22:27:16,419.44,429.29,424.92,0,0,0,,,,,0
06.12.2013, 22:32:16,420.32,430.35,425.84,0,0,0,,,,,0
06.12.2013, 22:37:16,420.35,430.04,425.79,0,0,0,,,,,0
06.12.2013, 22:42:16,425.37,435.02,431.05,0,0,0,,,,,0
06.12.2013, 22:47:16,420.09,430.23,425.65,0,0,0,,,,,0
06.12.2013, 22:52:16,420.95,430.73,426.22,0,0,0,,,,,0
06.12.2013, 22:57:16,421.16,431.22,426.66,0,0,0,,,,,0
06.12.2013, 23:02:16,420.92,430.31,426.24,0,0,0,,,,,0
06.12.2013, 23:07:16,420.61,430.28,426.44,0,0,0,,,,,0
06.12.2013, 23:12:16,422.19,432.32,428.24,0,0,0,,,,,0
06.12.2013, 23:17:16,421.01,430.75,426.86,0,0,0,,,,,0
06.12.2013, 23:22:16,420.79,430.68,426.33,0,0,0,,,,,0
06.12.2013, 23:27:16,420.54,429.95,425.93,0,0,0,,,,,0
06.12.2013, 23:32:16,421.24,431.18,426.82,0,0,0,,,,,0
06.12.2013, 23:37:16,421.2,430.91,426.61,0,0,0,,,,,0
06.12.2013, 23:42:16,421.77,432.18,427.46,0,0,0,,,,,0
06.12.2013, 23:47:16,421.48,431.22,426.92,0,0,0,,,,,0
06.12.2013, 23:52:16,421.45,431.25,426.87,0,0,0,,,,,0
06.12.2013, 23:57:16,421.68,431.34,426.64,0,0,0,,,,,0
07.12.2013, 00:02:16,421.26,431.14,426.77,0,0,0,,,,,0
07.12.2013, 00:07:16,421.34,430.9,426.43,0,0,0,,,,,0
