Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
09/06/2015,23:46:05,409.14,414.9,413.5,0,0,1.01,,,,281.92,0.28
09/06/2015,23:51:05,409.37,415.24,414.06,0,0,1.04,,,,297.99,0.3
10/06/2015,23:56:05,409.26,415.16,414.16,0,0,1.05,,,,306.22,0.31
10/06/2015,00:01:05,409.49,415.68,414.37,0,0,1.01,,,,288.8,0.29
10/06/2015,00:06:05,407.15,413.47,412.12,0,0,0.99,,,,284.33,0.28
10/06/2015,00:11:05,408.08,413.93,412.55,0,0,1.02,,,,290.15,0.29
10/06/2015,00:16:05,406.99,413.37,411.69,0,0,1,,,,285.76,0.29
10/06/2015,00:21:05,407.77,413.6,412.19,0,0,1,,,,284.13,0.28
10/06/2015,00:26:05,407.93,413.78,412.35,0,0,0.99,,,,281.54,0.28
10/06/2015,00:31:05,408.2,413.92,412.37,0,0,1.01,,,,284.28,0.28
10/06/2015,00:36:05,408.23,413.87,412.39,0,0,1.02,,,,288.6,0.29
10/06/2015,00:41:05,408.53,414.7,412.87,0,0,1,,,,279.91,0.28
10/06/2015,00:46:05,408.04,414.31,412.54,0,0,0.99,,,,285.29,0.29
10/06/2015,00:51:05,408.36,414.46,412.7,0,0,1.02,,,,289.84,0.29
10/06/2015,00:56:05,408.18,414.37,412.71,0,0,1.01,,,,286.94,0.29
10/06/2015,01:01:05,407.86,413.84,412.42,0,0,1.01,,,,287.51,0.29
10/06/2015,01:06:05,407.96,414.43,412.41,0,0,0.98,,,,277.78,0.28
10/06/2015,01:11:05,407.26,413.34,412.7,0,0,1.03,,,,292.07,0.29
10/06/2015,01:16:05,407.93,414.02,412.45,0,0,1.02,,,,289.49,0.29
10/06/2015,01:21:05,408.14,414.18,412.45,0,0,1,,,,284.97,0.28
10/06/2015,01:26:05,407.45,414,412.07,0,0,1,,,,281.72,0.28
10/06/2015,01:31:05,408.06,414.45,412.56,0,0,0.99,,,,274.67,0.27
10/06/2015,01:36:05,408.32,414.6,412.75,0,0,1.01,,,,285.04,0.29
10/06/2015,01:41:05,408.06,414.24,412.57,0,0,1,,,,282.37,0.28
10/06/2015,01:46:05,408.79,414.64,413.21,0,0,1.02,,,,290.5,0.29
10/06/2015,01:51:05,407.95,414.07,412.72,0,0,1.02,,,,289.03,0.29
10/06/2015,01:56:05,408.2,414.25,412.76,0,0,0.98,,,,277.44,0.28
10/06/2015,02:01:05,408.06,414.64,412.94,0,0,0.98,,,,279.5,0.28
10/06/2015,02:06:05,408.45,414.51,413.02,0,0,1,,,,281.92,0.28
10/06/2015,02:11:05,407.89,414.04,412.85,0,0,1,,,,286.39,0.29
10/06/2015,02:16:05,408.06,414.36,412.53,0,0,0.98,,,,274.51,0.27
10/06/2015,02:21:05,408.05,414.66,412.96,0,0,1.01,,,,281.01,0.28
10/06/2015,02:26:05,407.99,414.1,412.65,0,0,0.99,,,,282.95,0.28
10/06/2015,02:31:05,408.21,414.43,412.64,0,0,1,,,,283.7,0.28
10/06/2015,02:36:05,408.59,414.95,413.49,0,0,1,,,,280.87,0.28
10/06/2015,02:41:05,409.29,414.64,413.67,0,0,1,,,,281.94,0.28
10/06/2015,02:46:05,409.63,415.84,413.99,0,0,1,,,,281.64,0.28
10/06/2015,02:51:05,408.36,414.8,413.96,0,0,1.01,,,,286.11,0.29
10/06/2015,02:56:05,409.41,415.09,413.75,0,0,1.03,,,,293.96,0.29
10/06/2015,03:01:05,408.74,414.92,413.37,0,0,1.03,,,,292.82,0.29
10/06/2015,03:06:05,408.79,415.08,413.82,0,0,1.02,,,,287.7,0.29
10/06/2015,03:11:05,409.41,415.58,413.82,0,0,1.01,,,,287.83,0.29
10/06/2015,03:16:05,408.72,415.11,413.2,0,0,1,,,,287.89,0.29
10/06/2015,03:21:05,408.97,415.1,413.92,0,0,1.01,,,,285.36,0.29
10/06/2015,03:26:05,409.76,415.54,414.28,0,0,1.02,,,,289.6,0.29
10/06/2015,03:31:05,409.24,414.97,413.7,0,0,1.04,,,,294.63,0.29
10/06/2015,03:36:05,409.52,415.6,414.21,0,0,1.06,,,,305.05,0.31
10/06/2015,03:41:05,408.93,414.87,414.21,0,0,1.02,,,,288.24,0.29
10/06/2015,03:46:05,408.75,414.78,413.45,0,0,1,,,,288.12,0.29
10/06/2015,03:51:05,409.26,414.96,413.58,0,0,1.02,,,,291.86,0.29
10/06/2015,03:56:05,408.24,414.65,413.99,0,0,1,,,,287.01,0.29
10/06/2015,04:01:05,409.34,415.11,413.94,0,0,0.99,,,,280.13,0.28
10/06/2015,04:06:05,409.59,415.46,414.43,0,0,1.04,,,,298.7,0.3
10/06/2015,04:11:05,408.57,415.22,413.54,0,0,1.01,,,,291.86,0.29
10/06/2015,04:16:05,408.45,415.09,413.41,0,0,1,,,,284.41,0.28
10/06/2015,04:21:05,408.23,415.03,412.74,0,0,1,,,,282.38,0.28
10/06/2015,04:26:05,408.92,415.21,414.09,0,0,1.02,,,,285.96,0.29
10/06/2015,04:31:05,408.57,414.91,413.72,0,0,1.01,,,,284.76,0.28
10/06/2015,04:36:05,408.93,415.18,413.84,0,0,1.01,,,,285.51,0.29
10/06/2015,04:41:05,408.5,414.16,413.06,0,0,1.01,,,,283.9,0.28
10/06/2015,04:46:05,407.82,413.97,412.73,0,0,1.01,,,,288.16,0.29
10/06/2015,04:51:05,407.84,414.23,412.87,0,0,0.99,,,,276.86,0.28
10/06/2015,04:56:05,407.69,413.69,412.06,0,0,0.97,,,,277.22,0.28
10/06/2015,05:01:05,407.22,413.39,412.6,0,0,0.96,,,,270.89,0.27
10/06/2015,05:06:05,407.22,413.74,412.76,0,0,0.99,,,,283.75,0.28
10/06/2015,05:11:05,406.83,413.06,412.07,0,0,0.98,,,,276.16,0.28
10/06/2015,05:16:05,406.45,412.63,410.99,0,0,1.01,,,,285.32,0.29
10/06/2015,05:21:05,406.84,412.59,412.51,0,0,1,,,,281.03,0.28
10/06/2015,05:26:05,407.05,413.3,411.57,0,0,0.97,,,,267.79,0.27
10/06/2015,05:31:05,406.51,412.62,411.15,0,0,0.97,,,,272.3,0.27
10/06/2015,05:36:05,405.66,412.24,412.06,0,0,0.97,,,,272.4,0.27
10/06/2015,05:41:05,406.6,412.84,411.68,0,0,0.97,,,,275.49,0.28
10/06/2015,05:46:05,405.6,411.79,410.22,0,0,0,,,,0,0
10/06/2015,05:51:05,406.47,412.71,411.88,0,0,0.98,,,,287.22,0.29
10/06/2015,05:56:05,407.06,412.67,411.57,0,0,0.97,,,,283.54,0.28
10/06/2015,06:01:05,405.41,412.26,410.78,0,0,0.96,,,,274.2,0.27
10/06/2015,06:06:05,404.33,410.95,409.57,0,0,0.98,,,,281.79,0.28
10/06/2015,06:11:05,405.19,411.9,410.69,0,0,0.97,,,,278.54,0.28
10/06/2015,06:16:05,404.45,411.16,409.88,0,0,0.96,,,,271.02,0.27
10/06/2015,06:21:05,406.1,412.68,411.79,0,0,0.97,,,,284.66,0.28
10/06/2015,06:26:05,405.5,411.61,411.45,0,0,1.01,,,,289.37,0.29
10/06/2015,06:31:05,405.91,411.62,411.07,0,0,1.01,,,,293.26,0.29
