Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
10/03/2015,11:42:36,412.59,417.3,416,6.13,6.22,6.46,"6,22","6,46",,,4592.17
10/03/2015,11:47:36,413.24,418,416.67,5.96,6.02,6.25,"6,02","6,25",,,4457.16
10/03/2015,11:52:36,406.54,411.19,411.17,0,0,1.08,"0,00","1,08",,,367.77
10/03/2015,11:57:36,408.96,413.6,412.44,1.83,1.93,2.28,"1,93","2,28",,,1472.64
10/03/2015,12:02:36,411.29,416,415.24,4.14,4.24,4.57,"4,24","4,57",,,3167.6
10/03/2015,12:07:36,409.12,413.56,412.9,1.82,1.99,2.34,"1,99","2,34",,,1485.48
10/03/2015,12:12:36,412.87,417.03,417.08,6.14,6.18,6.42,"6,18","6,42",,,4579.52
10/03/2015,12:17:36,406.03,411.22,411.03,0,0,0,"0,00","0,00",,,0
10/03/2015,12:22:36,405.9,410.27,409.57,0,0,0,"0,00","0,00",,,0
10/03/2015,12:27:36,409.36,413.94,413,2.56,2.74,3.09,"2,74","3,09",,,2037.67
10/03/2015,12:32:36,405.76,410.43,410.48,0,0,0,"0,00","0,00",,,0
10/03/2015,12:37:36,404.24,409.57,409.55,0,0,0,"0,00","0,00",,,0
10/03/2015,12:42:36,406,411.27,409.99,0,0,0,"0,00","0,00",,,0
10/03/2015,12:47:36,409.46,414.22,412.99,3.04,3.21,3.53,"3,21","3,53",,,2376.61
10/03/2015,12:52:36,406.26,411.51,410.17,0,0,0,"0,00","0,00",,,0
10/03/2015,12:57:36,407.9,412.36,410.97,0,0,0,"0,00","0,00",,,0
10/03/2015,13:02:36,407.8,412.72,411.4,0,0,0,"0,00","0,00",,,0
10/03/2015,13:07:36,407.15,411.66,411.3,0,0,0,"0,00","0,00",,,0
10/03/2015,13:12:36,409.27,413.97,413.5,1.95,2.02,2.37,"2,02","2,37",,,1556.65
10/03/2015,13:17:36,408.03,412.35,411.83,0,0,0,"0,00","0,00",,,0
10/03/2015,13:22:36,407.25,412.13,411.27,0,0,0,"0,00","0,00",,,0
10/03/2015,13:27:36,407.01,411.65,410.99,0,0,0,"0,00","0,00",,,0
10/03/2015,13:32:36,408.21,412.61,411.91,0,0,0,"0,00","0,00",,,0
10/03/2015,13:37:36,408.81,413.27,412.08,0,0,0,"0,00","0,00",,,0
10/03/2015,13:42:36,408.13,412.47,411.52,0,0,0,"0,00","0,00",,,0
10/03/2015,13:47:36,409.06,414.33,412.9,0,0,0,"0,00","0,00",,,0
10/03/2015,13:52:36,409.37,414.02,412.76,0,0,0,"0,00","0,00",,,0
10/03/2015,13:57:36,405.83,410.91,409.42,0,0,0,"0,00","0,00",,,0
10/03/2015,14:02:36,404.78,409.88,408.7,0,0,0,"0,00","0,00",,,0
10/03/2015,14:07:36,404.87,409.43,408.49,0,0,0,"0,00","0,00",,,0
10/03/2015,14:12:36,405.23,410,408.72,0,0,0,"0,00","0,00",,,0
10/03/2015,14:17:36,405.92,410.04,409.77,0,0,0,"0,00","0,00",,,0
10/03/2015,14:22:36,405.77,411.24,409.83,0,0,0,"0,00","0,00",,,0
10/03/2015,14:27:36,405.38,410.72,409.6,0,0,0,"0,00","0,00",,,0
10/03/2015,14:32:36,406.43,410.55,410,0,0,0,"0,00","0,00",,,0
10/03/2015,14:37:36,406.87,411.56,410.78,0,0,0,"0,00","0,00",,,0
10/03/2015,14:42:36,406.91,412.24,411.24,0,0,0,"0,00","0,00",,,0
10/03/2015,14:47:36,406.52,411.45,410.13,0,0,0,"0,00","0,00",,,0
10/03/2015,14:52:36,407.24,412.33,410.93,0,0,0,"0,00","0,00",,,0
10/03/2015,14:57:36,410.44,415.49,413.78,3.02,3.17,3.45,"3,17","3,45",,,2338.98
10/03/2015,15:02:36,406.55,411.92,410.45,0,0,0,"0,00","0,00",,,0
10/03/2015,15:07:36,413.89,418.21,417.25,5.79,5.82,6.05,"5,82","6,05",,,4325.31
10/03/2015,15:12:36,406.96,412,410.27,0.96,0,1.06,"0,00","1,06",,,-26.07
10/03/2015,15:17:36,406.92,412.02,410.65,0,0,0,"0,00","0,00",,,0
10/03/2015,15:22:36,408.92,414.27,412.43,1.39,1.43,1.74,"1,43","1,74",,,1088.89
10/03/2015,15:27:36,407.77,412.52,410.78,0,0,0.98,"0,00","0,98",,,239.62
10/03/2015,15:32:36,414.45,419.14,417.87,5.64,5.73,5.91,"5,73","5,91",,,4238.18
10/03/2015,15:37:36,411.18,415.76,414.79,3.15,3.25,3.49,"3,25","3,49",,,2418.06
10/03/2015,15:42:36,407.05,412.57,411.23,0,0,0,"0,00","0,00",,,0
10/03/2015,15:47:36,407.51,412.38,411.27,1.03,1.09,1.3,"1,09","1,30",,,784.2
10/03/2015,15:52:36,413.14,417.61,416.83,5.07,5.17,5.39,"5,17","5,39",,,3825.12
10/03/2015,15:57:36,413.46,417.51,416.69,4.99,5.06,5.27,"5,06","5,27",,,3752.53
10/03/2015,16:02:36,411.88,416.09,415.41,2.71,2.92,3.16,"2,92","3,16",,,2143.07
10/03/2015,16:07:36,413.36,417.75,416.79,4.24,4.34,4.56,"4,34","4,56",,,3225.7
10/03/2015,16:12:36,409.6,414.11,412.79,0,0,1.15,"0,00","1,15",,,398.65
10/03/2015,16:17:36,411.72,416.2,415.25,3.27,3.37,3.6,"3,37","3,60",,,2502.71
10/03/2015,16:22:36,410.39,415.06,413.9,2.57,2.73,3.01,"2,73","3,01",,,2021.3
10/03/2015,16:27:36,410.72,415.62,414.73,2.06,2.17,2.48,"2,17","2,48",,,1648.66
10/03/2015,16:32:36,407.2,412.56,411.37,0.96,0,1.05,"0,00","1,05",,,-30.16
10/03/2015,16:37:36,410.83,415.42,413.82,2.23,2.3,2.59,"2,30","2,59",,,1746.65
10/03/2015,16:42:36,408.55,413.52,412.34,0,0,0.97,"0,00","0,97",,,328.8
10/03/2015,16:47:36,410.81,415.48,414.2,2.07,2.13,2.44,"2,13","2,44",,,1630.01
10/03/2015,16:52:36,410.37,415,413.81,2.2,2.29,2.58,"2,29","2,58",,,1731.2
10/03/2015,16:57:36,410.53,415.49,413.97,2.1,2.17,2.5,"2,17","2,50",,,1664.19
10/03/2015,17:02:36,409.58,414.75,413.1,0,0,0,"0,00","0,00",,,0
10/03/2015,17:07:36,411.04,416.35,414.5,1.73,1.79,2.13,"1,79","2,13",,,1374.57
10/03/2015,17:12:36,409.39,414.47,413.12,1.12,1.13,1.4,"1,13","1,40",,,859.03
10/03/2015,17:17:36,405.89,410.9,409.43,0,0,0,"0,00","0,00",,,0
10/03/2015,17:22:36,408.61,413.84,412.76,0,0,0,"0,00","0,00",,,0
10/03/2015,17:27:36,408.32,413.55,413.11,0,0,0,"0,00","0,00",,,0
10/03/2015,17:32:36,407.43,412.65,412.16,0,0,0,"0,00","0,00",,,0
10/03/2015,17:37:36,408.97,414.16,413.41,0,0,0,"0,00","0,00",,,0
10/03/2015,17:42:36,409.9,415.15,413.89,0,0,0,"0,00","0,00",,,0
10/03/2015,17:47:36,410.16,416.02,414.29,0,0,0,"0,00","0,00",,,0
10/03/2015,17:52:36,409.82,415.49,414.2,0,0,0,"0,00","0,00",,,0
10/03/2015,17:57:36,409.8,415.37,413.78,0,0,0,"0,00","0,00",,,0
10/03/2015,18:02:36,408.71,414.4,414.11,0,0,0,"0,00","0,00",,,0
10/03/2015,18:07:36,408.16,413.69,412.22,0,0,0,"0,00","0,00",,,0
10/03/2015,18:12:36,406.18,411.34,410.55,0,0,0,"0,00","0,00",,,0
10/03/2015,18:17:36,406.85,411.71,410.99,0,0,0,"0,00","0,00",,,0
10/03/2015,18:22:36,407.29,413.04,411.34,0,0,0,"0,00","0,00",,,0
10/03/2015,18:27:36,405.8,411.58,411.19,0,0,0,"0,00","0,00",,,0
10/03/2015,18:32:36,406.04,411.53,409.91,0,0,0,"0,00","0,00",,,0
10/03/2015,18:37:36,405.61,410.15,409.02,0,0,0,"0,00","0,00",,,0
10/03/2015,18:42:36,405.89,410.03,409.36,0,0,0,"0,00","0,00",,,0
10/03/2015,18:47:36,405.4,409.09,409.26,0,0,0,"0,00","0,00",,,0
10/03/2015,18:52:36,403.12,407.25,406.65,0,0,0,"0,00","0,00",,,0
10/03/2015,18:57:36,403.96,407.74,407.24,0,0,0,"0,00","0,00",,,0
10/03/2015,19:02:36,404.12,407.77,407.38,0,0,0,"0,00","0,00",,,0
10/03/2015,19:07:36,403.79,407.58,408.12,0,0,0,"0,00","0,00",,,0
10/03/2015,19:12:36,404.41,408.47,408.59,0,0,0,"0,00","0,00",,,0
10/03/2015,19:17:36,405.28,408.66,408.7,0,0,0,"0,00","0,00",,,0
10/03/2015,19:22:36,406.24,409.38,409.53,0,0,0,"0,00","0,00",,,0
10/03/2015,19:27:36,405.01,408.73,409.48,0,0,0,"0,00","0,00",,,0
10/03/2015,19:32:36,406.07,409.92,409.38,0,0,0,"0,00","0,00",,,0
10/03/2015,19:37:36,405.97,409.23,408.98,0,0,0,"0,00","0,00",,,0
10/03/2015,19:42:36,406.12,410.24,409.65,0,0,0,"0,00","0,00",,,0
10/03/2015,19:47:36,406.86,410.22,410.42,0,0,0,"0,00","0,00",,,0
10/03/2015,19:52:36,408.44,411.39,411.49,0,0,0,"0,00","0,00",,,0
10/03/2015,19:57:36,408.33,412.19,411.68,0,0,0,"0,00","0,00",,,0
10/03/2015,20:02:36,407.97,411.63,412.28,0,0,0,"0,00","0,00",,,0
10/03/2015,20:07:36,409.41,413.35,413.08,0,0,0,"0,00","0,00",,,0
10/03/2015,20:12:36,409.99,413.69,413.21,0,0,0,"0,00","0,00",,,0
10/03/2015,20:17:36,410.37,413.95,413.51,0,0,0,"0,00","0,00",,,0
10/03/2015,20:22:36,409.91,414.03,413.27,0,0,0,"0,00","0,00",,,0
10/03/2015,20:27:36,409.42,413.45,413.61,0,0,0,"0,00","0,00",,,0
10/03/2015,20:32:36,411.85,415.81,415.39,0,0,0,"0,00","0,00",,,0
10/03/2015,20:37:36,410.21,414,413.21,0,0,0,"0,00","0,00",,,0
10/03/2015,20:42:36,409,412.35,412.05,0,0,0,"0,00","0,00",,,0
10/03/2015,20:47:36,409.61,413.84,412.75,0,0,0,"0,00","0,00",,,0
10/03/2015,20:52:36,409.15,412.83,412.58,0,0,0,"0,00","0,00",,,0
10/03/2015,20:57:36,409.54,413.26,413.15,0,0,0,"0,00","0,00",,,0
10/03/2015,21:02:36,410.22,414.12,413.65,0,0,0,"0,00","0,00",,,0
10/03/2015,21:07:36,410.53,414.45,414.03,0,0,0,"0,00","0,00",,,0
10/03/2015,21:12:36,410.85,415.44,414.5,0,0,0,"0,00","0,00",,,0
10/03/2015,21:17:36,408.6,412.73,413,0,0,0,"0,00","0,00",,,0
10/03/2015,21:22:36,409.13,413.81,413.11,0,0,0,"0,00","0,00",,,0
10/03/2015,21:27:36,410.28,414.36,413.87,0,0,0,"0,00","0,00",,,0
10/03/2015,21:32:36,410.17,414.15,413.74,0,0,0,"0,00","0,00",,,0
10/03/2015,21:37:36,410.41,414.49,414.04,0,0,0,"0,00","0,00",,,0
10/03/2015,21:42:36,410.86,414.92,414.2,0,0,0,"0,00","0,00",,,0
10/03/2015,21:47:36,411.84,416.12,415.55,0,0,0,"0,00","0,00",,,0
10/03/2015,21:52:36,406.47,410.88,410.09,0,0,0,"0,00","0,00",,,0
10/03/2015,21:57:36,404.59,408.89,409.27,0,0,0,"0,00","0,00",,,0
10/03/2015,22:02:36,406.13,410.08,409.37,0,0,0,"0,00","0,00",,,0
10/03/2015,22:07:36,404.69,408.82,408.12,0,0,0,"0,00","0,00",,,0
10/03/2015,22:12:36,406.63,410.4,409.93,0,0,0,"0,00","0,00",,,0
10/03/2015,22:17:36,406.95,410.7,410.2,0,0,0,"0,00","0,00",,,0
10/03/2015,22:22:36,405.73,409.68,409.06,0,0,0,"0,00","0,00",,,0
10/03/2015,22:27:36,405.39,409.45,408.76,0,0,0,"0,00","0,00",,,0
10/03/2015,22:32:36,406,409.95,409.36,0,0,0,"0,00","0,00",,,0
10/03/2015,22:37:36,406.24,410.61,409.47,0,0,0,"0,00","0,00",,,0
10/03/2015,22:42:36,407.28,411.18,410.41,0,0,0,"0,00","0,00",,,0
10/03/2015,22:47:36,405.51,409.77,409.61,0,0,0,"0,00","0,00",,,0
10/03/2015,22:52:36,405.76,410.02,409.6,0,0,0,"0,00","0,00",,,0
10/03/2015,22:57:36,405.29,410.05,409.07,0,0,0,"0,00","0,00",,,0
10/03/2015,23:02:36,407.54,411.79,410.39,0,0,0,"0,00","0,00",,,0
10/03/2015,23:07:36,408.26,412.7,411.43,0,0,0,"0,00","0,00",,,0
10/03/2015,23:12:36,408.3,412.6,411.31,0,0,0,"0,00","0,00",,,0
10/03/2015,23:17:36,408.05,412.84,411.49,0,0,0,"0,00","0,00",,,0
10/03/2015,23:22:36,408.57,413.04,412.41,0,0,0,"0,00","0,00",,,0
10/03/2015,23:27:36,407.84,412.04,410.99,0,0,0,"0,00","0,00",,,0
10/03/2015,23:32:36,407.93,412.59,411.34,0,0,0,"0,00","0,00",,,0
10/03/2015,23:37:36,407.81,412.45,411.06,0,0,0,"0,00","0,00",,,0
10/03/2015,23:42:36,407.65,412.41,411.2,0,0,0,"0,00","0,00",,,0
10/03/2015,23:47:36,408.95,413.36,412.16,0,0,0,"0,00","0,00",,,0
10/03/2015,23:52:36,408.17,413.06,411.85,0,0,0,"0,00","0,00",,,0
10/03/2015,23:57:36,408.64,413.2,412.11,0,0,0,"0,00","0,00",,,0
11/03/2015,00:02:36,408.12,412.7,411.44,0,0,0,"0,00","0,00",,,0
11/03/2015,00:07:36,408.16,412.78,411.72,0,0,0,"0,00","0,00",,,0
11/03/2015,00:12:36,409.03,413.67,412.63,0,0,0,"0,00","0,00",,,0
11/03/2015,00:17:36,409,413.3,411.94,0,0,0,"0,00","0,00",,,0
11/03/2015,00:22:36,408.69,413.08,412.05,0,0,0,"0,00","0,00",,,0
11/03/2015,00:27:36,408.73,413.27,412.02,0,0,0,"0,00","0,00",,,0
11/03/2015,00:32:36,408.3,413.18,412.51,0,0,0,"0,00","0,00",,,0
11/03/2015,00:37:36,408.48,412.99,412.52,0,0,0,"0,00","0,00",,,0
11/03/2015,00:42:36,408.19,412.98,411.74,0,0,0,"0,00","0,00",,,0
11/03/2015,00:47:36,406.77,411.77,411.07,0,0,0,"0,00","0,00",,,0
11/03/2015,00:52:36,406.93,411.58,411.42,0,0,0,"0,00","0,00",,,0
11/03/2015,00:57:36,406.84,411.46,411.38,0,0,0,"0,00","0,00",,,0
11/03/2015,01:02:36,406.98,412.04,411.47,0,0,0,"0,00","0,00",,,0
11/03/2015,01:07:36,408.35,412.73,411.38,0,0,0,"0,00","0,00",,,0
11/03/2015,01:12:36,407.91,412.68,411.65,0,0,0,"0,00","0,00",,,0
11/03/2015,01:17:36,408.14,412.52,411.1,0,0,0,"0,00","0,00",,,0
11/03/2015,01:22:36,407.69,412.29,411.13,0,0,0,"0,00","0,00",,,0
11/03/2015,01:27:36,407.66,412.86,411.46,0,0,0,"0,00","0,00",,,0
11/03/2015,01:32:36,408.65,413.29,412.07,0,0,0,"0,00","0,00",,,0
11/03/2015,01:37:36,408.53,413.31,411.95,0,0,0,"0,00","0,00",,,0
11/03/2015,01:42:36,407.99,412.49,411.38,0,0,0,"0,00","0,00",,,0
11/03/2015,01:47:36,408.64,413.33,411.85,0,0,0,"0,00","0,00",,,0
11/03/2015,01:52:36,408.7,413.25,411.78,0,0,0,"0,00","0,00",,,0
11/03/2015,01:57:36,407.62,412.89,411.48,0,0,0,"0,00","0,00",,,0
11/03/2015,02:02:36,408.51,413.05,412.04,0,0,0,"0,00","0,00",,,0
11/03/2015,02:07:36,408.67,413.1,412.01,0,0,0,"0,00","0,00",,,0
11/03/2015,02:12:36,408.3,412.97,411.79,0,0,0,"0,00","0,00",,,0
11/03/2015,02:17:36,408.62,412.7,411.81,0,0,0,"0,00","0,00",,,0
11/03/2015,02:22:36,409.32,413.91,412.88,0,0,0,"0,00","0,00",,,0
11/03/2015,02:27:36,409.04,413.87,413.01,0,0,0,"0,00","0,00",,,0
11/03/2015,02:32:36,409.26,414,412.49,0,0,0,"0,00","0,00",,,0
11/03/2015,02:37:36,408.33,413.22,411.94,0,0,0,"0,00","0,00",,,0
11/03/2015,02:42:36,408.62,413.34,412.14,0,0,0,"0,00","0,00",,,0
11/03/2015,02:47:36,408.81,413.47,412.08,0,0,0,"0,00","0,00",,,0
11/03/2015,02:52:36,408.06,412.91,411.46,0,0,0,"0,00","0,00",,,0
11/03/2015,02:57:36,408.59,413.02,411.25,0,0,0,"0,00","0,00",,,0
11/03/2015,03:02:36,408.61,413.06,411.5,0,0,0,"0,00","0,00",,,0
11/03/2015,03:07:36,408.31,413.25,412,0,0,0,"0,00","0,00",,,0
11/03/2015,03:12:36,407.68,412.55,411.21,0,0,0,"0,00","0,00",,,0
11/03/2015,03:17:36,407.93,412.44,411,0,0,0,"0,00","0,00",,,0
11/03/2015,03:22:36,408.26,413.06,411.58,0,0,0,"0,00","0,00",,,0
11/03/2015,03:27:36,407.89,412.67,411.1,0,0,0,"0,00","0,00",,,0
11/03/2015,03:32:36,408.18,413,411.7,0,0,0,"0,00","0,00",,,0
11/03/2015,03:37:36,408.29,412.87,411.43,0,0,0,"0,00","0,00",,,0
11/03/2015,03:42:36,408.11,412.78,411.67,0,0,0,"0,00","0,00",,,0
11/03/2015,03:47:36,408.17,413.04,411.82,0,0,0,"0,00","0,00",,,0
11/03/2015,03:52:36,408.7,413.64,412.05,0,0,0,"0,00","0,00",,,0
11/03/2015,03:57:36,408.68,413.12,411.96,0,0,0,"0,00","0,00",,,0
11/03/2015,04:02:36,408.69,413.34,412.11,0,0,0,"0,00","0,00",,,0
11/03/2015,04:07:36,407.83,412.34,411.47,0,0,0,"0,00","0,00",,,0
11/03/2015,04:12:36,407.83,412.41,411.16,0,0,0,"0,00","0,00",,,0
11/03/2015,04:17:36,408.16,412.93,411.63,0,0,0,"0,00","0,00",,,0
11/03/2015,04:22:36,407.26,412.21,410.82,0,0,0,"0,00","0,00",,,0
11/03/2015,04:27:36,407.62,412.52,411.18,0,0,0,"0,00","0,00",,,0
11/03/2015,04:32:36,407.36,412.33,410.74,0,0,0,"0,00","0,00",,,0
11/03/2015,04:37:36,407.47,412.25,410.73,0,0,0,"0,00","0,00",,,0
11/03/2015,04:42:36,407.74,412.48,411.15,0,0,0,"0,00","0,00",,,0
11/03/2015,04:47:36,406.86,411.91,410.58,0,0,0,"0,00","0,00",,,0
11/03/2015,04:52:36,407.84,411.97,411.24,0,0,0,"0,00","0,00",,,0
11/03/2015,04:57:36,407.18,411.75,410.9,0,0,0,"0,00","0,00",,,0
11/03/2015,05:02:36,405.15,410.3,409.04,0,0,0,"0,00","0,00",,,0
11/03/2015,05:07:36,406.42,410.87,409.93,0,0,0,"0,00","0,00",,,0
11/03/2015,05:12:36,406.25,410.71,409.62,0,0,0,"0,00","0,00",,,0
11/03/2015,05:17:36,408.23,412.46,411.56,0,0,0,"0,00","0,00",,,0
11/03/2015,05:22:36,407.87,412.58,411.14,0,0,0,"0,00","0,00",,,0
11/03/2015,05:27:36,407.88,412.38,411.39,0,0,0,"0,00","0,00",,,0
11/03/2015,05:32:36,408.62,413.47,411.89,0,0,0,"0,00","0,00",,,0
11/03/2015,05:37:36,409.8,414.89,413.35,0,0,0,"0,00","0,00",,,0
11/03/2015,05:42:36,412.25,416.64,415.45,0,0,0,"0,00","0,00",,,0
11/03/2015,05:47:36,411,415.76,414.69,0,0,0,"0,00","0,00",,,0
11/03/2015,05:52:36,409.42,413.98,413.21,0,0,0,"0,00","0,00",,,0
11/03/2015,05:57:36,410.45,415.57,414.39,0,0,0,"0,00","0,00",,,0
11/03/2015,06:02:36,410.29,414.82,413.79,0,0,0,"0,00","0,00",,,0
11/03/2015,06:07:36,408.89,413.48,412.71,0,0,0,"0,00","0,00",,,0
11/03/2015,06:12:36,408.04,413.03,412.12,0,0,0,"0,00","0,00",,,0
11/03/2015,06:17:36,408.63,412.56,411.89,0,0,0,"0,00","0,00",,,0
11/03/2015,06:22:36,406.16,410.7,410.2,0,0,0,"0,00","0,00",,,0
11/03/2015,06:27:36,406.31,410.85,409.92,0,0,0,"0,00","0,00",,,0
11/03/2015,06:32:36,407.08,411.93,411.01,0,0,0,"0,00","0,00",,,0
11/03/2015,06:37:36,408.07,412.5,411.59,0,0,0,"0,00","0,00",,,0
11/03/2015,06:42:36,408.1,412.79,411.79,0,0,0,"0,00","0,00",,,0
11/03/2015,06:47:36,407.86,412.6,411.84,0,0,0,"0,00","0,00",,,0
11/03/2015,06:52:36,407.29,411.72,410.77,0,0,0,"0,00","0,00",,,0
11/03/2015,06:57:36,405.56,410.89,409.44,0,0,0,"0,00","0,00",,,0
11/03/2015,07:02:36,405.66,411.11,410.56,0,0,0,"0,00","0,00",,,0
11/03/2015,07:07:36,405.29,411,410.64,0,0,0,"0,00","0,00",,,0
11/03/2015,07:12:36,404.71,410.8,409.55,0,0,0,"0,00","0,00",,,0
11/03/2015,07:17:36,406.47,412.25,410.3,0,0,0,"0,00","0,00",,,0
11/03/2015,07:22:36,407.2,412.75,411,0,0,0,"0,00","0,00",,,0
11/03/2015,07:27:36,407.44,413.2,411.18,0,0,0,"0,00","0,00",,,0
11/03/2015,07:32:36,407.28,413.29,411.44,0,0,0,"0,00","0,00",,,0
11/03/2015,07:37:36,406.92,412.27,410.88,0,0,0,"0,00","0,00",,,0
11/03/2015,07:42:36,407.38,412.79,411.4,0,0,0,"0,00","0,00",,,0
11/03/2015,07:47:36,408.02,413.86,411.45,0.98,0,1,"0,00","1,00",,,-55.32
11/03/2015,07:52:36,409.14,414.47,412.7,1.43,1.44,1.73,"1,44","1,73",,,1098.15
11/03/2015,07:57:36,410.09,414.78,413.45,3.19,3.23,3.44,"3,23","3,44",,,2401.41
11/03/2015,08:02:36,406.52,412.23,410.23,0,0,0,"0,00","0,00",,,0
11/03/2015,08:07:36,406.42,411.91,409.78,0,0,0,"0,00","0,00",,,0
11/03/2015,08:12:36,409.17,413.78,412.41,3.34,3.4,3.6,"3,40","3,60",,,2508.77
11/03/2015,08:17:36,406.97,411.93,410.27,0,0,0,"0,00","0,00",,,0
11/03/2015,08:22:36,408.06,412.94,411.76,0,0,0,"0,00","0,00",,,0
11/03/2015,08:27:36,408.68,414.56,413.21,2.03,2.04,2.31,"2,04","2,31",,,1558.12
11/03/2015,08:32:36,407.8,413.96,412.22,0,0,0,"0,00","0,00",,,0
11/03/2015,08:37:36,411.52,417.11,416.37,4.63,4.67,4.91,"4,67","4,91",,,3467.9
11/03/2015,08:42:36,409.57,415.08,413.86,3.13,3.15,3.4,"3,15","3,40",,,2357.71
11/03/2015,08:47:36,411.71,417.84,415.84,4.22,4.19,4.53,"4,19","4,53",,,3168.88
11/03/2015,08:52:36,413.19,418.6,415.94,4.62,4.61,4.85,"4,61","4,85",,,3449.89
11/03/2015,08:57:36,413.45,418.43,416.09,5.32,5.32,5.55,"5,32","5,55",,,3958.07
11/03/2015,09:02:36,411.16,416.71,414.45,5.07,5.07,5.32,"5,07","5,32",,,3763
11/03/2015,09:07:36,407.82,412.7,410.91,0,0,0,"0,00","0,00",,,0
11/03/2015,09:12:36,407.69,413.46,411.25,0,0,0,"0,00","0,00",,,0
11/03/2015,09:17:36,413.49,418.76,417.2,4.78,4.79,5.04,"4,79","5,04",,,3578.39
11/03/2015,09:22:36,414.72,419.91,418.37,5.65,5.68,5.9,"5,68","5,90",,,4224.14
11/03/2015,09:27:36,412.27,417.7,416.25,3.29,3.33,3.6,"3,33","3,60",,,2500.77
11/03/2015,09:32:36,408.79,414.35,412.61,0,0,0,"0,00","0,00",,,0
11/03/2015,09:37:36,414.57,419.4,418.09,4.58,4.65,4.85,"4,65","4,85",,,3455.52
11/03/2015,09:42:36,415.52,420.34,418.2,5.71,5.73,5.91,"5,73","5,91",,,4257.97
11/03/2015,09:47:36,417.84,423.07,421.2,6.02,6.08,6.28,"6,08","6,28",,,4538.03
11/03/2015,09:52:36,416.36,422.44,420.85,6.1,6.11,6.4,"6,11","6,40",,,4588.67
11/03/2015,09:57:36,415.04,420.87,420.2,6.47,6.47,6.71,"6,47","6,71",,,4827.79
11/03/2015,10:02:36,414.55,420.63,419.53,6.39,6.42,6.63,"6,42","6,63",,,4772.36
11/03/2015,10:07:36,413.05,419.55,418.31,6,5.95,6.33,"5,95","6,33",,,4478.93
11/03/2015,10:12:36,414.49,419.84,418.08,5.97,6.04,6.28,"6,04","6,28",,,4486.89
11/03/2015,10:17:36,415.2,420.41,418.36,6.11,6.12,6.35,"6,12","6,35",,,4560.53
11/03/2015,10:22:36,415.39,420.65,419.29,6.49,6.5,6.78,"6,50","6,78",,,4860.37
11/03/2015,10:27:36,415.46,420.54,418.82,6.3,6.36,6.65,"6,36","6,65",,,4748.43
11/03/2015,10:32:36,414.6,419.96,418.14,6.14,6.17,6.41,"6,17","6,41",,,4590.56
11/03/2015,10:37:36,415.28,420.62,418.81,6.49,6.55,6.74,"6,55","6,74",,,4851.85
11/03/2015,10:42:36,414.74,420.09,418.21,6.12,6.2,6.44,"6,20","6,44",,,4607.23
11/03/2015,10:47:36,406.92,412.9,411.28,0,0,0,"0,00","0,00",,,0
11/03/2015,10:52:36,412.2,417.01,416.26,6.05,6.05,6.33,"6,05","6,33",,,4500.75
11/03/2015,10:57:36,413.09,418.2,417.53,6.45,6.5,6.73,"6,50","6,73",,,4809.46
11/03/2015,11:02:36,407.78,413.05,412.61,3.21,3.27,3.59,"3,27","3,59",,,2449.87
11/03/2015,11:07:36,412.7,417.96,417.36,6.68,6.71,7,"6,71","7,00",,,4979.42
11/03/2015,11:12:36,413.21,418.8,417.85,6.67,6.66,7,"6,66","7,00",,,4974.49
11/03/2015,11:17:36,414.28,418.54,418.15,6.88,6.94,7.18,"6,94","7,18",,,5149.98
11/03/2015,11:22:36,413.14,418.17,416.65,6.86,6.91,7.19,"6,91","7,19",,,5118.93
11/03/2015,11:27:36,413.97,419.16,418.13,7.01,7.01,7.36,"7,01","7,36",,,5241.49
11/03/2015,11:32:36,412.53,417.48,417.5,7.19,7.24,7.45,"7,24","7,45",,,5346.01
11/03/2015,11:37:36,412.29,417.03,417.35,7.07,7.14,7.38,"7,14","7,38",,,5270.95
11/03/2015,11:42:36,404.76,409.36,408.12,0,0,0,"0,00","0,00",,,0
11/03/2015,11:47:36,404.35,409.2,407.73,0,0,0,"0,00","0,00",,,0
11/03/2015,11:52:36,409.86,415.1,413.65,4.16,4.25,4.56,"4,25","4,56",,,3156.55
11/03/2015,11:57:36,404.45,409.51,408.51,0,0,0,"0,00","0,00",,,0
11/03/2015,12:02:36,403.91,409.08,407.9,0,0,0,"0,00","0,00",,,0
11/03/2015,12:07:36,403.51,409.32,408.15,0,0,0,"0,00","0,00",,,0
11/03/2015,12:12:36,404.6,409.65,408.4,0,0,0,"0,00","0,00",,,0
11/03/2015,12:17:36,403.77,408.56,408.88,0,0,0,"0,00","0,00",,,0
11/03/2015,12:22:36,404.06,409.52,408.91,0,0,0,"0,00","0,00",,,0
11/03/2015,12:27:36,406.72,411.78,410.53,1.77,1.87,2.25,"1,87","2,25",,,1441.11
11/03/2015,12:32:36,403.98,409.26,408.51,0,0,0,"0,00","0,00",,,0
11/03/2015,12:37:36,404.99,410.22,408.39,0,0,0,"0,00","0,00",,,0
11/03/2015,12:42:36,404.19,408.9,407.41,0,0,0,"0,00","0,00",,,0
11/03/2015,12:47:36,404.82,409.76,408.62,0,0,0,"0,00","0,00",,,0
