Feha de la Medda,Hora de la Medda,FASE AB,FASE B,FASE A,FASE A,FASE B,FASE  ,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],[w]
14/04/2015,12:01:45,239.7,242.74,418.48,6.89,6.99,7.02,,,,,3334.51
14/04/2015,12:06:45,234.25,237.13,408.73,0,0,0,,,,,0
14/04/2015,12:11:45,231.55,237.61,408.45,0,0,0,,,,,0
14/04/2015,12:16:45,234.64,237.95,409.91,0,0,1.69,,,,,55.22
14/04/2015,12:21:45,233.99,237.9,409.27,0,0,0,,,,,0
14/04/2015,12:26:45,234.4,237.81,409.49,0,0,0,,,,,0
14/04/2015,12:31:45,234.73,238.17,410.09,0,0,0,,,,,0
14/04/2015,12:36:45,234.38,237.71,409.31,0,0,0,,,,,0
14/04/2015,12:41:45,234.43,237.89,409.95,0,0,0,,,,,0
14/04/2015,12:46:45,238.43,241.62,416.29,5.69,5.79,5.83,,,,,2741.59
14/04/2015,12:51:45,235.47,238.67,410.98,0,0,0.95,,,,,59.49
14/04/2015,12:56:45,239.87,243.14,418.83,7,7.01,7.06,,,,,3373.96
14/04/2015,13:01:45,239.16,242.04,417.23,6.84,6.89,6.91,,,,,3288.38
14/04/2015,13:06:45,240.1,243.13,418.95,7.13,7.21,7.17,,,,,3432.23
14/04/2015,13:11:45,239.79,242.83,418.47,6.93,7.01,7,,,,,3339.19
14/04/2015,13:16:45,235.35,238.53,410.63,0,0,0,,,,,0
14/04/2015,13:21:45,234.88,238.59,410.38,0,0,0,,,,,0
14/04/2015,13:26:45,235.69,239.34,412.12,0,0,0.97,,,,,61.28
14/04/2015,13:31:45,235.53,239.21,411.57,0,0,0,,,,,0
14/04/2015,13:36:45,240.15,243.65,419.37,6.79,6.83,6.84,,,,,3274.62
14/04/2015,13:41:45,235.95,239.22,412.07,0,0,0,,,,,0
14/04/2015,13:46:45,236.17,239.71,412.67,0,0,1.27,,,,,219.67
14/04/2015,13:51:45,235.86,239.54,412.08,0,0,0,,,,,0
14/04/2015,13:56:45,232.97,236.58,407.56,0,0,0,,,,,0
14/04/2015,14:01:45,233.29,236.85,407.48,0,0,0,,,,,0
14/04/2015,14:06:45,233.25,236.77,407.5,0,0,0,,,,,0
14/04/2015,14:11:45,233.46,236.79,407.9,0,0,0,,,,,0
14/04/2015,14:16:45,233.19,236.34,407.22,0,0,0,,,,,0
14/04/2015,14:21:45,233.79,236.72,408,0,0,0,,,,,0
14/04/2015,14:26:45,238.38,241.11,415.78,7.19,7.17,7.11,,,,,3406.44
14/04/2015,14:31:45,238.33,241.22,416.05,7.18,7.15,7.15,,,,,3414.67
14/04/2015,14:36:45,237.55,240.56,414.54,7.18,7.12,7.05,,,,,3379.94
14/04/2015,14:41:45,234.65,237.77,409.31,2.27,2.26,2.48,,,,,1074.56
14/04/2015,14:46:45,237.95,241.18,415.38,7.06,6.97,6.98,,,,,3344.11
14/04/2015,14:51:45,238.41,241.88,416.52,7.13,7.1,7.08,,,,,3391.67
14/04/2015,14:56:45,237.05,240.58,414.46,6.96,6.9,6.9,,,,,3290.83
14/04/2015,15:01:45,237.93,241.14,415.43,7.19,7.13,7.1,,,,,3402.75
14/04/2015,15:06:45,234.68,237.97,409.84,2.59,2.58,2.79,,,,,1229.88
14/04/2015,15:11:45,238.16,241,415.46,6.46,6.47,6.46,,,,,3072.18
14/04/2015,15:16:45,237.7,240.65,414.79,5.89,5.9,5.89,,,,,2794.83
14/04/2015,15:21:45,238.1,240.86,415.29,7.17,7.16,7.11,,,,,3399.78
14/04/2015,15:26:45,238.14,241.2,415.61,6.62,6.61,6.6,,,,,3149.07
14/04/2015,15:31:45,237.22,240.28,413.96,5.36,5.44,5.48,,,,,2563.89
14/04/2015,15:36:45,237.73,240.35,414.33,6.55,6.59,6.55,,,,,3109.4
14/04/2015,15:41:45,238.73,241.26,416.47,6.7,6.8,6.78,,,,,3214.53
14/04/2015,15:46:45,237.79,240.59,414.79,6.37,6.45,6.44,,,,,3043.17
14/04/2015,15:51:45,237.31,240.41,414.59,5.15,5.28,5.29,,,,,2468.24
14/04/2015,15:56:45,238.13,241.36,415.81,6.52,6.64,6.62,,,,,3129.15
14/04/2015,16:01:45,236.28,239.16,412.39,3.21,3.38,3.49,,,,,1552.92
14/04/2015,16:06:45,233.27,236.77,407.47,0,0,0,,,,,0
14/04/2015,16:11:45,233.19,236.53,407.16,0,0,0,,,,,0
14/04/2015,16:16:45,233.98,237.1,408.34,0,0,0,,,,,0
14/04/2015,16:21:45,233.96,237.22,408.63,0,0,0,,,,,0
14/04/2015,16:26:45,235.22,238.29,410.49,0,0,0,,,,,0
14/04/2015,16:31:45,239.05,242.16,417.17,5.59,5.71,5.68,,,,,2686.51
14/04/2015,16:36:45,239,241.89,416.86,5.87,5.97,5.94,,,,,2813.01
14/04/2015,16:41:45,238.69,241.86,416.54,6.04,6.05,6.07,,,,,2885.03
14/04/2015,16:46:45,238.94,242.24,417.14,5.68,5.73,5.77,,,,,2728.3
14/04/2015,16:51:45,239.07,242.14,417.18,5.75,5.85,5.85,,,,,2769.2
14/04/2015,16:56:45,239.2,242.14,417.25,5.63,5.73,5.75,,,,,2713.48
14/04/2015,17:01:45,238.7,241.91,416.98,5.52,5.6,5.59,,,,,2644.09
14/04/2015,17:06:45,238.87,242.14,417.11,4.84,4.91,4.98,,,,,2334.19
14/04/2015,17:11:45,238.58,241.52,416.46,4.13,4.23,4.33,,,,,1995.19
14/04/2015,17:16:45,236.46,239.55,412.77,0,1.04,1.38,,,,,249.99
14/04/2015,17:21:45,238.68,241.77,416.56,4.11,4.21,4.26,,,,,1978.37
14/04/2015,17:26:45,237.94,241.09,415.32,3.24,3.38,3.48,,,,,1567.49
14/04/2015,17:31:45,238.42,241.21,415.88,3.19,3.37,3.46,,,,,1554.88
14/04/2015,17:36:45,237.06,240.44,414.36,2.87,3.13,3.27,,,,,1430.08
14/04/2015,17:41:45,236.86,240.15,413.59,2.53,2.62,2.85,,,,,1243.07
14/04/2015,17:46:45,236.96,240.26,413.76,2.36,2.5,2.72,,,,,1166.73
14/04/2015,17:51:45,236.35,239.44,412.4,0,0,1.72,,,,,58.7
14/04/2015,17:56:45,236.37,239.66,412.72,0,0,0,,,,,0
14/04/2015,18:01:45,236.63,240.06,413.42,0,0,0.96,,,,,53.44
14/04/2015,18:06:45,237.76,240.83,414.93,1.97,1.98,2.26,,,,,956.04
14/04/2015,18:11:45,238.47,241.1,415.27,1.58,1.57,1.89,,,,,757.26
14/04/2015,18:16:45,237.34,239.75,413.32,1.77,1.79,2.09,,,,,857.12
14/04/2015,18:21:45,236.59,239.41,412.51,1.95,1.93,2.18,,,,,924.92
14/04/2015,18:26:45,236.3,239.58,412.42,1.9,1.94,2.17,,,,,909.79
14/04/2015,18:31:45,235.88,239.66,412.31,1.86,1.81,2.12,,,,,893.37
14/04/2015,18:36:45,236.3,239.49,412.51,1.84,1.82,2.08,,,,,872.42
14/04/2015,18:41:45,236.79,239.91,413.02,1.68,1.67,1.97,,,,,811.32
14/04/2015,18:46:45,236.77,239.81,413.15,1.64,1.66,1.92,,,,,779.89
14/04/2015,18:51:45,237.45,239.95,413.88,1.13,1.14,1.47,,,,,518.54
14/04/2015,18:56:45,237.62,241.01,413.9,0,0,1.32,,,,,232.22
14/04/2015,19:01:45,237.8,241.21,414.57,0,0,1,,,,,113.54
14/04/2015,19:06:45,237.59,240.71,414.46,0,0,0,,,,,0
14/04/2015,19:11:45,234.84,238.04,409.42,0,0,0,,,,,0
14/04/2015,19:16:45,234.83,238.39,409.48,0,0,0,,,,,0
14/04/2015,19:21:45,234.67,237.66,409.57,0,0,0,,,,,0
14/04/2015,19:26:45,235.2,238.88,409.5,0,0,0,,,,,0
14/04/2015,19:31:45,235.31,238.71,409.52,0,0,0,,,,,0
14/04/2015,19:36:45,235.33,237.62,408.35,0,0,0,,,,,0
14/04/2015,19:41:45,404.12,409.4,409.39,0,0,0,,,,,0
14/04/2015,19:46:45,404.47,409.98,409.43,0,0,0,,,,,0
14/04/2015,19:51:45,404.06,408.85,408.87,0,0,0,,,,,0
14/04/2015,19:56:45,404.02,408.54,408.54,0,0,0,,,,,0
14/04/2015,20:01:45,401.02,406.6,407.36,0,0,0,,,,,0
14/04/2015,20:06:45,403.51,408.37,407.88,0,0,0,,,,,0
14/04/2015,20:11:45,403.15,407.97,408.36,0,0,0,,,,,0
14/04/2015,20:16:45,403.99,408.58,408.73,0,0,0,,,,,0
14/04/2015,20:21:45,403.99,408.74,408.74,0,0,0,,,,,0
14/04/2015,20:26:45,405.21,409.2,409.15,0,0,0,,,,,0
14/04/2015,20:31:45,405.03,409.2,409.04,0,0,0,,,,,0
14/04/2015,20:36:45,405.87,409.2,409.13,0,0,0,,,,,0
14/04/2015,20:41:45,406.34,409.97,409.5,0,0,0,,,,,0
14/04/2015,20:46:45,405.68,409.95,409.44,0,0,0,,,,,0
14/04/2015,20:51:45,406.92,410.63,409.88,0,0,0,,,,,0
14/04/2015,20:56:45,405.03,409.8,411.79,0,0,0.95,,,,,264.2
14/04/2015,21:01:45,238.62,241.23,412.62,0,0,0,,,,,0
14/04/2015,21:06:45,237.5,240.02,412.16,0,0,0.96,,,,,65.35
14/04/2015,21:11:45,236.84,239.45,412.33,0,0,0,,,,,0
14/04/2015,21:16:45,239.32,241.94,412.34,0,0,0,,,,,0
14/04/2015,21:21:45,408.12,413.11,412.5,0,0,0,,,,,0
14/04/2015,21:26:45,406.09,411.07,412.69,0,0,0,,,,,0
14/04/2015,21:31:45,407.85,413.02,412.39,0,0,0,,,,,0
14/04/2015,21:36:45,408.21,412.96,413.06,0,0,0,,,,,0
14/04/2015,21:41:45,408.33,412.48,412.41,0,0,0,,,,,0
14/04/2015,21:46:45,408.66,413.91,412.94,0,0,0,,,,,0
14/04/2015,21:51:45,409.72,414.94,414.35,0,0,0,,,,,0
14/04/2015,21:56:45,409.59,414.35,413.94,0,0,0,,,,,0
14/04/2015,22:01:45,407.37,412.43,411.64,0,0,0,,,,,0
14/04/2015,22:06:45,406.04,411.58,410.84,0,0,0,,,,,0
14/04/2015,22:11:45,407.44,412.12,411.86,0,0,0,,,,,0
14/04/2015,22:16:45,408.1,412.41,412.03,0,0,0,,,,,0
14/04/2015,22:21:45,407.8,412.36,412.33,0,0,0,,,,,0
14/04/2015,22:26:45,408.76,413.15,412.54,0,0,0,,,,,0
14/04/2015,22:31:45,408.62,412.83,412.48,0,0,0,,,,,0
14/04/2015,22:36:45,408.41,413.17,412.34,0,0,0,,,,,0
14/04/2015,22:41:45,408.52,413.24,412.79,0,0,0,,,,,0
14/04/2015,22:46:45,409.72,414.41,413.95,0,0,0,,,,,0
14/04/2015,22:51:45,409.59,414.48,413.83,0,0,0,,,,,0
14/04/2015,22:56:45,409.93,415.35,414.15,0,0,0,,,,,0
14/04/2015,23:01:45,407.83,413.05,412.23,0,0,0,,,,,0
14/04/2015,23:06:45,407.51,412.58,412.51,0,0,0,,,,,0
14/04/2015,23:11:45,408.22,412.93,412.25,0,0,0,,,,,0
14/04/2015,23:16:45,408.41,413.56,412.95,0,0,0,,,,,0
14/04/2015,23:21:45,408.84,413.81,413.12,0,0,0,,,,,0
14/04/2015,23:26:45,408.91,414.16,412.92,0,0,0,,,,,0
14/04/2015,23:31:45,409.24,414.71,413.84,0,0,0,,,,,0
14/04/2015,23:36:45,409.51,414.51,413.78,0,0,0,,,,,0
14/04/2015,23:41:45,409.27,414.83,413.85,0,0,0,,,,,0
14/04/2015,23:46:45,408.68,414.42,413.26,0,0,0,,,,,0
14/04/2015,23:51:45,409.11,413.97,413.33,0,0,0,,,,,0
14/04/2015,23:56:45,409.19,415.06,413.89,0,0,0,,,,,0
15/04/2015,00:01:45,409.75,415.55,414.45,0,0,0,,,,,0
15/04/2015,00:06:45,409.25,414.73,413.94,0,0,0,,,,,0
15/04/2015,00:11:45,409.82,415.06,414.1,0,0,0,,,,,0
15/04/2015,00:16:45,409.63,415.31,414.43,0,0,0,,,,,0
15/04/2015,00:21:45,409.48,415,413.57,0,0,0,,,,,0
15/04/2015,00:26:45,410.15,415.37,414.06,0,0,0,,,,,0
15/04/2015,00:31:45,410.72,415.74,414.64,0,0,0,,,,,0
15/04/2015,00:36:45,410.55,415.53,414.68,0,0,0,,,,,0
15/04/2015,00:41:45,409.21,414.61,413.67,0,0,0,,,,,0
15/04/2015,00:46:45,407.46,412.59,411.32,0,0,0,,,,,0
15/04/2015,00:51:45,406.68,412,411.36,0,0,0,,,,,0
15/04/2015,00:56:45,407.44,412.48,411.62,0,0,0,,,,,0
15/04/2015,01:01:45,407.47,413.01,411.79,0,0,0,,,,,0
15/04/2015,01:06:45,407.3,412.01,411.38,0,0,0,,,,,0
15/04/2015,01:11:45,407.64,412.75,411.63,0,0,0,,,,,0
15/04/2015,01:16:45,407.33,412.39,411.29,0,0,0,,,,,0
15/04/2015,01:21:45,407.1,412.33,411.44,0,0,0,,,,,0
15/04/2015,01:26:45,407.41,412.92,411.7,0,0,0,,,,,0
15/04/2015,01:31:45,406.38,411.78,411.58,0,0,0,,,,,0
15/04/2015,01:36:45,407.6,412.73,412.07,0,0,0,,,,,0
15/04/2015,01:41:45,406.44,411.77,411.54,0,0,0,,,,,0
15/04/2015,01:46:45,407.3,412.5,411.35,0,0,0,,,,,0
15/04/2015,01:51:45,406.35,411.87,411.77,0,0,0,,,,,0
15/04/2015,01:56:45,407.43,413.33,411.84,0,0,0,,,,,0
15/04/2015,02:01:45,407.83,413.29,412.4,0,0,0,,,,,0
15/04/2015,02:06:45,408.07,413.43,412.19,0,0,0,,,,,0
15/04/2015,02:11:45,408.33,413.57,412.2,0,0,0,,,,,0
15/04/2015,02:16:45,407.72,412.79,412.86,0,0,0,,,,,0
15/04/2015,02:21:45,407.81,412.77,411.76,0,0,0,,,,,0
15/04/2015,02:26:45,407.91,412.9,411.66,0,0,0,,,,,0
15/04/2015,02:31:45,407.78,413.18,412.52,0,0,0,,,,,0
15/04/2015,02:36:45,407.95,413.15,412.19,0,0,0,,,,,0
15/04/2015,02:41:45,407.63,412.66,411.7,0,0,0,,,,,0
15/04/2015,02:46:45,406.37,411.99,411.64,0,0,0,,,,,0
15/04/2015,02:51:45,408.77,413.36,412.95,0,0,0,,,,,0
15/04/2015,02:56:45,407.67,412.96,411.7,0,0,0,,,,,0
15/04/2015,03:01:45,406.96,412.69,411.08,0,0,0,,,,,0
15/04/2015,03:06:45,407.49,412.99,411.57,0,0,0,,,,,0
15/04/2015,03:11:45,406.71,411.83,411.77,0,0,0,,,,,0
15/04/2015,03:16:45,406.86,412.78,411.31,0,0,0,,,,,0
15/04/2015,03:21:45,407.12,412.18,411.24,0,0,0,,,,,0
15/04/2015,03:26:45,407.29,412.62,412.59,0,0,0,,,,,0
15/04/2015,03:31:45,408.23,413.76,412.45,0,0,0,,,,,0
15/04/2015,03:36:45,407.48,412.5,411.67,0,0,0,,,,,0
15/04/2015,03:41:45,408.64,413.87,412.69,0,0,0,,,,,0
15/04/2015,03:46:45,407.58,413.3,411.65,0,0,0,,,,,0
15/04/2015,03:51:45,407.56,412.83,411.93,0,0,0,,,,,0
15/04/2015,03:56:45,407.29,412.8,411.93,0,0,0,,,,,0
15/04/2015,04:01:45,407.97,413.92,412.3,0,0,0,,,,,0
15/04/2015,04:06:45,407.61,413.08,412.26,0,0,0,,,,,0
15/04/2015,04:11:45,408.15,413.35,412.57,0,0,0,,,,,0
15/04/2015,04:16:45,407.49,413.29,412.39,0,0,0,,,,,0
15/04/2015,04:21:45,407.04,412.64,412.23,0,0,0,,,,,0
15/04/2015,04:26:45,407.56,413.63,412.1,0,0,0,,,,,0
15/04/2015,04:31:45,407.54,412.97,412.19,0,0,0,,,,,0
15/04/2015,04:36:45,406.64,411.79,412.03,0,0,0,,,,,0
15/04/2015,04:41:45,407.5,413.1,411.81,0,0,0,,,,,0
15/04/2015,04:46:45,407.17,412.96,411.84,0,0,0,,,,,0
15/04/2015,04:51:45,407.89,413.15,412.31,0,0,0,,,,,0
15/04/2015,04:56:45,407.15,413.18,411.88,0,0,0,,,,,0
15/04/2015,05:01:45,407.38,412.63,411.52,0,0,0,,,,,0
15/04/2015,05:06:45,406.82,411.37,411.03,0,0,0,,,,,0
15/04/2015,05:11:45,406.11,412.15,411.01,0,0,0,,,,,0
15/04/2015,05:16:45,404.88,410.47,409.39,0,0,0,,,,,0
15/04/2015,05:21:45,405.05,410.91,409.73,0,0,0,,,,,0
15/04/2015,05:26:45,405.34,411.22,409.92,0,0,0,,,,,0
15/04/2015,05:31:45,404.52,409.94,408.81,0,0,0,,,,,0
15/04/2015,05:36:45,403.83,409.48,408.91,0,0,0,,,,,0
15/04/2015,05:41:45,404.79,409.97,409.54,0,0,0,,,,,0
15/04/2015,05:46:45,404.52,409.52,408.72,0,0,0,,,,,0
15/04/2015,05:51:45,404.09,409.6,408.18,0,0,0,,,,,0
15/04/2015,05:56:45,405.68,410.57,410.59,0,0,0,,,,,0
15/04/2015,06:01:45,404.97,410.34,409.74,0,0,0,,,,,0
15/04/2015,06:06:45,406.04,411.35,410.8,0,0,0,,,,,0
15/04/2015,06:11:45,405.75,410.46,410.73,0,0,0,,,,,0
15/04/2015,06:16:45,405.23,409.97,410.11,0,0,0,,,,,0
15/04/2015,06:21:45,405.29,410.63,410.21,0,0,0,,,,,0
15/04/2015,06:26:45,405.12,410.57,409.85,0,0,0,,,,,0
15/04/2015,06:31:45,407.46,413.07,412.02,0,0,0,,,,,0
15/04/2015,06:36:45,407.25,412.53,411.96,0,0,0,,,,,0
15/04/2015,06:41:45,406.52,411.77,410.55,0,0,0,,,,,0
15/04/2015,06:46:45,406.89,411.53,411.31,0,0,0,,,,,0
15/04/2015,06:51:45,406.26,411.03,410.72,0,0,0,,,,,0
15/04/2015,06:56:45,404.47,410.07,409.14,0,0,0,,,,,0
15/04/2015,07:01:45,403.45,408.88,409.26,0,0,0,,,,,0
15/04/2015,07:06:45,405.35,410.48,410.23,0,0,0,,,,,0
15/04/2015,07:11:45,406.42,411.53,411.06,0,0,0,,,,,0
15/04/2015,07:16:45,405.72,411.7,410.83,0,0,0,,,,,0
15/04/2015,07:21:45,405.97,411.09,410.95,0,0,0,,,,,0
15/04/2015,07:26:45,405.51,411.25,409.99,0,0,0,,,,,0
15/04/2015,07:31:45,406.02,411.92,410.5,0,0,0,,,,,0
15/04/2015,07:36:45,404.98,411.62,410.94,0,0,0,,,,,0
15/04/2015,07:41:45,405.74,411.58,410.57,0,0,0,,,,,0
15/04/2015,07:46:45,405.98,412.1,410.94,0,0,0,,,,,0
15/04/2015,07:51:45,405.36,411.45,410.05,0,0,0,,,,,0
15/04/2015,07:56:45,405.96,412.16,409.5,0,0,1.02,,,,,360.65
15/04/2015,08:01:45,404.36,410.49,409.54,0,0,1.15,,,,,438.81
15/04/2015,08:06:45,405.76,412.06,409.8,1.2,1.2,1.43,,,,,998.68
15/04/2015,08:11:45,408.24,414.75,412.57,1.67,1.66,1.85,,,,,1350.4
15/04/2015,08:16:45,408.26,414.57,413.26,2.15,2.14,2.33,,,,,1720.08
15/04/2015,08:21:45,408.48,414.41,412.87,2.65,2.64,2.81,,,,,2076.4
15/04/2015,08:26:45,408.58,414.74,413.16,3.22,3.16,3.27,,,,,2449.77
15/04/2015,08:31:45,409.38,414.95,413.38,3.6,3.62,3.61,,,,,2727.99
15/04/2015,08:36:45,408.89,415.52,413.68,4,4.01,4.03,,,,,3017.93
15/04/2015,08:41:45,409.21,415.32,413.8,4,4.01,4.03,,,,,3020.74
15/04/2015,08:46:45,409.46,415.08,413.77,4.18,4.21,4.23,,,,,3158.02
15/04/2015,08:51:45,408.09,415.16,413.03,4.37,4.4,4.37,,,,,3275.38
15/04/2015,08:56:45,408.84,414.93,413.47,4.56,4.55,4.54,,,,,3400.29
15/04/2015,09:01:45,408.42,414.91,412.86,4.83,4.82,4.8,,,,,3585.34
15/04/2015,09:06:45,411.13,417.63,415.67,5.08,5.08,5.05,,,,,3796.82
15/04/2015,09:11:45,411.02,417.54,415.46,5.06,5.07,5.02,,,,,3777.1
15/04/2015,09:16:45,410.69,417.49,415.73,5.22,5.2,5.18,,,,,3891.37
15/04/2015,09:21:45,411.16,417.03,414.94,5.15,5.19,5.13,,,,,3853.71
15/04/2015,09:26:45,238.69,241.71,414.91,5.22,5.2,5.2,,,,,2477.66
15/04/2015,09:31:45,239.04,242.06,415.85,5.2,5.18,5.18,,,,,2472.5
15/04/2015,09:36:45,409.43,416.13,415.61,5.25,5.24,5.22,,,,,3899.77
15/04/2015,09:41:45,410.45,416.62,415.56,5.22,5.23,5.19,,,,,3896.2
15/04/2015,09:46:45,237.77,241.18,414.87,5.14,5.12,5.16,,,,,2441.09
15/04/2015,09:51:45,237.91,241.06,414.56,5.49,5.46,5.45,,,,,2597.73
15/04/2015,09:56:45,238,241.76,414.17,5.42,5.43,5.4,,,,,2570.82
15/04/2015,10:01:45,238.8,241.49,414.61,5.41,5.39,5.38,,,,,2567.49
15/04/2015,10:06:45,238.21,242.5,414.68,5.48,5.46,5.43,,,,,2597.03
15/04/2015,10:11:45,237.98,240.61,414.2,5.48,5.51,5.45,,,,,2591.87
15/04/2015,10:16:45,237.42,241.05,414.55,5.64,5.61,5.6,,,,,2665.21
15/04/2015,10:21:45,237.59,240.7,414.48,5.79,5.79,5.76,,,,,2738.82
15/04/2015,10:26:45,237.39,240.04,413.85,5.67,5.69,5.67,,,,,2681.7
15/04/2015,10:31:45,236.61,239.49,412.61,5.72,5.73,5.74,,,,,2705.13
15/04/2015,10:36:45,236.33,239.16,412.27,5.7,5.72,5.69,,,,,2684.1
15/04/2015,10:41:45,239.32,242.65,417.72,5.75,5.73,5.79,,,,,2756.02
15/04/2015,10:46:45,239.65,242.57,416.22,5.3,5.28,5.33,,,,,2534.9
15/04/2015,10:51:45,238.64,241.59,416.03,4.83,4.83,4.92,,,,,2311.77
15/04/2015,10:56:45,239.91,242.26,415.8,5.31,5.28,5.36,,,,,2546.67
15/04/2015,11:01:45,239.27,241.29,416,5.36,5.35,5.39,,,,,2556.99
15/04/2015,11:06:45,238.42,241.09,414.72,4.79,4.78,4.84,,,,,2279.4
15/04/2015,11:11:45,237.56,241.43,414.73,5.08,5.12,5.16,,,,,2426.87
15/04/2015,11:16:45,239.31,241.72,413.92,5.1,5.04,5.1,,,,,2427.06
15/04/2015,11:21:45,237.57,241.07,415.16,4.95,4.94,4.98,,,,,2349.48
15/04/2015,11:26:45,236.75,240.11,413.4,4.94,4.94,5.02,,,,,2349.01
15/04/2015,11:31:45,237.34,240.55,414.41,5.05,5.04,5.07,,,,,2389.93
15/04/2015,11:36:45,236.56,239.99,413.42,5.41,5.36,5.4,,,,,2552.87
15/04/2015,11:41:45,236.95,240.39,414.09,5.45,5.44,5.46,,,,,2578.32
15/04/2015,11:46:45,237.01,240.44,413.98,6.1,6.09,6.1,,,,,2889.71
15/04/2015,11:51:45,234.88,238.26,410.2,2.37,2.36,2.6,,,,,1129.4
15/04/2015,11:56:45,236.77,240.2,413.68,5.68,5.67,5.69,,,,,2687.5
15/04/2015,12:01:45,236.27,239.88,412.97,5.83,5.82,5.89,,,,,2766.34
15/04/2015,12:06:45,236.77,240.29,413.58,6.36,6.33,6.34,,,,,3008.7
15/04/2015,12:11:45,237.63,240.71,414.82,6.33,6.36,6.36,,,,,3008.16
15/04/2015,12:16:45,232.82,236.75,407.53,0,0,0,,,,,0
15/04/2015,12:21:45,233.06,236.22,406.86,0,0,0,,,,,0
15/04/2015,12:26:45,237.77,240.97,414.91,6.74,6.74,6.7,,,,,3193.92
15/04/2015,12:31:45,237.71,240.92,415.03,6.94,6.87,6.9,,,,,3291.39
15/04/2015,12:36:45,237.91,241.12,415.46,6.31,6.32,6.33,,,,,3003.08
15/04/2015,12:41:45,237.72,240.99,415.1,6.49,6.48,6.49,,,,,3083.48
15/04/2015,12:46:45,235.4,238.85,411.41,3.35,3.36,3.49,,,,,1581.83
15/04/2015,12:51:45,233.4,236.7,407.75,0,0,1.02,,,,,140.39
15/04/2015,12:56:45,233.08,236.18,406.81,0,0,0,,,,,0
15/04/2015,13:01:45,233.62,236.43,407.63,0,0,0,,,,,0
15/04/2015,13:06:45,232.92,236.32,406.87,0,0,0,,,,,0
15/04/2015,13:11:45,235.18,238.66,411.11,3.65,3.69,3.74,,,,,1715.77
15/04/2015,13:16:45,233.32,236.78,407.77,0,0,1.65,,,,,103.27
15/04/2015,13:21:45,237.39,240.43,414.3,5.99,6.02,5.99,,,,,2838.29
15/04/2015,13:26:45,232.69,236.25,406.61,0,0,0,,,,,0
15/04/2015,13:31:45,235.92,238.88,411.73,4.26,4.29,4.35,,,,,2012.09
15/04/2015,13:36:45,238.1,240.75,415.28,6.07,6.11,6.11,,,,,2889.85
15/04/2015,13:41:45,233.77,236.86,408,0,0,0,,,,,0
15/04/2015,13:46:45,233.29,236.67,407.51,0,0,0,,,,,0
15/04/2015,13:51:45,234.04,237.36,408.84,0,0,0.95,,,,,66.1
15/04/2015,13:56:45,233.88,237.4,408.61,0,0,0,,,,,0
15/04/2015,14:01:45,233.93,237.23,408.66,0,0,0.98,,,,,66.65
15/04/2015,14:06:45,233.23,236.54,407.42,0,0,0,,,,,0
15/04/2015,14:11:45,234.25,237.88,409.45,0,0,1.23,,,,,74.25
15/04/2015,14:16:45,237.23,240.03,413.25,4.91,4.95,4.97,,,,,2327.7
15/04/2015,14:21:45,234.27,237.4,409.01,1.12,1.16,1.45,,,,,512.72
15/04/2015,14:26:45,234.51,237.52,409.48,0,0,0,,,,,0
15/04/2015,14:31:45,234.56,237.53,409.2,0,0,0,,,,,0
15/04/2015,14:36:45,234.12,237.22,408.4,0,0,0,,,,,0
15/04/2015,14:41:45,238.48,241.52,416.3,6.5,6.48,6.47,,,,,3091.08
15/04/2015,14:46:45,239.29,242.07,416.97,6.63,6.6,6.64,,,,,3173.09
15/04/2015,14:51:45,239.63,242.06,417.38,6.8,6.81,6.77,,,,,3242.94
15/04/2015,14:56:45,238.76,241.94,416.81,6.88,6.9,6.87,,,,,3283.33
15/04/2015,15:01:45,238.43,241.65,416.32,6.98,6.97,6.99,,,,,3331.92
15/04/2015,15:06:45,238.77,241.53,416.44,6.89,6.91,6.88,,,,,3284.2
15/04/2015,15:11:45,238.54,241.67,416.46,6.88,6.9,6.9,,,,,3287.13
15/04/2015,15:16:45,238.52,241.93,416.63,6.8,6.8,6.8,,,,,3244.09
15/04/2015,15:21:45,239.38,242.4,418.17,6.69,6.75,6.74,,,,,3209.81
15/04/2015,15:26:45,239.38,241.74,417.05,6.75,6.81,6.72,,,,,3214.5
15/04/2015,15:31:45,238.22,241.11,415.51,5.03,5.07,5.13,,,,,2406.03
15/04/2015,15:36:45,238.03,241.13,415.43,6.37,6.45,6.48,,,,,3057.9
15/04/2015,15:41:45,234.7,237.68,409.48,0,0,0,,,,,0
15/04/2015,15:46:45,234.62,237.91,409.68,0,0,0,,,,,0
15/04/2015,15:51:45,239.12,242.34,417.43,6.3,6.36,6.34,,,,,3018.86
15/04/2015,15:56:45,233.94,237.71,409.24,0,0,0,,,,,0
15/04/2015,16:01:45,238.68,242.44,417.16,6.25,6.31,6.31,,,,,2998.75
15/04/2015,16:06:45,238.78,241.86,416.66,6.39,6.46,6.44,,,,,3060.8
15/04/2015,16:11:45,234.31,237.86,409.32,1,1.08,1.4,,,,,481.27
15/04/2015,16:16:45,238.52,241.7,416.39,6.14,6.24,6.23,,,,,2945.15
15/04/2015,16:21:45,234.97,238.31,410.44,0,0,0,,,,,0
15/04/2015,16:26:45,234.45,238.09,409.81,0,0,0,,,,,0
15/04/2015,16:31:45,235.22,238.57,410.79,0,0,0,,,,,0
